[2026-06-14 03:03:46] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:03:46] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_513_d5_w106/training_log.txt
[2026-06-14 03:03:46] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_513_d5_w106/training_stats.csv
[2026-06-14 03:03:47] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.006161 val_loss=0.034972 best=0.034972 es=0/10
[2026-06-14 03:03:47] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.001974 val_loss=0.049671 best=0.049671 es=0/10
[2026-06-14 03:03:47] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.005032 val_loss=0.030325 best=0.030325 es=0/10
[2026-06-14 03:03:48] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.002152 val_loss=0.009888 best=0.009888 es=0/10
[2026-06-14 03:03:48] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.003071 val_loss=0.001478 best=0.001478 es=0/10
[2026-06-14 03:03:48] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.003531 val_loss=0.001400 best=0.001400 es=0/10
[2026-06-14 03:03:48] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.002193 val_loss=0.000419 best=0.000419 es=0/10
[2026-06-14 03:03:49] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000719 val_loss=0.001851 best=0.001851 es=0/10
[2026-06-14 03:03:49] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.002471 val_loss=0.004022 best=0.004022 es=0/10
[2026-06-14 03:03:49] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.001360 val_loss=0.003958 best=0.003958 es=0/10
[2026-06-14 03:03:50] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.001210 val_loss=0.001364 best=0.001364 es=0/10
[2026-06-14 03:03:50] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000661 val_loss=0.000515 best=0.000515 es=0/10
[2026-06-14 03:03:50] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.001181 val_loss=0.000407 best=0.000407 es=0/10
[2026-06-14 03:03:51] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.001041 val_loss=0.000351 best=0.000351 es=0/10
[2026-06-14 03:03:51] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.001048 val_loss=0.000236 best=0.000236 es=0/10
[2026-06-14 03:03:51] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000459 val_loss=0.000339 best=0.000339 es=0/10
[2026-06-14 03:03:52] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000327 val_loss=0.000368 best=0.000368 es=0/10
[2026-06-14 03:03:52] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.002158 val_loss=0.000484 best=0.000484 es=0/10
[2026-06-14 03:03:52] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000893 val_loss=0.000199 best=0.000199 es=0/10
[2026-06-14 03:03:52] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000799 val_loss=0.000182 best=0.000182 es=0/10
[2026-06-14 03:03:53] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000674 val_loss=0.000264 best=0.000264 es=0/10
[2026-06-14 03:03:53] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.001139 val_loss=0.000292 best=0.000292 es=0/10
[2026-06-14 03:03:53] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000301 val_loss=0.000223 best=0.000223 es=0/10
[2026-06-14 03:03:54] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000588 val_loss=0.000213 best=0.000213 es=0/10
[2026-06-14 03:03:54] Epoch 1 | architecture=[106, 106, 106, 106, 90] train_loss=0.000555 val_loss=0.000229 best=0.000229 es=0/10
