[2026-05-18 02:28:35] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:28:35] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_123_d1_w124/training_log.txt
[2026-05-18 02:28:35] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_123_d1_w124/training_stats.csv
[2026-05-18 02:28:35] [CANDIDATE] task=representation phase=ae_alt_width index=123 search_phase=width architecture=[124]
[2026-05-18 02:28:41] [representation][ae_alt_width][cand_123_d1_w124] epoch=1 architecture=[124] train_loss=0.347272 val_loss=0.344020 best=0.337563 es=0/5
[2026-05-18 02:28:43] [representation][ae_alt_width][cand_123_d1_w124] epoch=2 architecture=[124] train_loss=0.336375 val_loss=0.340282 best=0.337563 es=0/5
[2026-05-18 02:28:46] [representation][ae_alt_width][cand_123_d1_w124] epoch=3 architecture=[124] train_loss=0.334964 val_loss=0.339699 best=0.337563 es=0/5
[2026-05-18 02:28:48] [representation][ae_alt_width][cand_123_d1_w124] epoch=4 architecture=[124] train_loss=0.336807 val_loss=0.339913 best=0.337563 es=1/5
[2026-05-18 02:28:54] [representation][ae_alt_width][cand_123_d1_w124] epoch=5 architecture=[124] train_loss=0.334013 val_loss=0.338548 best=0.337563 es=0/5
[2026-05-18 02:28:56] [representation][ae_alt_width][cand_123_d1_w124] epoch=6 architecture=[124] train_loss=0.334687 val_loss=0.339302 best=0.337563 es=1/5
[2026-05-18 02:28:58] [representation][ae_alt_width][cand_123_d1_w124] epoch=7 architecture=[124] train_loss=0.334248 val_loss=0.339736 best=0.337563 es=2/5
[2026-05-18 02:29:01] [representation][ae_alt_width][cand_123_d1_w124] epoch=8 architecture=[124] train_loss=0.334214 val_loss=0.337119 best=0.337119 es=0/5
[2026-05-18 02:29:03] [representation][ae_alt_width][cand_123_d1_w124] epoch=9 architecture=[124] train_loss=0.334202 val_loss=0.339786 best=0.337119 es=1/5
[2026-05-18 02:29:09] [representation][ae_alt_width][cand_123_d1_w124] epoch=10 architecture=[124] train_loss=0.334099 val_loss=0.338750 best=0.337119 es=2/5
[2026-05-18 02:29:11] [representation][ae_alt_width][cand_123_d1_w124] epoch=11 architecture=[124] train_loss=0.333668 val_loss=0.339216 best=0.337119 es=3/5
[2026-05-18 02:29:14] [representation][ae_alt_width][cand_123_d1_w124] epoch=12 architecture=[124] train_loss=0.334718 val_loss=0.339055 best=0.337119 es=4/5
[2026-05-18 02:29:16] [representation][ae_alt_width][cand_123_d1_w124] epoch=13 architecture=[124] train_loss=0.334370 val_loss=0.336751 best=0.336751 es=0/5
[2026-05-18 02:29:18] [representation][ae_alt_width][cand_123_d1_w124] epoch=14 architecture=[124] train_loss=0.333012 val_loss=0.339709 best=0.336751 es=1/5
[2026-05-18 02:29:24] [representation][ae_alt_width][cand_123_d1_w124] epoch=15 architecture=[124] train_loss=0.333902 val_loss=0.337197 best=0.336751 es=2/5
[2026-05-18 02:29:27] [representation][ae_alt_width][cand_123_d1_w124] epoch=16 architecture=[124] train_loss=0.333265 val_loss=0.336750 best=0.336751 es=3/5
[2026-05-18 02:29:29] [representation][ae_alt_width][cand_123_d1_w124] epoch=17 architecture=[124] train_loss=0.332853 val_loss=0.337316 best=0.336751 es=4/5
[2026-05-18 02:29:32] [representation][ae_alt_width][cand_123_d1_w124] epoch=18 architecture=[124] train_loss=0.332430 val_loss=0.337063 best=0.336751 es=5/5
