task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
autoencoding,ae_width_only,width_only,0.0006699250661768019,17,17,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d6/autoencoding/ae_width_only/cand_762_d6_w128/checkpoint_best.pt,cand_762_d6_w128
autoencoding,stl_from_ae_width_only,stl_refit,0.00599288335070014,90,100,0.0062588173896074295,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d6/autoencoding/stl_from_ae_width_only/cand_000_d6_w128/checkpoint_best.pt,cand_000_d6_w128
