[2026-06-15 07:00:26] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:00:26] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_024_d1_w25/training_log.txt
[2026-06-15 07:00:26] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_024_d1_w25/training_stats.csv
[2026-06-15 07:00:26] Epoch 1 | architecture=[25] train_loss=0.028352 val_loss=0.022114 best=0.022114 es=0/10
[2026-06-15 07:00:26] Epoch 1 | architecture=[25] train_loss=0.023185 val_loss=0.026286 best=0.026286 es=0/10
[2026-06-15 07:00:27] Epoch 1 | architecture=[25] train_loss=0.022909 val_loss=0.026520 best=0.026520 es=0/10
[2026-06-15 07:00:27] Epoch 1 | architecture=[25] train_loss=0.021874 val_loss=0.027751 best=0.027751 es=0/10
[2026-06-15 07:00:27] Epoch 1 | architecture=[25] train_loss=0.021650 val_loss=0.028107 best=0.028107 es=0/10
[2026-06-15 07:00:27] Epoch 1 | architecture=[25] train_loss=0.020920 val_loss=0.026290 best=0.026290 es=0/10
[2026-06-15 07:00:28] Epoch 1 | architecture=[25] train_loss=0.021371 val_loss=0.023213 best=0.023213 es=0/10
[2026-06-15 07:00:28] Epoch 1 | architecture=[25] train_loss=0.020124 val_loss=0.020032 best=0.020032 es=0/10
[2026-06-15 07:00:28] Epoch 1 | architecture=[25] train_loss=0.019577 val_loss=0.019036 best=0.019036 es=0/10
[2026-06-15 07:00:28] Epoch 1 | architecture=[25] train_loss=0.019664 val_loss=0.019155 best=0.019155 es=0/10
[2026-06-15 07:00:29] Epoch 1 | architecture=[25] train_loss=0.019394 val_loss=0.019302 best=0.019302 es=0/10
[2026-06-15 07:00:29] Epoch 1 | architecture=[25] train_loss=0.019275 val_loss=0.019438 best=0.019438 es=0/10
[2026-06-15 07:00:29] Epoch 1 | architecture=[25] train_loss=0.019020 val_loss=0.020031 best=0.020031 es=0/10
[2026-06-15 07:00:29] Epoch 1 | architecture=[25] train_loss=0.019580 val_loss=0.021094 best=0.021094 es=0/10
[2026-06-15 07:00:30] Epoch 1 | architecture=[25] train_loss=0.020128 val_loss=0.021896 best=0.021896 es=0/10
[2026-06-15 07:00:30] Epoch 1 | architecture=[25] train_loss=0.019515 val_loss=0.021930 best=0.021930 es=0/10
[2026-06-15 07:00:30] Epoch 1 | architecture=[25] train_loss=0.018649 val_loss=0.021284 best=0.021284 es=0/10
[2026-06-15 07:00:30] Epoch 1 | architecture=[25] train_loss=0.018703 val_loss=0.019946 best=0.019946 es=0/10
[2026-06-15 07:00:31] Epoch 1 | architecture=[25] train_loss=0.018958 val_loss=0.019247 best=0.019247 es=0/10
