[2026-06-14 03:55:41] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:55:41] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_866_d7_w126/training_log.txt
[2026-06-14 03:55:41] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_866_d7_w126/training_stats.csv
[2026-06-14 03:55:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.007681 val_loss=0.022443 best=0.022443 es=0/10
[2026-06-14 03:55:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.004107 val_loss=0.020775 best=0.020775 es=0/10
[2026-06-14 03:55:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.004250 val_loss=0.009796 best=0.009796 es=0/10
[2026-06-14 03:55:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.004001 val_loss=0.003061 best=0.003061 es=0/10
[2026-06-14 03:55:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.003820 val_loss=0.002440 best=0.002440 es=0/10
[2026-06-14 03:55:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.005231 val_loss=0.002967 best=0.002967 es=0/10
[2026-06-14 03:55:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.002493 val_loss=0.005751 best=0.005751 es=0/10
[2026-06-14 03:55:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001142 val_loss=0.006766 best=0.006766 es=0/10
[2026-06-14 03:55:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.002933 val_loss=0.005599 best=0.005599 es=0/10
[2026-06-14 03:55:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001602 val_loss=0.003708 best=0.003708 es=0/10
[2026-06-14 03:55:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.002460 val_loss=0.001831 best=0.001831 es=0/10
[2026-06-14 03:55:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001221 val_loss=0.000633 best=0.000633 es=0/10
[2026-06-14 03:55:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000873 val_loss=0.000359 best=0.000359 es=0/10
[2026-06-14 03:55:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000810 val_loss=0.000275 best=0.000275 es=0/10
[2026-06-14 03:55:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000784 val_loss=0.000279 best=0.000279 es=0/10
[2026-06-14 03:55:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000910 val_loss=0.000391 best=0.000391 es=0/10
[2026-06-14 03:55:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001151 val_loss=0.000279 best=0.000279 es=0/10
[2026-06-14 03:55:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001179 val_loss=0.000246 best=0.000246 es=0/10
[2026-06-14 03:55:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001537 val_loss=0.000259 best=0.000259 es=0/10
[2026-06-14 03:55:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000351 val_loss=0.000372 best=0.000372 es=0/10
[2026-06-14 03:55:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000571 val_loss=0.000301 best=0.000301 es=0/10
[2026-06-14 03:55:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001881 val_loss=0.000186 best=0.000186 es=0/10
[2026-06-14 03:55:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001057 val_loss=0.000218 best=0.000218 es=0/10
[2026-06-14 03:55:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001229 val_loss=0.000174 best=0.000174 es=0/10
[2026-06-14 03:55:48] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000662 val_loss=0.000225 best=0.000225 es=0/10
[2026-06-14 03:55:48] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000649 val_loss=0.000227 best=0.000227 es=0/10
[2026-06-14 03:55:48] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.001973 val_loss=0.000243 best=0.000243 es=0/10
[2026-06-14 03:55:49] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 111] train_loss=0.000977 val_loss=0.000229 best=0.000229 es=0/10
