[2026-05-18 02:43:20] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:43:20] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_144_d1_w145/training_log.txt
[2026-05-18 02:43:20] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_144_d1_w145/training_stats.csv
[2026-05-18 02:43:20] [CANDIDATE] task=representation phase=ae_alt_width index=144 search_phase=width architecture=[145]
[2026-05-18 02:43:26] [representation][ae_alt_width][cand_144_d1_w145] epoch=1 architecture=[145] train_loss=0.337215 val_loss=0.334425 best=0.324113 es=0/5
[2026-05-18 02:43:29] [representation][ae_alt_width][cand_144_d1_w145] epoch=2 architecture=[145] train_loss=0.324335 val_loss=0.326866 best=0.324113 es=0/5
[2026-05-18 02:43:31] [representation][ae_alt_width][cand_144_d1_w145] epoch=3 architecture=[145] train_loss=0.320208 val_loss=0.324300 best=0.324113 es=0/5
[2026-05-18 02:43:33] [representation][ae_alt_width][cand_144_d1_w145] epoch=4 architecture=[145] train_loss=0.320321 val_loss=0.325255 best=0.324113 es=1/5
[2026-05-18 02:43:39] [representation][ae_alt_width][cand_144_d1_w145] epoch=5 architecture=[145] train_loss=0.321044 val_loss=0.325053 best=0.324113 es=2/5
[2026-05-18 02:43:42] [representation][ae_alt_width][cand_144_d1_w145] epoch=6 architecture=[145] train_loss=0.320215 val_loss=0.325213 best=0.324113 es=3/5
[2026-05-18 02:43:44] [representation][ae_alt_width][cand_144_d1_w145] epoch=7 architecture=[145] train_loss=0.320498 val_loss=0.323993 best=0.323993 es=0/5
[2026-05-18 02:43:46] [representation][ae_alt_width][cand_144_d1_w145] epoch=8 architecture=[145] train_loss=0.319811 val_loss=0.324684 best=0.323993 es=1/5
[2026-05-18 02:43:49] [representation][ae_alt_width][cand_144_d1_w145] epoch=9 architecture=[145] train_loss=0.320683 val_loss=0.324073 best=0.323993 es=2/5
[2026-05-18 02:43:55] [representation][ae_alt_width][cand_144_d1_w145] epoch=10 architecture=[145] train_loss=0.319424 val_loss=0.324814 best=0.323993 es=3/5
[2026-05-18 02:43:57] [representation][ae_alt_width][cand_144_d1_w145] epoch=11 architecture=[145] train_loss=0.320722 val_loss=0.326159 best=0.323993 es=4/5
[2026-05-18 02:44:00] [representation][ae_alt_width][cand_144_d1_w145] epoch=12 architecture=[145] train_loss=0.319407 val_loss=0.325703 best=0.323993 es=5/5
