task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
anomaly,1,ablation_stl,stl_ablation_r01_d08_w0029_29_29_29_29_29_29_29_29,"[29, 29, 29, 29, 29, 29, 29, 29]",9769,0.08054617164794924,36,46,0.5330579658941288,
anomaly,2,ablation_stl,stl_ablation_r02_d08_w0029_29_29_29_29_29_29_29_29,"[29, 29, 29, 29, 29, 29, 29, 29]",9769,0.06444283799647067,82,92,0.5301336678549115,
anomaly,3,ablation_stl,stl_ablation_r03_d08_w0029_29_29_29_29_29_29_29_29,"[29, 29, 29, 29, 29, 29, 29, 29]",9769,0.056439342426259746,101,111,0.5029118976909646,
anomaly,4,ablation_stl,stl_ablation_r04_d08_w0029_29_29_29_29_29_29_29_29,"[29, 29, 29, 29, 29, 29, 29, 29]",9769,0.06183874973064786,92,102,0.5180579680394898,
anomaly,5,ablation_stl,stl_ablation_r05_d08_w0029_29_29_29_29_29_29_29_29,"[29, 29, 29, 29, 29, 29, 29, 29]",9769,0.05589953911825127,141,151,0.523248009697213,
