task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
anomaly,ae_width_only,0,cand_000_d1_w1,[1],0.7121054610946405,287,298,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_000_d1_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_000_d1_w1/checkpoint_last.pt,False,width,1,0,1,False,0,0.7121054610946405,inf,False
anomaly,ae_width_only,1,cand_001_d1_w2,[2],0.6665526174894915,155,165,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_001_d1_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_001_d1_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.6665526174894915,6.396923783610039,False
anomaly,ae_width_only,2,cand_002_d1_w3,[3],0.6198708527839619,152,162,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_002_d1_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_002_d1_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.6198708527839619,7.003462814586501,False
anomaly,ae_width_only,3,cand_003_d1_w4,[4],0.5701107591937183,130,140,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_003_d1_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_003_d1_w4/checkpoint_last.pt,True,width,0,0,0,False,0,0.5701107591937183,8.02749368949374,False
anomaly,ae_width_only,5,cand_005_d1_w7,[7],0.4545013375804293,134,144,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_005_d1_w7/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_005_d1_w7/checkpoint_last.pt,True,width,0,0,0,False,0,0.4545013375804293,20.278414281602082,False
anomaly,ae_width_only,6,cand_006_d1_w8,[8],0.42218964744840326,160,170,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_006_d1_w8/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_006_d1_w8/checkpoint_last.pt,True,width,0,0,0,False,0,0.42218964744840326,7.109261834968336,False
anomaly,ae_width_only,7,cand_007_d1_w9,[9],0.3896413714758591,179,189,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_007_d1_w9/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_007_d1_w9/checkpoint_last.pt,True,width,0,0,0,False,0,0.3896413714758591,7.709396990015481,False
anomaly,ae_width_only,8,cand_008_d1_w10,[10],0.3616775305324341,198,208,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_008_d1_w10/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_008_d1_w10/checkpoint_last.pt,True,width,0,0,0,False,0,0.3616775305324341,7.176815140934672,False
anomaly,ae_width_only,9,cand_009_d1_w11,[11],0.3328330195013213,113,123,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_009_d1_w11/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_009_d1_w11/checkpoint_last.pt,True,width,0,0,0,False,0,0.3328330195013213,7.975201276299941,False
anomaly,ae_width_only,10,cand_010_d1_w12,[12],0.3039881985294366,85,95,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_010_d1_w12/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/anomaly/repeat_03/d01/anomaly/ae_width_only/cand_010_d1_w12/checkpoint_last.pt,True,width,0,0,0,False,0,0.3039881985294366,8.666454132195925,False
