[2026-05-16 22:04:15] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 22:04:59] [representation][random][cand_048_d2_w32] epoch=14 train_loss=0.415927 val_loss=0.399830 best=0.399830 es=0/5
[2026-05-16 22:05:02] [representation][random][cand_048_d2_w32] epoch=15 train_loss=0.396181 val_loss=0.380085 best=0.380085 es=0/5
[2026-05-16 22:05:05] [representation][random][cand_048_d2_w32] epoch=16 train_loss=0.378437 val_loss=0.362902 best=0.362902 es=0/5
[2026-05-16 22:05:08] [representation][random][cand_048_d2_w32] epoch=17 train_loss=0.362456 val_loss=0.348107 best=0.348107 es=0/5
[2026-05-16 22:05:11] [representation][random][cand_048_d2_w32] epoch=18 train_loss=0.348197 val_loss=0.333863 best=0.333863 es=0/5
[2026-05-16 22:05:14] [representation][random][cand_048_d2_w32] epoch=19 train_loss=0.335880 val_loss=0.321764 best=0.321764 es=0/5
[2026-05-16 22:05:17] [representation][random][cand_048_d2_w32] epoch=20 train_loss=0.324867 val_loss=0.311600 best=0.311600 es=0/5
[2026-05-16 22:05:21] [representation][random][cand_048_d2_w32] epoch=21 train_loss=0.315645 val_loss=0.303179 best=0.303179 es=0/5
[2026-05-16 22:05:24] [representation][random][cand_048_d2_w32] epoch=22 train_loss=0.307867 val_loss=0.295684 best=0.295684 es=0/5
[2026-05-16 22:05:27] [representation][random][cand_048_d2_w32] epoch=23 train_loss=0.301281 val_loss=0.289819 best=0.289819 es=0/5
[2026-05-16 22:05:30] [representation][random][cand_048_d2_w32] epoch=24 train_loss=0.295690 val_loss=0.284059 best=0.284059 es=0/5
[2026-05-16 22:05:33] [representation][random][cand_048_d2_w32] epoch=25 train_loss=0.290925 val_loss=0.279306 best=0.279306 es=0/5
[2026-05-16 22:05:36] [representation][random][cand_048_d2_w32] epoch=26 train_loss=0.286686 val_loss=0.275383 best=0.275383 es=0/5
[2026-05-16 22:05:40] [representation][random][cand_048_d2_w32] epoch=27 train_loss=0.283091 val_loss=0.272289 best=0.272289 es=0/5
[2026-05-16 22:05:43] [representation][random][cand_048_d2_w32] epoch=28 train_loss=0.280053 val_loss=0.269389 best=0.269389 es=0/5
[2026-05-16 22:05:46] [representation][random][cand_048_d2_w32] epoch=29 train_loss=0.277672 val_loss=0.266741 best=0.266741 es=0/5
[2026-05-16 22:05:49] [representation][random][cand_048_d2_w32] epoch=30 train_loss=0.275073 val_loss=0.264534 best=0.264534 es=0/5
[2026-05-16 22:05:52] [representation][random][cand_048_d2_w32] epoch=31 train_loss=0.273093 val_loss=0.262339 best=0.262339 es=0/5
[2026-05-16 22:05:55] [representation][random][cand_048_d2_w32] epoch=32 train_loss=0.271344 val_loss=0.260542 best=0.260542 es=0/5
[2026-05-16 22:05:59] [representation][random][cand_048_d2_w32] epoch=33 train_loss=0.269679 val_loss=0.259092 best=0.259092 es=0/5
[2026-05-16 22:06:02] [representation][random][cand_048_d2_w32] epoch=34 train_loss=0.268249 val_loss=0.257793 best=0.257793 es=0/5
[2026-05-16 22:06:05] [representation][random][cand_048_d2_w32] epoch=35 train_loss=0.267005 val_loss=0.256415 best=0.256415 es=0/5
[2026-05-16 22:06:08] [representation][random][cand_048_d2_w32] epoch=36 train_loss=0.265896 val_loss=0.255026 best=0.255026 es=0/5
[2026-05-16 22:06:11] [representation][random][cand_048_d2_w32] epoch=37 train_loss=0.264799 val_loss=0.254189 best=0.254189 es=0/5
[2026-05-16 22:06:15] [representation][random][cand_048_d2_w32] epoch=38 train_loss=0.263728 val_loss=0.253011 best=0.253011 es=0/5
[2026-05-16 22:06:18] [representation][random][cand_048_d2_w32] epoch=39 train_loss=0.262913 val_loss=0.252133 best=0.252133 es=0/5
[2026-05-16 22:06:21] [representation][random][cand_048_d2_w32] epoch=40 train_loss=0.262504 val_loss=0.252074 best=0.252133 es=1/5
[2026-05-16 22:06:24] [representation][random][cand_048_d2_w32] epoch=41 train_loss=0.262008 val_loss=0.251580 best=0.251580 es=0/5
[2026-05-16 22:06:27] [representation][random][cand_048_d2_w32] epoch=42 train_loss=0.261203 val_loss=0.250889 best=0.250889 es=0/5
[2026-05-16 22:06:30] [representation][random][cand_048_d2_w32] epoch=43 train_loss=0.260382 val_loss=0.250086 best=0.250086 es=0/5
[2026-05-16 22:06:33] [representation][random][cand_048_d2_w32] epoch=44 train_loss=0.260005 val_loss=0.249555 best=0.249555 es=0/5
[2026-05-16 22:06:36] [representation][random][cand_048_d2_w32] epoch=45 train_loss=0.259445 val_loss=0.248921 best=0.248921 es=0/5
[2026-05-16 22:06:40] [representation][random][cand_048_d2_w32] epoch=46 train_loss=0.258879 val_loss=0.248722 best=0.248722 es=0/5
[2026-05-16 22:06:43] [representation][random][cand_048_d2_w32] epoch=47 train_loss=0.258400 val_loss=0.247906 best=0.247906 es=0/5
[2026-05-16 22:06:46] [representation][random][cand_048_d2_w32] epoch=48 train_loss=0.257989 val_loss=0.247551 best=0.247551 es=0/5
[2026-05-16 22:06:49] [representation][random][cand_048_d2_w32] epoch=49 train_loss=0.257721 val_loss=0.247247 best=0.247247 es=0/5
[2026-05-16 22:06:52] [representation][random][cand_048_d2_w32] epoch=50 train_loss=0.257298 val_loss=0.247049 best=0.247049 es=0/5
[2026-05-16 22:06:55] [representation][random][cand_048_d2_w32] epoch=51 train_loss=0.257137 val_loss=0.246589 best=0.246589 es=0/5
[2026-05-16 22:06:59] [representation][random][cand_048_d2_w32] epoch=52 train_loss=0.257057 val_loss=0.246314 best=0.246314 es=0/5
[2026-05-16 22:07:02] [representation][random][cand_048_d2_w32] epoch=53 train_loss=0.256742 val_loss=0.246128 best=0.246128 es=0/5
[2026-05-16 22:07:05] [representation][random][cand_048_d2_w32] epoch=54 train_loss=0.256383 val_loss=0.245666 best=0.245666 es=0/5
[2026-05-16 22:07:08] [representation][random][cand_048_d2_w32] epoch=55 train_loss=0.256025 val_loss=0.245259 best=0.245259 es=0/5
[2026-05-16 22:07:11] [representation][random][cand_048_d2_w32] epoch=56 train_loss=0.255703 val_loss=0.245036 best=0.245036 es=0/5
[2026-05-16 22:07:15] [representation][random][cand_048_d2_w32] epoch=57 train_loss=0.255473 val_loss=0.245113 best=0.245036 es=1/5
[2026-05-16 22:07:18] [representation][random][cand_048_d2_w32] epoch=58 train_loss=0.255362 val_loss=0.244504 best=0.244504 es=0/5
[2026-05-16 22:07:21] [representation][random][cand_048_d2_w32] epoch=59 train_loss=0.255138 val_loss=0.244390 best=0.244390 es=0/5
[2026-05-16 22:07:24] [representation][random][cand_048_d2_w32] epoch=60 train_loss=0.254928 val_loss=0.244174 best=0.244174 es=0/5
[2026-05-16 22:07:27] [representation][random][cand_048_d2_w32] epoch=61 train_loss=0.254737 val_loss=0.243925 best=0.243925 es=0/5
[2026-05-16 22:07:30] [representation][random][cand_048_d2_w32] epoch=62 train_loss=0.254477 val_loss=0.243555 best=0.243555 es=0/5
[2026-05-16 22:07:34] [representation][random][cand_048_d2_w32] epoch=63 train_loss=0.254328 val_loss=0.243450 best=0.243450 es=0/5
[2026-05-16 22:07:37] [representation][random][cand_048_d2_w32] epoch=64 train_loss=0.254312 val_loss=0.243494 best=0.243450 es=1/5
[2026-05-16 22:07:40] [representation][random][cand_048_d2_w32] epoch=65 train_loss=0.254200 val_loss=0.243316 best=0.243316 es=0/5
[2026-05-16 22:07:43] [representation][random][cand_048_d2_w32] epoch=66 train_loss=0.253991 val_loss=0.243034 best=0.243034 es=0/5
[2026-05-16 22:07:47] [representation][random][cand_048_d2_w32] epoch=67 train_loss=0.253782 val_loss=0.242609 best=0.242609 es=0/5
[2026-05-16 22:07:50] [representation][random][cand_048_d2_w32] epoch=68 train_loss=0.253511 val_loss=0.242637 best=0.242609 es=1/5
[2026-05-16 22:07:53] [representation][random][cand_048_d2_w32] epoch=69 train_loss=0.253595 val_loss=0.242456 best=0.242456 es=0/5
[2026-05-16 22:07:56] [representation][random][cand_048_d2_w32] epoch=70 train_loss=0.253312 val_loss=0.242285 best=0.242285 es=0/5
[2026-05-16 22:07:59] [representation][random][cand_048_d2_w32] epoch=71 train_loss=0.253091 val_loss=0.242378 best=0.242285 es=1/5
[2026-05-16 22:08:02] [representation][random][cand_048_d2_w32] epoch=72 train_loss=0.253079 val_loss=0.242439 best=0.242285 es=2/5
[2026-05-16 22:08:05] [representation][random][cand_048_d2_w32] epoch=73 train_loss=0.253201 val_loss=0.242475 best=0.242285 es=3/5
[2026-05-16 22:08:09] [representation][random][cand_048_d2_w32] epoch=74 train_loss=0.252984 val_loss=0.242539 best=0.242285 es=4/5
[2026-05-16 22:08:12] [representation][random][cand_048_d2_w32] epoch=75 train_loss=0.252661 val_loss=0.242153 best=0.242153 es=0/5
[2026-05-16 22:08:15] [representation][random][cand_048_d2_w32] epoch=76 train_loss=0.252561 val_loss=0.242106 best=0.242153 es=1/5
[2026-05-16 22:08:18] [representation][random][cand_048_d2_w32] epoch=77 train_loss=0.252561 val_loss=0.242154 best=0.242153 es=2/5
[2026-05-16 22:08:21] [representation][random][cand_048_d2_w32] epoch=78 train_loss=0.252431 val_loss=0.242000 best=0.242000 es=0/5
[2026-05-16 22:08:24] [representation][random][cand_048_d2_w32] epoch=79 train_loss=0.252313 val_loss=0.242140 best=0.242000 es=1/5
[2026-05-16 22:08:27] [representation][random][cand_048_d2_w32] epoch=80 train_loss=0.252057 val_loss=0.242051 best=0.242000 es=2/5
[2026-05-16 22:08:30] [representation][random][cand_048_d2_w32] epoch=81 train_loss=0.252100 val_loss=0.241614 best=0.241614 es=0/5
[2026-05-16 22:08:34] [representation][random][cand_048_d2_w32] epoch=82 train_loss=0.251925 val_loss=0.241514 best=0.241514 es=0/5
[2026-05-16 22:08:37] [representation][random][cand_048_d2_w32] epoch=83 train_loss=0.251797 val_loss=0.241436 best=0.241514 es=1/5
[2026-05-16 22:08:40] [representation][random][cand_048_d2_w32] epoch=84 train_loss=0.251808 val_loss=0.241256 best=0.241256 es=0/5
[2026-05-16 22:08:43] [representation][random][cand_048_d2_w32] epoch=85 train_loss=0.251705 val_loss=0.241073 best=0.241073 es=0/5
[2026-05-16 22:08:46] [representation][random][cand_048_d2_w32] epoch=86 train_loss=0.251607 val_loss=0.240860 best=0.240860 es=0/5
[2026-05-16 22:08:49] [representation][random][cand_048_d2_w32] epoch=87 train_loss=0.251431 val_loss=0.240742 best=0.240742 es=0/5
[2026-05-16 22:08:52] [representation][random][cand_048_d2_w32] epoch=88 train_loss=0.251427 val_loss=0.240883 best=0.240742 es=1/5
[2026-05-16 22:08:55] [representation][random][cand_048_d2_w32] epoch=89 train_loss=0.251410 val_loss=0.240761 best=0.240742 es=2/5
[2026-05-16 22:08:58] [representation][random][cand_048_d2_w32] epoch=90 train_loss=0.251265 val_loss=0.241058 best=0.240742 es=3/5
[2026-05-16 22:09:02] [representation][random][cand_048_d2_w32] epoch=91 train_loss=0.251361 val_loss=0.240607 best=0.240607 es=0/5
[2026-05-16 22:09:05] [representation][random][cand_048_d2_w32] epoch=92 train_loss=0.251003 val_loss=0.240606 best=0.240607 es=1/5
[2026-05-16 22:09:08] [representation][random][cand_048_d2_w32] epoch=93 train_loss=0.251145 val_loss=0.240568 best=0.240607 es=2/5
[2026-05-16 22:09:11] [representation][random][cand_048_d2_w32] epoch=94 train_loss=0.251017 val_loss=0.240571 best=0.240607 es=3/5
[2026-05-16 22:09:14] [representation][random][cand_048_d2_w32] epoch=95 train_loss=0.250810 val_loss=0.240728 best=0.240607 es=4/5
[2026-05-16 22:09:17] [representation][random][cand_048_d2_w32] epoch=96 train_loss=0.251002 val_loss=0.240310 best=0.240310 es=0/5
[2026-05-16 22:09:21] [representation][random][cand_048_d2_w32] epoch=97 train_loss=0.250738 val_loss=0.240055 best=0.240055 es=0/5
[2026-05-16 22:09:24] [representation][random][cand_048_d2_w32] epoch=98 train_loss=0.250608 val_loss=0.240043 best=0.240055 es=1/5
[2026-05-16 22:09:27] [representation][random][cand_048_d2_w32] epoch=99 train_loss=0.250469 val_loss=0.239918 best=0.239918 es=0/5
[2026-05-16 22:09:30] [representation][random][cand_048_d2_w32] epoch=100 train_loss=0.250578 val_loss=0.239989 best=0.239918 es=1/5
[2026-05-16 22:09:33] [representation][random][cand_048_d2_w32] epoch=101 train_loss=0.250473 val_loss=0.239932 best=0.239918 es=2/5
[2026-05-16 22:09:36] [representation][random][cand_048_d2_w32] epoch=102 train_loss=0.250544 val_loss=0.239704 best=0.239704 es=0/5
[2026-05-16 22:09:39] [representation][random][cand_048_d2_w32] epoch=103 train_loss=0.250342 val_loss=0.239651 best=0.239704 es=1/5
[2026-05-16 22:09:42] [representation][random][cand_048_d2_w32] epoch=104 train_loss=0.250398 val_loss=0.239811 best=0.239704 es=2/5
[2026-05-16 22:09:45] [representation][random][cand_048_d2_w32] epoch=105 train_loss=0.250359 val_loss=0.240053 best=0.239704 es=3/5
[2026-05-16 22:09:48] [representation][random][cand_048_d2_w32] epoch=106 train_loss=0.250319 val_loss=0.239709 best=0.239704 es=4/5
[2026-05-16 22:09:51] [representation][random][cand_048_d2_w32] epoch=107 train_loss=0.250127 val_loss=0.239832 best=0.239704 es=5/5
