[2026-05-30 04:11:06] Initialized ContinuousLogger for autoencoding_ae_width_only (Mode: ae_width_only)
[2026-05-30 04:11:06] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_044_d1_w45/training_log.txt
[2026-05-30 04:11:06] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_044_d1_w45/training_stats.csv
[2026-05-30 04:11:06] [CANDIDATE] task=autoencoding phase=ae_width_only index=44 search_phase=width architecture=[45]
[2026-05-30 04:11:12] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=1 architecture=[45] train_loss=0.053658 val_loss=0.037752 candidate_best=0.037752 global_best=0.037752 es=0/10
[2026-05-30 04:11:17] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=2 architecture=[45] train_loss=0.052353 val_loss=0.037091 candidate_best=0.037091 global_best=0.037091 es=0/10
[2026-05-30 04:11:23] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=3 architecture=[45] train_loss=0.051726 val_loss=0.036640 candidate_best=0.036640 global_best=0.036640 es=0/10
[2026-05-30 04:11:29] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=4 architecture=[45] train_loss=0.050851 val_loss=0.036022 candidate_best=0.036022 global_best=0.036022 es=0/10
[2026-05-30 04:11:34] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=5 architecture=[45] train_loss=0.050021 val_loss=0.035348 candidate_best=0.035348 global_best=0.035348 es=0/10
[2026-05-30 04:11:40] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=6 architecture=[45] train_loss=0.049180 val_loss=0.034541 candidate_best=0.034541 global_best=0.034541 es=0/10
[2026-05-30 04:11:46] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=7 architecture=[45] train_loss=0.048426 val_loss=0.033725 candidate_best=0.033725 global_best=0.033725 es=0/10
[2026-05-30 04:11:51] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=8 architecture=[45] train_loss=0.047724 val_loss=0.033133 candidate_best=0.033133 global_best=0.033133 es=0/10
[2026-05-30 04:11:57] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=9 architecture=[45] train_loss=0.046740 val_loss=0.032567 candidate_best=0.032567 global_best=0.032567 es=0/10
[2026-05-30 04:12:03] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=10 architecture=[45] train_loss=0.046310 val_loss=0.032400 candidate_best=0.032400 global_best=0.032400 es=0/10
[2026-05-30 04:12:08] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=11 architecture=[45] train_loss=0.045923 val_loss=0.032205 candidate_best=0.032205 global_best=0.032205 es=0/10
[2026-05-30 04:12:14] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=12 architecture=[45] train_loss=0.045765 val_loss=0.032211 candidate_best=0.032205 global_best=0.032205 es=1/10
[2026-05-30 04:12:20] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=13 architecture=[45] train_loss=0.045845 val_loss=0.032073 candidate_best=0.032073 global_best=0.032073 es=0/10
[2026-05-30 04:12:25] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=14 architecture=[45] train_loss=0.045228 val_loss=0.032024 candidate_best=0.032073 global_best=0.032073 es=1/10
[2026-05-30 04:12:31] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=15 architecture=[45] train_loss=0.044925 val_loss=0.031870 candidate_best=0.031870 global_best=0.031870 es=0/10
[2026-05-30 04:12:37] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=16 architecture=[45] train_loss=0.044740 val_loss=0.031814 candidate_best=0.031870 global_best=0.031870 es=1/10
[2026-05-30 04:12:42] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=17 architecture=[45] train_loss=0.044475 val_loss=0.031856 candidate_best=0.031870 global_best=0.031870 es=2/10
[2026-05-30 04:12:48] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=18 architecture=[45] train_loss=0.044250 val_loss=0.031678 candidate_best=0.031678 global_best=0.031678 es=0/10
[2026-05-30 04:12:54] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=19 architecture=[45] train_loss=0.044113 val_loss=0.031807 candidate_best=0.031678 global_best=0.031678 es=1/10
[2026-05-30 04:12:59] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=20 architecture=[45] train_loss=0.043936 val_loss=0.031792 candidate_best=0.031678 global_best=0.031678 es=2/10
[2026-05-30 04:13:05] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=21 architecture=[45] train_loss=0.043794 val_loss=0.031796 candidate_best=0.031678 global_best=0.031678 es=3/10
[2026-05-30 04:13:11] [autoencoding][ae_width_only][cand_044_d1_w45] epoch=22 architecture=[45] train_loss=0.043464 val_loss=0.031822 candidate_best=0.031678 global_best=0.031678 es=4/10
