[2026-05-18 02:02:41] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:02:41] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_090_d1_w91/training_log.txt
[2026-05-18 02:02:41] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_090_d1_w91/training_stats.csv
[2026-05-18 02:02:41] [CANDIDATE] task=representation phase=ae_alt_width index=90 search_phase=width architecture=[91]
[2026-05-18 02:02:46] [representation][ae_alt_width][cand_090_d1_w91] epoch=1 architecture=[91] train_loss=0.380564 val_loss=0.374799 best=0.371539 es=0/5
[2026-05-18 02:02:48] [representation][ae_alt_width][cand_090_d1_w91] epoch=2 architecture=[91] train_loss=0.371096 val_loss=0.373119 best=0.371539 es=0/5
[2026-05-18 02:02:51] [representation][ae_alt_width][cand_090_d1_w91] epoch=3 architecture=[91] train_loss=0.370915 val_loss=0.372669 best=0.371539 es=0/5
[2026-05-18 02:02:53] [representation][ae_alt_width][cand_090_d1_w91] epoch=4 architecture=[91] train_loss=0.369606 val_loss=0.373521 best=0.371539 es=1/5
[2026-05-18 02:02:58] [representation][ae_alt_width][cand_090_d1_w91] epoch=5 architecture=[91] train_loss=0.369423 val_loss=0.372033 best=0.371539 es=0/5
[2026-05-18 02:03:00] [representation][ae_alt_width][cand_090_d1_w91] epoch=6 architecture=[91] train_loss=0.369368 val_loss=0.370996 best=0.370996 es=0/5
[2026-05-18 02:03:03] [representation][ae_alt_width][cand_090_d1_w91] epoch=7 architecture=[91] train_loss=0.368917 val_loss=0.371938 best=0.370996 es=1/5
[2026-05-18 02:03:05] [representation][ae_alt_width][cand_090_d1_w91] epoch=8 architecture=[91] train_loss=0.369607 val_loss=0.372047 best=0.370996 es=2/5
[2026-05-18 02:03:07] [representation][ae_alt_width][cand_090_d1_w91] epoch=9 architecture=[91] train_loss=0.369264 val_loss=0.370769 best=0.370769 es=0/5
[2026-05-18 02:03:13] [representation][ae_alt_width][cand_090_d1_w91] epoch=10 architecture=[91] train_loss=0.368774 val_loss=0.371401 best=0.370769 es=1/5
[2026-05-18 02:03:15] [representation][ae_alt_width][cand_090_d1_w91] epoch=11 architecture=[91] train_loss=0.368165 val_loss=0.370698 best=0.370769 es=2/5
[2026-05-18 02:03:17] [representation][ae_alt_width][cand_090_d1_w91] epoch=12 architecture=[91] train_loss=0.368142 val_loss=0.370724 best=0.370769 es=3/5
[2026-05-18 02:03:20] [representation][ae_alt_width][cand_090_d1_w91] epoch=13 architecture=[91] train_loss=0.368537 val_loss=0.370077 best=0.370077 es=0/5
[2026-05-18 02:03:22] [representation][ae_alt_width][cand_090_d1_w91] epoch=14 architecture=[91] train_loss=0.368547 val_loss=0.370601 best=0.370077 es=1/5
[2026-05-18 02:03:27] [representation][ae_alt_width][cand_090_d1_w91] epoch=15 architecture=[91] train_loss=0.368125 val_loss=0.370693 best=0.370077 es=2/5
[2026-05-18 02:03:29] [representation][ae_alt_width][cand_090_d1_w91] epoch=16 architecture=[91] train_loss=0.367531 val_loss=0.370003 best=0.370077 es=3/5
[2026-05-18 02:03:32] [representation][ae_alt_width][cand_090_d1_w91] epoch=17 architecture=[91] train_loss=0.367582 val_loss=0.369685 best=0.369685 es=0/5
[2026-05-18 02:03:34] [representation][ae_alt_width][cand_090_d1_w91] epoch=18 architecture=[91] train_loss=0.368094 val_loss=0.369603 best=0.369685 es=1/5
[2026-05-18 02:03:36] [representation][ae_alt_width][cand_090_d1_w91] epoch=19 architecture=[91] train_loss=0.367785 val_loss=0.369644 best=0.369685 es=2/5
