[2026-05-18 02:16:49] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:16:49] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_107_d1_w108/training_log.txt
[2026-05-18 02:16:49] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_107_d1_w108/training_stats.csv
[2026-05-18 02:16:49] [CANDIDATE] task=representation phase=ae_alt_width index=107 search_phase=width architecture=[108]
[2026-05-18 02:16:54] [representation][ae_alt_width][cand_107_d1_w108] epoch=1 architecture=[108] train_loss=0.363017 val_loss=0.354671 best=0.350056 es=0/5
[2026-05-18 02:16:56] [representation][ae_alt_width][cand_107_d1_w108] epoch=2 architecture=[108] train_loss=0.350015 val_loss=0.352671 best=0.350056 es=0/5
[2026-05-18 02:16:59] [representation][ae_alt_width][cand_107_d1_w108] epoch=3 architecture=[108] train_loss=0.348501 val_loss=0.351829 best=0.350056 es=0/5
[2026-05-18 02:17:01] [representation][ae_alt_width][cand_107_d1_w108] epoch=4 architecture=[108] train_loss=0.348339 val_loss=0.351488 best=0.350056 es=0/5
[2026-05-18 02:17:06] [representation][ae_alt_width][cand_107_d1_w108] epoch=5 architecture=[108] train_loss=0.347895 val_loss=0.352671 best=0.350056 es=1/5
[2026-05-18 02:17:09] [representation][ae_alt_width][cand_107_d1_w108] epoch=6 architecture=[108] train_loss=0.348047 val_loss=0.351120 best=0.350056 es=0/5
[2026-05-18 02:17:11] [representation][ae_alt_width][cand_107_d1_w108] epoch=7 architecture=[108] train_loss=0.347896 val_loss=0.351436 best=0.350056 es=1/5
[2026-05-18 02:17:14] [representation][ae_alt_width][cand_107_d1_w108] epoch=8 architecture=[108] train_loss=0.348001 val_loss=0.351878 best=0.350056 es=2/5
[2026-05-18 02:17:16] [representation][ae_alt_width][cand_107_d1_w108] epoch=9 architecture=[108] train_loss=0.348028 val_loss=0.350864 best=0.350056 es=0/5
[2026-05-18 02:17:21] [representation][ae_alt_width][cand_107_d1_w108] epoch=10 architecture=[108] train_loss=0.347249 val_loss=0.351013 best=0.350056 es=1/5
[2026-05-18 02:17:24] [representation][ae_alt_width][cand_107_d1_w108] epoch=11 architecture=[108] train_loss=0.347278 val_loss=0.350426 best=0.350056 es=0/5
[2026-05-18 02:17:26] [representation][ae_alt_width][cand_107_d1_w108] epoch=12 architecture=[108] train_loss=0.347443 val_loss=0.350665 best=0.350056 es=1/5
[2026-05-18 02:17:28] [representation][ae_alt_width][cand_107_d1_w108] epoch=13 architecture=[108] train_loss=0.347364 val_loss=0.352336 best=0.350056 es=2/5
[2026-05-18 02:17:30] [representation][ae_alt_width][cand_107_d1_w108] epoch=14 architecture=[108] train_loss=0.349473 val_loss=0.350735 best=0.350056 es=3/5
[2026-05-18 02:17:36] [representation][ae_alt_width][cand_107_d1_w108] epoch=15 architecture=[108] train_loss=0.346590 val_loss=0.349362 best=0.349362 es=0/5
[2026-05-18 02:17:38] [representation][ae_alt_width][cand_107_d1_w108] epoch=16 architecture=[108] train_loss=0.346965 val_loss=0.353400 best=0.349362 es=1/5
[2026-05-18 02:17:40] [representation][ae_alt_width][cand_107_d1_w108] epoch=17 architecture=[108] train_loss=0.347239 val_loss=0.355108 best=0.349362 es=2/5
[2026-05-18 02:17:43] [representation][ae_alt_width][cand_107_d1_w108] epoch=18 architecture=[108] train_loss=0.347648 val_loss=0.350813 best=0.349362 es=3/5
[2026-05-18 02:17:45] [representation][ae_alt_width][cand_107_d1_w108] epoch=19 architecture=[108] train_loss=0.346276 val_loss=0.350331 best=0.349362 es=4/5
[2026-05-18 02:17:51] [representation][ae_alt_width][cand_107_d1_w108] epoch=20 architecture=[108] train_loss=0.345902 val_loss=0.349558 best=0.349362 es=5/5
