[2026-05-16 10:35:50] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 10:38:22] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=54 train_loss=0.725444 val_loss=0.732968 best=0.732968 es=0/5
[2026-05-16 10:38:24] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=55 train_loss=0.725379 val_loss=0.732865 best=0.732865 es=0/5
[2026-05-16 10:38:27] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=56 train_loss=0.725312 val_loss=0.732752 best=0.732752 es=0/5
[2026-05-16 10:38:29] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=57 train_loss=0.725206 val_loss=0.732715 best=0.732752 es=1/5
[2026-05-16 10:38:32] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=58 train_loss=0.725128 val_loss=0.732649 best=0.732649 es=0/5
[2026-05-16 10:38:34] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=59 train_loss=0.725104 val_loss=0.732578 best=0.732649 es=1/5
[2026-05-16 10:38:37] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=60 train_loss=0.725015 val_loss=0.732528 best=0.732528 es=0/5
[2026-05-16 10:38:39] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=61 train_loss=0.725005 val_loss=0.732416 best=0.732416 es=0/5
[2026-05-16 10:38:42] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=62 train_loss=0.724941 val_loss=0.732361 best=0.732416 es=1/5
[2026-05-16 10:38:44] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=63 train_loss=0.724774 val_loss=0.732215 best=0.732215 es=0/5
[2026-05-16 10:38:47] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=64 train_loss=0.724686 val_loss=0.732142 best=0.732215 es=1/5
[2026-05-16 10:38:49] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=65 train_loss=0.724640 val_loss=0.732040 best=0.732040 es=0/5
[2026-05-16 10:38:52] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=66 train_loss=0.724567 val_loss=0.731970 best=0.732040 es=1/5
[2026-05-16 10:38:54] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=67 train_loss=0.724500 val_loss=0.731898 best=0.731898 es=0/5
[2026-05-16 10:38:57] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=68 train_loss=0.724451 val_loss=0.731910 best=0.731898 es=1/5
[2026-05-16 10:39:00] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=69 train_loss=0.724373 val_loss=0.731749 best=0.731749 es=0/5
[2026-05-16 10:39:02] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=70 train_loss=0.724240 val_loss=0.731672 best=0.731749 es=1/5
[2026-05-16 10:39:05] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=71 train_loss=0.724166 val_loss=0.731614 best=0.731614 es=0/5
[2026-05-16 10:39:07] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=72 train_loss=0.724124 val_loss=0.731555 best=0.731614 es=1/5
[2026-05-16 10:39:10] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=73 train_loss=0.724058 val_loss=0.731478 best=0.731478 es=0/5
[2026-05-16 10:39:12] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=74 train_loss=0.723984 val_loss=0.731436 best=0.731478 es=1/5
[2026-05-16 10:39:15] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=75 train_loss=0.723942 val_loss=0.731320 best=0.731320 es=0/5
[2026-05-16 10:39:17] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=76 train_loss=0.723954 val_loss=0.731280 best=0.731320 es=1/5
[2026-05-16 10:39:20] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=77 train_loss=0.723784 val_loss=0.731216 best=0.731216 es=0/5
[2026-05-16 10:39:22] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=78 train_loss=0.723818 val_loss=0.731173 best=0.731216 es=1/5
[2026-05-16 10:39:25] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=79 train_loss=0.723800 val_loss=0.731109 best=0.731109 es=0/5
[2026-05-16 10:39:28] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=80 train_loss=0.723721 val_loss=0.731076 best=0.731109 es=1/5
[2026-05-16 10:39:30] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=81 train_loss=0.723717 val_loss=0.730972 best=0.730972 es=0/5
[2026-05-16 10:39:33] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=82 train_loss=0.723572 val_loss=0.730883 best=0.730972 es=1/5
[2026-05-16 10:39:35] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=83 train_loss=0.723514 val_loss=0.730827 best=0.730827 es=0/5
[2026-05-16 10:39:38] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=84 train_loss=0.723376 val_loss=0.730743 best=0.730827 es=1/5
[2026-05-16 10:39:40] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=85 train_loss=0.723336 val_loss=0.730716 best=0.730716 es=0/5
[2026-05-16 10:39:43] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=86 train_loss=0.723373 val_loss=0.730667 best=0.730716 es=1/5
[2026-05-16 10:39:45] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=87 train_loss=0.723258 val_loss=0.730526 best=0.730526 es=0/5
[2026-05-16 10:39:48] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=88 train_loss=0.723221 val_loss=0.730530 best=0.730526 es=1/5
[2026-05-16 10:39:50] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=89 train_loss=0.723184 val_loss=0.730502 best=0.730526 es=2/5
[2026-05-16 10:39:53] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=90 train_loss=0.723073 val_loss=0.730364 best=0.730364 es=0/5
[2026-05-16 10:39:55] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=91 train_loss=0.723005 val_loss=0.730296 best=0.730364 es=1/5
[2026-05-16 10:39:58] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=92 train_loss=0.722945 val_loss=0.730290 best=0.730364 es=2/5
[2026-05-16 10:40:00] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=93 train_loss=0.723005 val_loss=0.730257 best=0.730257 es=0/5
[2026-05-16 10:40:03] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=94 train_loss=0.722906 val_loss=0.730161 best=0.730257 es=1/5
[2026-05-16 10:40:05] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=95 train_loss=0.722869 val_loss=0.730161 best=0.730257 es=2/5
[2026-05-16 10:40:08] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=96 train_loss=0.722819 val_loss=0.730083 best=0.730083 es=0/5
[2026-05-16 10:40:10] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=97 train_loss=0.722757 val_loss=0.730010 best=0.730083 es=1/5
[2026-05-16 10:40:13] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=98 train_loss=0.722719 val_loss=0.729976 best=0.729976 es=0/5
[2026-05-16 10:40:15] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=99 train_loss=0.722785 val_loss=0.729920 best=0.729976 es=1/5
[2026-05-16 10:40:18] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=100 train_loss=0.722621 val_loss=0.729896 best=0.729976 es=2/5
[2026-05-16 10:40:21] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=101 train_loss=0.722651 val_loss=0.729878 best=0.729976 es=3/5
[2026-05-16 10:40:23] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=102 train_loss=0.722641 val_loss=0.729829 best=0.729829 es=0/5
[2026-05-16 10:40:26] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=103 train_loss=0.722524 val_loss=0.729753 best=0.729829 es=1/5
[2026-05-16 10:40:28] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=104 train_loss=0.722461 val_loss=0.729704 best=0.729704 es=0/5
[2026-05-16 10:40:31] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=105 train_loss=0.722437 val_loss=0.729731 best=0.729704 es=1/5
[2026-05-16 10:40:33] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=106 train_loss=0.722399 val_loss=0.729643 best=0.729704 es=2/5
[2026-05-16 10:40:36] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=107 train_loss=0.722426 val_loss=0.729619 best=0.729704 es=3/5
[2026-05-16 10:40:38] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=108 train_loss=0.722306 val_loss=0.729643 best=0.729704 es=4/5
[2026-05-16 10:40:41] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=109 train_loss=0.722374 val_loss=0.729521 best=0.729521 es=0/5
[2026-05-16 10:40:43] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=110 train_loss=0.722272 val_loss=0.729464 best=0.729521 es=1/5
[2026-05-16 10:40:46] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=111 train_loss=0.722213 val_loss=0.729410 best=0.729410 es=0/5
[2026-05-16 10:40:48] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=112 train_loss=0.722148 val_loss=0.729359 best=0.729410 es=1/5
[2026-05-16 10:40:51] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=113 train_loss=0.722087 val_loss=0.729279 best=0.729279 es=0/5
[2026-05-16 10:40:54] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=114 train_loss=0.722022 val_loss=0.729293 best=0.729279 es=1/5
[2026-05-16 10:40:56] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=115 train_loss=0.721942 val_loss=0.729067 best=0.729067 es=0/5
[2026-05-16 10:40:59] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=116 train_loss=0.721890 val_loss=0.729009 best=0.729067 es=1/5
[2026-05-16 10:41:01] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=117 train_loss=0.721664 val_loss=0.728817 best=0.728817 es=0/5
[2026-05-16 10:41:04] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=118 train_loss=0.721597 val_loss=0.728793 best=0.728817 es=1/5
[2026-05-16 10:41:06] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=119 train_loss=0.721605 val_loss=0.728718 best=0.728817 es=2/5
[2026-05-16 10:41:09] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=120 train_loss=0.721400 val_loss=0.728607 best=0.728607 es=0/5
[2026-05-16 10:41:11] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=121 train_loss=0.721374 val_loss=0.728563 best=0.728607 es=1/5
[2026-05-16 10:41:14] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=122 train_loss=0.721326 val_loss=0.728466 best=0.728466 es=0/5
[2026-05-16 10:41:16] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=123 train_loss=0.721259 val_loss=0.728439 best=0.728466 es=1/5
[2026-05-16 10:41:19] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=124 train_loss=0.721284 val_loss=0.728469 best=0.728466 es=2/5
[2026-05-16 10:41:21] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=125 train_loss=0.721201 val_loss=0.728392 best=0.728466 es=3/5
[2026-05-16 10:41:24] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=126 train_loss=0.721144 val_loss=0.728278 best=0.728278 es=0/5
[2026-05-16 10:41:26] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=127 train_loss=0.721094 val_loss=0.728257 best=0.728278 es=1/5
[2026-05-16 10:41:29] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=128 train_loss=0.721121 val_loss=0.728299 best=0.728278 es=2/5
[2026-05-16 10:41:31] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=129 train_loss=0.721053 val_loss=0.728157 best=0.728157 es=0/5
[2026-05-16 10:41:34] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=130 train_loss=0.720989 val_loss=0.728092 best=0.728157 es=1/5
[2026-05-16 10:41:36] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=131 train_loss=0.720937 val_loss=0.728046 best=0.728046 es=0/5
[2026-05-16 10:41:39] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=132 train_loss=0.720889 val_loss=0.728048 best=0.728046 es=1/5
[2026-05-16 10:41:41] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=133 train_loss=0.720987 val_loss=0.728079 best=0.728046 es=2/5
[2026-05-16 10:41:44] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=134 train_loss=0.720919 val_loss=0.727949 best=0.728046 es=3/5
[2026-05-16 10:41:46] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=135 train_loss=0.720788 val_loss=0.727900 best=0.727900 es=0/5
[2026-05-16 10:41:49] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=136 train_loss=0.720797 val_loss=0.727869 best=0.727900 es=1/5
[2026-05-16 10:41:51] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=137 train_loss=0.720713 val_loss=0.727837 best=0.727900 es=2/5
[2026-05-16 10:41:54] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=138 train_loss=0.720642 val_loss=0.727774 best=0.727774 es=0/5
[2026-05-16 10:41:56] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=139 train_loss=0.720579 val_loss=0.727697 best=0.727774 es=1/5
[2026-05-16 10:41:59] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=140 train_loss=0.720533 val_loss=0.727621 best=0.727621 es=0/5
[2026-05-16 10:42:01] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=141 train_loss=0.720413 val_loss=0.727548 best=0.727621 es=1/5
[2026-05-16 10:42:04] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=142 train_loss=0.720541 val_loss=0.727600 best=0.727621 es=2/5
[2026-05-16 10:42:06] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=143 train_loss=0.720450 val_loss=0.727537 best=0.727621 es=3/5
[2026-05-16 10:42:09] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=144 train_loss=0.720444 val_loss=0.727437 best=0.727437 es=0/5
[2026-05-16 10:42:11] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=145 train_loss=0.720266 val_loss=0.727440 best=0.727437 es=1/5
[2026-05-16 10:42:13] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=146 train_loss=0.720226 val_loss=0.727342 best=0.727437 es=2/5
[2026-05-16 10:42:16] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=147 train_loss=0.720219 val_loss=0.727272 best=0.727272 es=0/5
[2026-05-16 10:42:19] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=148 train_loss=0.720315 val_loss=0.727533 best=0.727272 es=1/5
[2026-05-16 10:42:21] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=149 train_loss=0.720314 val_loss=0.727289 best=0.727272 es=2/5
[2026-05-16 10:42:24] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=150 train_loss=0.720151 val_loss=0.727188 best=0.727272 es=3/5
[2026-05-16 10:42:26] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=151 train_loss=0.719997 val_loss=0.727139 best=0.727139 es=0/5
[2026-05-16 10:42:29] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=152 train_loss=0.719969 val_loss=0.727103 best=0.727139 es=1/5
[2026-05-16 10:42:31] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=153 train_loss=0.720005 val_loss=0.727141 best=0.727139 es=2/5
[2026-05-16 10:42:33] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=154 train_loss=0.720025 val_loss=0.727090 best=0.727139 es=3/5
[2026-05-16 10:42:36] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=155 train_loss=0.719982 val_loss=0.727010 best=0.727010 es=0/5
[2026-05-16 10:42:39] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=156 train_loss=0.719875 val_loss=0.726984 best=0.727010 es=1/5
[2026-05-16 10:42:41] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=157 train_loss=0.719925 val_loss=0.727054 best=0.727010 es=2/5
[2026-05-16 10:42:44] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=158 train_loss=0.719993 val_loss=0.727023 best=0.727010 es=3/5
[2026-05-16 10:42:46] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=159 train_loss=0.719841 val_loss=0.726877 best=0.726877 es=0/5
[2026-05-16 10:42:48] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=160 train_loss=0.719855 val_loss=0.726877 best=0.726877 es=1/5
[2026-05-16 10:42:51] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=161 train_loss=0.719764 val_loss=0.726849 best=0.726877 es=2/5
[2026-05-16 10:42:53] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=162 train_loss=0.719796 val_loss=0.726885 best=0.726877 es=3/5
[2026-05-16 10:42:56] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=163 train_loss=0.719740 val_loss=0.726761 best=0.726761 es=0/5
[2026-05-16 10:42:59] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=164 train_loss=0.719703 val_loss=0.726683 best=0.726761 es=1/5
[2026-05-16 10:43:01] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=165 train_loss=0.719699 val_loss=0.726718 best=0.726761 es=2/5
[2026-05-16 10:43:04] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=166 train_loss=0.719559 val_loss=0.726720 best=0.726761 es=3/5
[2026-05-16 10:43:06] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=167 train_loss=0.719621 val_loss=0.726622 best=0.726622 es=0/5
[2026-05-16 10:43:09] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=168 train_loss=0.719616 val_loss=0.726666 best=0.726622 es=1/5
[2026-05-16 10:43:11] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=169 train_loss=0.719630 val_loss=0.726650 best=0.726622 es=2/5
[2026-05-16 10:43:14] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=170 train_loss=0.719689 val_loss=0.726689 best=0.726622 es=3/5
[2026-05-16 10:43:17] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=171 train_loss=0.719641 val_loss=0.726604 best=0.726622 es=4/5
[2026-05-16 10:43:19] [representation][ae_width_to_depth][cand_006_d2_w8] epoch=172 train_loss=0.719731 val_loss=0.726697 best=0.726622 es=5/5
