task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
anomaly,ae_width_only,width_only,0.000668141117785126,16,16,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/ae_width_only/cand_172_d2_w87/checkpoint_best.pt,cand_172_d2_w87
anomaly,stl_from_ae_width_only,stl_refit,0.0027488258201628923,151,161,0.4803474181353029,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d2/anomaly/stl_from_ae_width_only/cand_000_d2_w87/checkpoint_best.pt,cand_000_d2_w87
