[2026-05-18 03:18:03] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:18:03] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_192_d1_w193/training_log.txt
[2026-05-18 03:18:03] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_192_d1_w193/training_stats.csv
[2026-05-18 03:18:03] [CANDIDATE] task=representation phase=ae_alt_width index=192 search_phase=width architecture=[193]
[2026-05-18 03:18:11] [representation][ae_alt_width][cand_192_d1_w193] epoch=1 architecture=[193] train_loss=0.325167 val_loss=0.309057 best=0.297239 es=0/5
[2026-05-18 03:18:13] [representation][ae_alt_width][cand_192_d1_w193] epoch=2 architecture=[193] train_loss=0.296722 val_loss=0.304398 best=0.297239 es=0/5
[2026-05-18 03:18:15] [representation][ae_alt_width][cand_192_d1_w193] epoch=3 architecture=[193] train_loss=0.293940 val_loss=0.302896 best=0.297239 es=0/5
[2026-05-18 03:18:18] [representation][ae_alt_width][cand_192_d1_w193] epoch=4 architecture=[193] train_loss=0.293874 val_loss=0.301388 best=0.297239 es=0/5
[2026-05-18 03:18:25] [representation][ae_alt_width][cand_192_d1_w193] epoch=5 architecture=[193] train_loss=0.292484 val_loss=0.299807 best=0.297239 es=0/5
[2026-05-18 03:18:27] [representation][ae_alt_width][cand_192_d1_w193] epoch=6 architecture=[193] train_loss=0.292176 val_loss=0.299466 best=0.297239 es=0/5
[2026-05-18 03:18:30] [representation][ae_alt_width][cand_192_d1_w193] epoch=7 architecture=[193] train_loss=0.291986 val_loss=0.297873 best=0.297239 es=0/5
[2026-05-18 03:18:33] [representation][ae_alt_width][cand_192_d1_w193] epoch=8 architecture=[193] train_loss=0.291349 val_loss=0.297597 best=0.297239 es=0/5
[2026-05-18 03:18:35] [representation][ae_alt_width][cand_192_d1_w193] epoch=9 architecture=[193] train_loss=0.291235 val_loss=0.298730 best=0.297239 es=1/5
[2026-05-18 03:18:49] [representation][ae_alt_width][cand_192_d1_w193] epoch=10 architecture=[193] train_loss=0.291423 val_loss=0.299362 best=0.297239 es=2/5
[2026-05-18 03:18:51] [representation][ae_alt_width][cand_192_d1_w193] epoch=11 architecture=[193] train_loss=0.293085 val_loss=0.303551 best=0.297239 es=3/5
[2026-05-18 03:18:54] [representation][ae_alt_width][cand_192_d1_w193] epoch=12 architecture=[193] train_loss=0.292678 val_loss=0.298536 best=0.297239 es=4/5
[2026-05-18 03:18:57] [representation][ae_alt_width][cand_192_d1_w193] epoch=13 architecture=[193] train_loss=0.293288 val_loss=0.301015 best=0.297239 es=5/5
