timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,train_acc,val_acc
2026-06-15 04:17:57,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.0419507442984955,0.10215014659925098,628,0.10215014659925098,0,True,0.9833501860975452,0.9680728386774754
2026-06-15 04:18:00,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03430983066295637,0.103950722436103,628,0.103950722436103,0,True,0.9864008949893505,0.9677113991153337
2026-06-15 04:18:04,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03435886277398845,0.10950576076634613,628,0.10950576076634613,0,True,0.986456831823756,0.9664205435362558
2026-06-15 04:18:07,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03746905644959218,0.1105716226977064,628,0.1105716226977064,0,True,0.9850239882962931,0.966007469750951
2026-06-15 04:18:10,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03519206110688029,0.10777135327456074,628,0.10777135327456074,0,True,0.9861706934016049,0.9668680401370028
2026-06-15 04:18:13,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.036387676800136756,0.10446739375703612,628,0.10446739375703612,0,True,0.9855962651405951,0.9671778454759815
2026-06-15 04:18:17,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03420580634388645,0.1040087415056137,628,0.1040087415056137,0,True,0.9863298982379897,0.9669024629524449
2026-06-15 04:18:20,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03643711447317912,0.10532285373483094,628,0.10532285373483094,0,True,0.9856952303091586,0.9678146675616599
2026-06-15 04:18:23,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03674350707499391,0.10812408330533835,628,0.10812408330533835,0,True,0.9854284546373787,0.9660591039741141
2026-06-15 04:18:26,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03838177588316978,0.101967698813605,628,0.101967698813605,0,True,0.9847206385404789,0.9679695702311492
2026-06-15 04:18:29,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03636178381813018,0.10599775065534675,628,0.10599775065534675,0,True,0.9855575396398528,0.9665754462057452
2026-06-15 04:18:33,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.0352768526030388,0.10337358112779493,628,0.10337358112779493,0,True,0.9860200942320518,0.9679695702311492
2026-06-15 04:18:36,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03586373893616891,0.10448457558569187,628,0.10448457558569187,0,True,0.985641444891461,0.9682621641624068
2026-06-15 04:18:39,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03447424903967554,0.10623752510931728,628,0.10623752510931728,0,True,0.9862567500699211,0.9674876508149601
2026-06-15 04:18:42,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.036152313239368336,0.10749394290382727,628,0.10749394290382727,0,True,0.9855553882231449,0.9663861207208138
2026-06-15 04:18:46,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.0374390761151521,0.10372679883286895,628,0.10372679883286895,0,True,0.9850971364643618,0.9675392850381233
2026-06-15 04:18:49,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03597877941265391,0.10987927806163823,628,0.10987927806163823,0,True,0.98579634689443,0.9661795838281613
2026-06-15 04:18:52,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.037640878296881224,0.10497633373432033,628,0.10497633373432033,0,True,0.9851121963813171,0.9671778454759815
2026-06-15 04:18:56,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03464612676455584,0.10234798362663561,628,0.10234798362663561,0,True,0.986215873152471,0.9681588957160806
2026-06-15 04:18:59,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,156,4,0.03464062365557358,0.10404382120807705,628,0.10404382120807705,0,True,0.9862051160689314,0.9684514896473383
