[2026-06-12 21:28:46] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:28:46] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_429_d5_w106/training_log.txt
[2026-06-12 21:28:46] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_429_d5_w106/training_stats.csv
[2026-06-12 21:28:47] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.052384 val_loss=0.143016 best=0.143016 es=0/10
[2026-06-12 21:28:47] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.026064 val_loss=0.093551 best=0.093551 es=0/10
[2026-06-12 21:28:47] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.020557 val_loss=0.060988 best=0.060988 es=0/10
[2026-06-12 21:28:47] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.011868 val_loss=0.023374 best=0.023374 es=0/10
[2026-06-12 21:28:48] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.009306 val_loss=0.010624 best=0.010624 es=0/10
[2026-06-12 21:28:48] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.007775 val_loss=0.016330 best=0.016330 es=0/10
[2026-06-12 21:28:48] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.005259 val_loss=0.020209 best=0.020209 es=0/10
[2026-06-12 21:28:48] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.005199 val_loss=0.013873 best=0.013873 es=0/10
[2026-06-12 21:28:48] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.004097 val_loss=0.012799 best=0.012799 es=0/10
[2026-06-12 21:28:49] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.003053 val_loss=0.017714 best=0.017714 es=0/10
[2026-06-12 21:28:49] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.003260 val_loss=0.017848 best=0.017848 es=0/10
[2026-06-12 21:28:49] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002868 val_loss=0.011795 best=0.011795 es=0/10
[2026-06-12 21:28:49] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002964 val_loss=0.007466 best=0.007466 es=0/10
[2026-06-12 21:28:49] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.004262 val_loss=0.007011 best=0.007011 es=0/10
[2026-06-12 21:28:50] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002841 val_loss=0.007761 best=0.007761 es=0/10
[2026-06-12 21:28:50] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.004331 val_loss=0.006575 best=0.006575 es=0/10
[2026-06-12 21:28:50] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.003249 val_loss=0.005402 best=0.005402 es=0/10
[2026-06-12 21:28:50] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002692 val_loss=0.005402 best=0.005402 es=0/10
[2026-06-12 21:28:50] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.003593 val_loss=0.005343 best=0.005343 es=0/10
[2026-06-12 21:28:50] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001831 val_loss=0.004116 best=0.004116 es=0/10
[2026-06-12 21:28:51] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.003434 val_loss=0.003781 best=0.003781 es=0/10
[2026-06-12 21:28:51] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002825 val_loss=0.003583 best=0.003583 es=0/10
[2026-06-12 21:28:51] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001108 val_loss=0.004099 best=0.004099 es=0/10
[2026-06-12 21:28:51] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001888 val_loss=0.003631 best=0.003631 es=0/10
[2026-06-12 21:28:51] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.003167 val_loss=0.003229 best=0.003229 es=0/10
[2026-06-12 21:28:52] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001591 val_loss=0.002370 best=0.002370 es=0/10
[2026-06-12 21:28:52] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001290 val_loss=0.002205 best=0.002205 es=0/10
[2026-06-12 21:28:52] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001456 val_loss=0.002079 best=0.002079 es=0/10
[2026-06-12 21:28:52] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.000999 val_loss=0.002438 best=0.002438 es=0/10
[2026-06-12 21:28:52] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002033 val_loss=0.001663 best=0.001663 es=0/10
[2026-06-12 21:28:53] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002617 val_loss=0.001839 best=0.001839 es=0/10
[2026-06-12 21:28:53] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.000960 val_loss=0.001998 best=0.001998 es=0/10
[2026-06-12 21:28:53] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001265 val_loss=0.001964 best=0.001964 es=0/10
[2026-06-12 21:28:53] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001090 val_loss=0.001959 best=0.001959 es=0/10
[2026-06-12 21:28:53] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002197 val_loss=0.002249 best=0.002249 es=0/10
[2026-06-12 21:28:54] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.002981 val_loss=0.002474 best=0.002474 es=0/10
[2026-06-12 21:28:54] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001551 val_loss=0.001852 best=0.001852 es=0/10
[2026-06-12 21:28:54] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001430 val_loss=0.001811 best=0.001811 es=0/10
[2026-06-12 21:28:54] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001693 val_loss=0.001877 best=0.001877 es=0/10
[2026-06-12 21:28:54] Epoch 1 | architecture=[106, 106, 106, 106, 6] train_loss=0.001631 val_loss=0.001810 best=0.001810 es=0/10
