[2026-06-14 03:32:00] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:32:00] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_700_d6_w117/training_log.txt
[2026-06-14 03:32:00] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_700_d6_w117/training_stats.csv
[2026-06-14 03:32:00] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.010074 val_loss=0.001935 best=0.001935 es=0/10
[2026-06-14 03:32:01] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001762 val_loss=0.005528 best=0.005528 es=0/10
[2026-06-14 03:32:01] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.004393 val_loss=0.002798 best=0.002798 es=0/10
[2026-06-14 03:32:01] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001899 val_loss=0.000805 best=0.000805 es=0/10
[2026-06-14 03:32:02] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001817 val_loss=0.001934 best=0.001934 es=0/10
[2026-06-14 03:32:02] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.002721 val_loss=0.001354 best=0.001354 es=0/10
[2026-06-14 03:32:02] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001722 val_loss=0.001254 best=0.001254 es=0/10
[2026-06-14 03:32:02] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.003386 val_loss=0.002027 best=0.002027 es=0/10
[2026-06-14 03:32:03] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001666 val_loss=0.001042 best=0.001042 es=0/10
[2026-06-14 03:32:03] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.003311 val_loss=0.000692 best=0.000692 es=0/10
[2026-06-14 03:32:04] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001138 val_loss=0.000882 best=0.000882 es=0/10
[2026-06-14 03:32:04] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001533 val_loss=0.000610 best=0.000610 es=0/10
[2026-06-14 03:32:04] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.000828 val_loss=0.000679 best=0.000679 es=0/10
[2026-06-14 03:32:05] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.002145 val_loss=0.000491 best=0.000491 es=0/10
[2026-06-14 03:32:05] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.000619 val_loss=0.000563 best=0.000563 es=0/10
[2026-06-14 03:32:05] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001119 val_loss=0.000347 best=0.000347 es=0/10
[2026-06-14 03:32:06] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001190 val_loss=0.000228 best=0.000228 es=0/10
[2026-06-14 03:32:06] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001395 val_loss=0.000353 best=0.000353 es=0/10
[2026-06-14 03:32:06] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001238 val_loss=0.000363 best=0.000363 es=0/10
[2026-06-14 03:32:07] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001614 val_loss=0.000623 best=0.000623 es=0/10
[2026-06-14 03:32:07] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001078 val_loss=0.000446 best=0.000446 es=0/10
[2026-06-14 03:32:07] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001412 val_loss=0.000449 best=0.000449 es=0/10
[2026-06-14 03:32:08] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.000570 val_loss=0.000231 best=0.000231 es=0/10
[2026-06-14 03:32:08] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.001118 val_loss=0.000382 best=0.000382 es=0/10
[2026-06-14 03:32:09] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.000678 val_loss=0.000377 best=0.000377 es=0/10
[2026-06-14 03:32:09] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.000664 val_loss=0.000197 best=0.000197 es=0/10
[2026-06-14 03:32:09] Epoch 1 | architecture=[117, 117, 117, 117, 117, 116] train_loss=0.000501 val_loss=0.000229 best=0.000229 es=0/10
