[2026-05-16 17:39:34] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 17:40:43] [representation][random][cand_009_d3_w4] epoch=28 train_loss=0.912612 val_loss=0.919290 best=0.919290 es=0/5
[2026-05-16 17:40:46] [representation][random][cand_009_d3_w4] epoch=29 train_loss=0.909307 val_loss=0.916085 best=0.916085 es=0/5
[2026-05-16 17:40:48] [representation][random][cand_009_d3_w4] epoch=30 train_loss=0.906273 val_loss=0.913116 best=0.913116 es=0/5
[2026-05-16 17:40:50] [representation][random][cand_009_d3_w4] epoch=31 train_loss=0.903465 val_loss=0.910439 best=0.910439 es=0/5
[2026-05-16 17:40:53] [representation][random][cand_009_d3_w4] epoch=32 train_loss=0.900695 val_loss=0.907656 best=0.907656 es=0/5
[2026-05-16 17:40:55] [representation][random][cand_009_d3_w4] epoch=33 train_loss=0.898042 val_loss=0.905024 best=0.905024 es=0/5
[2026-05-16 17:40:58] [representation][random][cand_009_d3_w4] epoch=34 train_loss=0.895492 val_loss=0.902587 best=0.902587 es=0/5
[2026-05-16 17:41:00] [representation][random][cand_009_d3_w4] epoch=35 train_loss=0.893109 val_loss=0.900262 best=0.900262 es=0/5
[2026-05-16 17:41:03] [representation][random][cand_009_d3_w4] epoch=36 train_loss=0.890889 val_loss=0.898091 best=0.898091 es=0/5
[2026-05-16 17:41:05] [representation][random][cand_009_d3_w4] epoch=37 train_loss=0.888827 val_loss=0.896004 best=0.896004 es=0/5
[2026-05-16 17:41:07] [representation][random][cand_009_d3_w4] epoch=38 train_loss=0.886875 val_loss=0.894161 best=0.894161 es=0/5
[2026-05-16 17:41:10] [representation][random][cand_009_d3_w4] epoch=39 train_loss=0.885117 val_loss=0.892304 best=0.892304 es=0/5
[2026-05-16 17:41:12] [representation][random][cand_009_d3_w4] epoch=40 train_loss=0.883386 val_loss=0.890653 best=0.890653 es=0/5
[2026-05-16 17:41:15] [representation][random][cand_009_d3_w4] epoch=41 train_loss=0.881763 val_loss=0.888968 best=0.888968 es=0/5
[2026-05-16 17:41:17] [representation][random][cand_009_d3_w4] epoch=42 train_loss=0.880017 val_loss=0.886989 best=0.886989 es=0/5
[2026-05-16 17:41:20] [representation][random][cand_009_d3_w4] epoch=43 train_loss=0.878078 val_loss=0.885395 best=0.885395 es=0/5
[2026-05-16 17:41:22] [representation][random][cand_009_d3_w4] epoch=44 train_loss=0.876303 val_loss=0.883654 best=0.883654 es=0/5
[2026-05-16 17:41:25] [representation][random][cand_009_d3_w4] epoch=45 train_loss=0.874387 val_loss=0.881446 best=0.881446 es=0/5
[2026-05-16 17:41:27] [representation][random][cand_009_d3_w4] epoch=46 train_loss=0.872750 val_loss=0.879876 best=0.879876 es=0/5
[2026-05-16 17:41:30] [representation][random][cand_009_d3_w4] epoch=47 train_loss=0.871377 val_loss=0.878461 best=0.878461 es=0/5
[2026-05-16 17:41:32] [representation][random][cand_009_d3_w4] epoch=48 train_loss=0.869791 val_loss=0.877027 best=0.877027 es=0/5
[2026-05-16 17:41:34] [representation][random][cand_009_d3_w4] epoch=49 train_loss=0.868354 val_loss=0.875654 best=0.875654 es=0/5
[2026-05-16 17:41:37] [representation][random][cand_009_d3_w4] epoch=50 train_loss=0.866947 val_loss=0.874091 best=0.874091 es=0/5
[2026-05-16 17:41:39] [representation][random][cand_009_d3_w4] epoch=51 train_loss=0.865450 val_loss=0.872829 best=0.872829 es=0/5
[2026-05-16 17:41:42] [representation][random][cand_009_d3_w4] epoch=52 train_loss=0.864188 val_loss=0.871438 best=0.871438 es=0/5
[2026-05-16 17:41:44] [representation][random][cand_009_d3_w4] epoch=53 train_loss=0.862269 val_loss=0.869500 best=0.869500 es=0/5
[2026-05-16 17:41:47] [representation][random][cand_009_d3_w4] epoch=54 train_loss=0.860480 val_loss=0.867741 best=0.867741 es=0/5
[2026-05-16 17:41:49] [representation][random][cand_009_d3_w4] epoch=55 train_loss=0.859202 val_loss=0.866721 best=0.866721 es=0/5
[2026-05-16 17:41:52] [representation][random][cand_009_d3_w4] epoch=56 train_loss=0.858078 val_loss=0.865839 best=0.865839 es=0/5
[2026-05-16 17:41:54] [representation][random][cand_009_d3_w4] epoch=57 train_loss=0.857088 val_loss=0.864795 best=0.864795 es=0/5
[2026-05-16 17:41:57] [representation][random][cand_009_d3_w4] epoch=58 train_loss=0.856196 val_loss=0.864048 best=0.864048 es=0/5
[2026-05-16 17:42:00] [representation][random][cand_009_d3_w4] epoch=59 train_loss=0.855581 val_loss=0.863324 best=0.863324 es=0/5
[2026-05-16 17:42:03] [representation][random][cand_009_d3_w4] epoch=60 train_loss=0.854841 val_loss=0.862546 best=0.862546 es=0/5
[2026-05-16 17:42:06] [representation][random][cand_009_d3_w4] epoch=61 train_loss=0.854213 val_loss=0.862073 best=0.862073 es=0/5
[2026-05-16 17:42:09] [representation][random][cand_009_d3_w4] epoch=62 train_loss=0.853522 val_loss=0.861355 best=0.861355 es=0/5
[2026-05-16 17:42:13] [representation][random][cand_009_d3_w4] epoch=63 train_loss=0.852821 val_loss=0.860637 best=0.860637 es=0/5
[2026-05-16 17:42:16] [representation][random][cand_009_d3_w4] epoch=64 train_loss=0.852361 val_loss=0.860650 best=0.860637 es=1/5
[2026-05-16 17:42:19] [representation][random][cand_009_d3_w4] epoch=65 train_loss=0.852012 val_loss=0.860930 best=0.860637 es=2/5
[2026-05-16 17:42:22] [representation][random][cand_009_d3_w4] epoch=66 train_loss=0.851581 val_loss=0.859288 best=0.859288 es=0/5
[2026-05-16 17:42:25] [representation][random][cand_009_d3_w4] epoch=67 train_loss=0.850800 val_loss=0.858826 best=0.858826 es=0/5
[2026-05-16 17:42:28] [representation][random][cand_009_d3_w4] epoch=68 train_loss=0.850262 val_loss=0.858325 best=0.858325 es=0/5
[2026-05-16 17:42:31] [representation][random][cand_009_d3_w4] epoch=69 train_loss=0.849883 val_loss=0.857948 best=0.857948 es=0/5
[2026-05-16 17:42:35] [representation][random][cand_009_d3_w4] epoch=70 train_loss=0.849487 val_loss=0.857582 best=0.857582 es=0/5
[2026-05-16 17:42:38] [representation][random][cand_009_d3_w4] epoch=71 train_loss=0.849267 val_loss=0.857262 best=0.857262 es=0/5
[2026-05-16 17:42:41] [representation][random][cand_009_d3_w4] epoch=72 train_loss=0.848944 val_loss=0.857044 best=0.857044 es=0/5
[2026-05-16 17:42:44] [representation][random][cand_009_d3_w4] epoch=73 train_loss=0.848536 val_loss=0.857016 best=0.857044 es=1/5
[2026-05-16 17:42:47] [representation][random][cand_009_d3_w4] epoch=74 train_loss=0.848277 val_loss=0.856699 best=0.856699 es=0/5
[2026-05-16 17:42:50] [representation][random][cand_009_d3_w4] epoch=75 train_loss=0.847987 val_loss=0.856126 best=0.856126 es=0/5
[2026-05-16 17:42:53] [representation][random][cand_009_d3_w4] epoch=76 train_loss=0.847625 val_loss=0.855940 best=0.855940 es=0/5
[2026-05-16 17:42:57] [representation][random][cand_009_d3_w4] epoch=77 train_loss=0.847601 val_loss=0.855852 best=0.855940 es=1/5
[2026-05-16 17:43:00] [representation][random][cand_009_d3_w4] epoch=78 train_loss=0.847492 val_loss=0.855499 best=0.855499 es=0/5
[2026-05-16 17:43:03] [representation][random][cand_009_d3_w4] epoch=79 train_loss=0.847085 val_loss=0.855330 best=0.855330 es=0/5
[2026-05-16 17:43:06] [representation][random][cand_009_d3_w4] epoch=80 train_loss=0.846788 val_loss=0.855025 best=0.855025 es=0/5
[2026-05-16 17:43:09] [representation][random][cand_009_d3_w4] epoch=81 train_loss=0.846741 val_loss=0.855015 best=0.855025 es=1/5
[2026-05-16 17:43:12] [representation][random][cand_009_d3_w4] epoch=82 train_loss=0.846518 val_loss=0.854844 best=0.854844 es=0/5
[2026-05-16 17:43:15] [representation][random][cand_009_d3_w4] epoch=83 train_loss=0.846228 val_loss=0.854639 best=0.854639 es=0/5
[2026-05-16 17:43:18] [representation][random][cand_009_d3_w4] epoch=84 train_loss=0.846217 val_loss=0.854461 best=0.854461 es=0/5
[2026-05-16 17:43:22] [representation][random][cand_009_d3_w4] epoch=85 train_loss=0.846136 val_loss=0.854373 best=0.854461 es=1/5
[2026-05-16 17:43:25] [representation][random][cand_009_d3_w4] epoch=86 train_loss=0.845954 val_loss=0.854508 best=0.854461 es=2/5
[2026-05-16 17:43:28] [representation][random][cand_009_d3_w4] epoch=87 train_loss=0.845728 val_loss=0.853952 best=0.853952 es=0/5
[2026-05-16 17:43:31] [representation][random][cand_009_d3_w4] epoch=88 train_loss=0.845507 val_loss=0.853830 best=0.853830 es=0/5
[2026-05-16 17:43:34] [representation][random][cand_009_d3_w4] epoch=89 train_loss=0.845387 val_loss=0.853693 best=0.853693 es=0/5
[2026-05-16 17:43:37] [representation][random][cand_009_d3_w4] epoch=90 train_loss=0.845457 val_loss=0.853591 best=0.853591 es=0/5
[2026-05-16 17:43:40] [representation][random][cand_009_d3_w4] epoch=91 train_loss=0.845276 val_loss=0.853496 best=0.853591 es=1/5
[2026-05-16 17:43:43] [representation][random][cand_009_d3_w4] epoch=92 train_loss=0.845093 val_loss=0.853440 best=0.853440 es=0/5
[2026-05-16 17:43:47] [representation][random][cand_009_d3_w4] epoch=93 train_loss=0.845070 val_loss=0.853640 best=0.853440 es=1/5
[2026-05-16 17:43:50] [representation][random][cand_009_d3_w4] epoch=94 train_loss=0.845088 val_loss=0.853231 best=0.853231 es=0/5
[2026-05-16 17:43:53] [representation][random][cand_009_d3_w4] epoch=95 train_loss=0.844779 val_loss=0.853075 best=0.853075 es=0/5
[2026-05-16 17:43:56] [representation][random][cand_009_d3_w4] epoch=96 train_loss=0.844671 val_loss=0.853003 best=0.853075 es=1/5
[2026-05-16 17:43:59] [representation][random][cand_009_d3_w4] epoch=97 train_loss=0.844509 val_loss=0.852893 best=0.852893 es=0/5
[2026-05-16 17:44:03] [representation][random][cand_009_d3_w4] epoch=98 train_loss=0.844456 val_loss=0.852831 best=0.852893 es=1/5
[2026-05-16 17:44:06] [representation][random][cand_009_d3_w4] epoch=99 train_loss=0.844424 val_loss=0.852755 best=0.852755 es=0/5
[2026-05-16 17:44:09] [representation][random][cand_009_d3_w4] epoch=100 train_loss=0.844314 val_loss=0.852665 best=0.852755 es=1/5
[2026-05-16 17:44:12] [representation][random][cand_009_d3_w4] epoch=101 train_loss=0.844344 val_loss=0.852694 best=0.852755 es=2/5
[2026-05-16 17:44:15] [representation][random][cand_009_d3_w4] epoch=102 train_loss=0.844143 val_loss=0.852522 best=0.852522 es=0/5
[2026-05-16 17:44:17] [representation][random][cand_009_d3_w4] epoch=103 train_loss=0.844045 val_loss=0.852425 best=0.852522 es=1/5
[2026-05-16 17:44:20] [representation][random][cand_009_d3_w4] epoch=104 train_loss=0.844086 val_loss=0.852462 best=0.852522 es=2/5
[2026-05-16 17:44:22] [representation][random][cand_009_d3_w4] epoch=105 train_loss=0.844095 val_loss=0.852666 best=0.852522 es=3/5
[2026-05-16 17:44:25] [representation][random][cand_009_d3_w4] epoch=106 train_loss=0.843989 val_loss=0.852742 best=0.852522 es=4/5
[2026-05-16 17:44:27] [representation][random][cand_009_d3_w4] epoch=107 train_loss=0.843958 val_loss=0.852292 best=0.852292 es=0/5
[2026-05-16 17:44:30] [representation][random][cand_009_d3_w4] epoch=108 train_loss=0.843784 val_loss=0.852255 best=0.852292 es=1/5
[2026-05-16 17:44:32] [representation][random][cand_009_d3_w4] epoch=109 train_loss=0.843895 val_loss=0.852376 best=0.852292 es=2/5
[2026-05-16 17:44:35] [representation][random][cand_009_d3_w4] epoch=110 train_loss=0.843722 val_loss=0.852172 best=0.852172 es=0/5
[2026-05-16 17:44:37] [representation][random][cand_009_d3_w4] epoch=111 train_loss=0.843800 val_loss=0.851986 best=0.851986 es=0/5
[2026-05-16 17:44:40] [representation][random][cand_009_d3_w4] epoch=112 train_loss=0.843514 val_loss=0.851875 best=0.851875 es=0/5
[2026-05-16 17:44:42] [representation][random][cand_009_d3_w4] epoch=113 train_loss=0.843375 val_loss=0.851862 best=0.851875 es=1/5
[2026-05-16 17:44:45] [representation][random][cand_009_d3_w4] epoch=114 train_loss=0.843376 val_loss=0.851816 best=0.851875 es=2/5
[2026-05-16 17:44:47] [representation][random][cand_009_d3_w4] epoch=115 train_loss=0.843322 val_loss=0.851687 best=0.851687 es=0/5
[2026-05-16 17:44:50] [representation][random][cand_009_d3_w4] epoch=116 train_loss=0.843290 val_loss=0.851855 best=0.851687 es=1/5
[2026-05-16 17:44:52] [representation][random][cand_009_d3_w4] epoch=117 train_loss=0.843274 val_loss=0.851566 best=0.851566 es=0/5
[2026-05-16 17:44:55] [representation][random][cand_009_d3_w4] epoch=118 train_loss=0.843205 val_loss=0.851474 best=0.851566 es=1/5
[2026-05-16 17:44:57] [representation][random][cand_009_d3_w4] epoch=119 train_loss=0.843062 val_loss=0.851446 best=0.851446 es=0/5
[2026-05-16 17:45:00] [representation][random][cand_009_d3_w4] epoch=120 train_loss=0.842952 val_loss=0.851364 best=0.851446 es=1/5
[2026-05-16 17:45:02] [representation][random][cand_009_d3_w4] epoch=121 train_loss=0.843116 val_loss=0.851486 best=0.851446 es=2/5
[2026-05-16 17:45:05] [representation][random][cand_009_d3_w4] epoch=122 train_loss=0.842875 val_loss=0.851244 best=0.851244 es=0/5
[2026-05-16 17:45:07] [representation][random][cand_009_d3_w4] epoch=123 train_loss=0.842750 val_loss=0.851179 best=0.851244 es=1/5
[2026-05-16 17:45:10] [representation][random][cand_009_d3_w4] epoch=124 train_loss=0.842666 val_loss=0.851132 best=0.851132 es=0/5
[2026-05-16 17:45:12] [representation][random][cand_009_d3_w4] epoch=125 train_loss=0.842674 val_loss=0.851053 best=0.851132 es=1/5
[2026-05-16 17:45:15] [representation][random][cand_009_d3_w4] epoch=126 train_loss=0.842505 val_loss=0.850963 best=0.850963 es=0/5
[2026-05-16 17:45:17] [representation][random][cand_009_d3_w4] epoch=127 train_loss=0.842512 val_loss=0.850906 best=0.850963 es=1/5
[2026-05-16 17:45:20] [representation][random][cand_009_d3_w4] epoch=128 train_loss=0.842620 val_loss=0.851670 best=0.850963 es=2/5
[2026-05-16 17:45:22] [representation][random][cand_009_d3_w4] epoch=129 train_loss=0.842662 val_loss=0.851228 best=0.850963 es=3/5
[2026-05-16 17:45:25] [representation][random][cand_009_d3_w4] epoch=130 train_loss=0.842550 val_loss=0.851294 best=0.850963 es=4/5
[2026-05-16 17:45:27] [representation][random][cand_009_d3_w4] epoch=131 train_loss=0.842478 val_loss=0.851321 best=0.850963 es=5/5
