[2026-05-20 11:29:14] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:29:14] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_006_d1_w7/training_log.txt
[2026-05-20 11:29:14] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_006_d1_w7/training_stats.csv
[2026-05-20 11:29:14] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=6 search_phase=width architecture=[7]
[2026-05-20 11:30:16] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=27 architecture=[7] train_loss=0.735171 val_loss=0.742283 best=0.742283 es=0/5
[2026-05-20 11:30:18] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=28 architecture=[7] train_loss=0.735062 val_loss=0.742203 best=0.742283 es=1/5
[2026-05-20 11:30:20] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=29 architecture=[7] train_loss=0.734983 val_loss=0.742122 best=0.742122 es=0/5
[2026-05-20 11:30:22] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=30 architecture=[7] train_loss=0.734891 val_loss=0.742066 best=0.742122 es=1/5
[2026-05-20 11:30:25] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=31 architecture=[7] train_loss=0.734816 val_loss=0.741992 best=0.741992 es=0/5
[2026-05-20 11:30:27] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=32 architecture=[7] train_loss=0.734758 val_loss=0.741945 best=0.741992 es=1/5
[2026-05-20 11:30:29] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=33 architecture=[7] train_loss=0.734703 val_loss=0.741896 best=0.741992 es=2/5
[2026-05-20 11:30:32] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=34 architecture=[7] train_loss=0.734655 val_loss=0.741858 best=0.741858 es=0/5
[2026-05-20 11:30:34] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=35 architecture=[7] train_loss=0.734629 val_loss=0.741834 best=0.741858 es=1/5
[2026-05-20 11:30:36] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=36 architecture=[7] train_loss=0.734589 val_loss=0.741801 best=0.741858 es=2/5
[2026-05-20 11:30:39] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=37 architecture=[7] train_loss=0.734558 val_loss=0.741768 best=0.741858 es=3/5
[2026-05-20 11:30:42] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=38 architecture=[7] train_loss=0.734518 val_loss=0.741748 best=0.741748 es=0/5
[2026-05-20 11:30:45] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=39 architecture=[7] train_loss=0.734504 val_loss=0.741714 best=0.741748 es=1/5
[2026-05-20 11:30:48] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=40 architecture=[7] train_loss=0.734466 val_loss=0.741696 best=0.741748 es=2/5
[2026-05-20 11:30:50] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=41 architecture=[7] train_loss=0.734446 val_loss=0.741673 best=0.741748 es=3/5
[2026-05-20 11:30:53] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=42 architecture=[7] train_loss=0.734412 val_loss=0.741666 best=0.741748 es=4/5
[2026-05-20 11:30:56] [autoencoding][ae_width_to_depth][cand_006_d1_w7] epoch=43 architecture=[7] train_loss=0.734399 val_loss=0.741657 best=0.741748 es=5/5
