[2026-06-11 01:44:21] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:44:21] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_541_d5_w109/training_log.txt
[2026-06-11 01:44:21] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_541_d5_w109/training_stats.csv
[2026-06-11 01:44:21] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.009712 val_loss=0.001559 best=0.001559 es=0/10
[2026-06-11 01:44:21] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.005666 val_loss=0.001449 best=0.001449 es=0/10
[2026-06-11 01:44:21] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.003578 val_loss=0.002003 best=0.002003 es=0/10
[2026-06-11 01:44:22] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.002137 val_loss=0.001418 best=0.001418 es=0/10
[2026-06-11 01:44:22] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.002448 val_loss=0.000645 best=0.000645 es=0/10
[2026-06-11 01:44:22] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.001269 val_loss=0.001000 best=0.001000 es=0/10
[2026-06-11 01:44:22] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.001409 val_loss=0.000886 best=0.000886 es=0/10
[2026-06-11 01:44:22] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000762 val_loss=0.000367 best=0.000367 es=0/10
[2026-06-11 01:44:23] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.002431 val_loss=0.000880 best=0.000880 es=0/10
[2026-06-11 01:44:23] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000891 val_loss=0.000600 best=0.000600 es=0/10
[2026-06-11 01:44:23] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000476 val_loss=0.000312 best=0.000312 es=0/10
[2026-06-11 01:44:23] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000910 val_loss=0.000683 best=0.000683 es=0/10
[2026-06-11 01:44:24] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.001324 val_loss=0.000453 best=0.000453 es=0/10
[2026-06-11 01:44:24] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000737 val_loss=0.000211 best=0.000211 es=0/10
[2026-06-11 01:44:24] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.001012 val_loss=0.000251 best=0.000251 es=0/10
[2026-06-11 01:44:24] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.001468 val_loss=0.000345 best=0.000345 es=0/10
[2026-06-11 01:44:24] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000483 val_loss=0.000174 best=0.000174 es=0/10
[2026-06-11 01:44:25] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.002727 val_loss=0.000239 best=0.000239 es=0/10
[2026-06-11 01:44:25] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000633 val_loss=0.000250 best=0.000250 es=0/10
[2026-06-11 01:44:25] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000548 val_loss=0.000221 best=0.000221 es=0/10
[2026-06-11 01:44:25] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000850 val_loss=0.000155 best=0.000155 es=0/10
[2026-06-11 01:44:25] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000461 val_loss=0.000288 best=0.000288 es=0/10
[2026-06-11 01:44:26] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.000374 val_loss=0.000360 best=0.000360 es=0/10
[2026-06-11 01:44:26] Epoch 1 | architecture=[109, 109, 108, 108, 108] train_loss=0.001255 val_loss=0.000366 best=0.000366 es=0/10
