[2026-05-30 04:20:49] Initialized ContinuousLogger for denoising_ae_width_only (Mode: ae_width_only)
[2026-05-30 04:20:49] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/ae_width_only/cand_023_d1_w24/training_log.txt
[2026-05-30 04:20:49] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/ae_width_only/cand_023_d1_w24/training_stats.csv
[2026-05-30 04:20:49] [CANDIDATE] task=denoising phase=ae_width_only index=23 search_phase=width architecture=[24]
[2026-05-30 04:20:54] [denoising][ae_width_only][cand_023_d1_w24] epoch=1 architecture=[24] train_loss=0.445339 val_loss=0.445488 candidate_best=0.445488 global_best=0.445488 es=0/10
[2026-05-30 04:20:59] [denoising][ae_width_only][cand_023_d1_w24] epoch=2 architecture=[24] train_loss=0.442324 val_loss=0.443109 candidate_best=0.443109 global_best=0.443109 es=0/10
[2026-05-30 04:21:05] [denoising][ae_width_only][cand_023_d1_w24] epoch=3 architecture=[24] train_loss=0.439842 val_loss=0.440536 candidate_best=0.440536 global_best=0.440536 es=0/10
[2026-05-30 04:21:10] [denoising][ae_width_only][cand_023_d1_w24] epoch=4 architecture=[24] train_loss=0.437086 val_loss=0.437752 candidate_best=0.437752 global_best=0.437752 es=0/10
[2026-05-30 04:21:15] [denoising][ae_width_only][cand_023_d1_w24] epoch=5 architecture=[24] train_loss=0.434224 val_loss=0.434987 candidate_best=0.434987 global_best=0.434987 es=0/10
[2026-05-30 04:21:20] [denoising][ae_width_only][cand_023_d1_w24] epoch=6 architecture=[24] train_loss=0.431663 val_loss=0.432551 candidate_best=0.432551 global_best=0.432551 es=0/10
[2026-05-30 04:21:25] [denoising][ae_width_only][cand_023_d1_w24] epoch=7 architecture=[24] train_loss=0.429594 val_loss=0.430763 candidate_best=0.430763 global_best=0.430763 es=0/10
[2026-05-30 04:21:31] [denoising][ae_width_only][cand_023_d1_w24] epoch=8 architecture=[24] train_loss=0.428202 val_loss=0.429699 candidate_best=0.429699 global_best=0.429699 es=0/10
[2026-05-30 04:21:36] [denoising][ae_width_only][cand_023_d1_w24] epoch=9 architecture=[24] train_loss=0.427270 val_loss=0.428931 candidate_best=0.428931 global_best=0.428931 es=0/10
[2026-05-30 04:21:41] [denoising][ae_width_only][cand_023_d1_w24] epoch=10 architecture=[24] train_loss=0.426619 val_loss=0.428401 candidate_best=0.428401 global_best=0.428401 es=0/10
[2026-05-30 04:21:46] [denoising][ae_width_only][cand_023_d1_w24] epoch=11 architecture=[24] train_loss=0.426112 val_loss=0.428092 candidate_best=0.428092 global_best=0.428092 es=0/10
[2026-05-30 04:21:52] [denoising][ae_width_only][cand_023_d1_w24] epoch=12 architecture=[24] train_loss=0.425795 val_loss=0.427787 candidate_best=0.427787 global_best=0.427787 es=0/10
[2026-05-30 04:21:57] [denoising][ae_width_only][cand_023_d1_w24] epoch=13 architecture=[24] train_loss=0.425559 val_loss=0.427639 candidate_best=0.427639 global_best=0.427639 es=0/10
[2026-05-30 04:22:02] [denoising][ae_width_only][cand_023_d1_w24] epoch=14 architecture=[24] train_loss=0.425353 val_loss=0.427468 candidate_best=0.427468 global_best=0.427468 es=0/10
[2026-05-30 04:22:07] [denoising][ae_width_only][cand_023_d1_w24] epoch=15 architecture=[24] train_loss=0.425259 val_loss=0.427317 candidate_best=0.427317 global_best=0.427317 es=0/10
[2026-05-30 04:22:13] [denoising][ae_width_only][cand_023_d1_w24] epoch=16 architecture=[24] train_loss=0.425179 val_loss=0.427239 candidate_best=0.427317 global_best=0.427317 es=1/10
[2026-05-30 04:22:18] [denoising][ae_width_only][cand_023_d1_w24] epoch=17 architecture=[24] train_loss=0.425096 val_loss=0.427239 candidate_best=0.427317 global_best=0.427317 es=2/10
[2026-05-30 04:22:23] [denoising][ae_width_only][cand_023_d1_w24] epoch=18 architecture=[24] train_loss=0.425033 val_loss=0.427139 candidate_best=0.427139 global_best=0.427139 es=0/10
