task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
generation,ae_width_only,0,cand_000_d5_w1,"[1, 1, 1, 1, 1]",0.9825385013374883,95,106,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_000_d5_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_000_d5_w1/checkpoint_last.pt,False,width,1,0,1,False,0,0.9825385013374883,inf,False
generation,ae_width_only,1,cand_001_d5_w2,"[2, 1, 1, 1, 1]",0.9825624545597849,58,68,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_001_d5_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_001_d5_w2/checkpoint_last.pt,False,width,1,0,1,False,0,0.9825385013374883,,False
generation,ae_width_only,2,cand_002_d5_w2,"[2, 2, 1, 1, 1]",1.0007819887061196,4,14,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_002_d5_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_002_d5_w2/checkpoint_last.pt,False,width,1,0,1,False,0,0.9825385013374883,,False
generation,ae_width_only,3,cand_003_d5_w2,"[2, 2, 2, 1, 1]",1.0007949452423106,52,62,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_003_d5_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_003_d5_w2/checkpoint_last.pt,False,width,1,0,1,False,0,0.9825385013374883,,False
generation,ae_width_only,4,cand_004_d5_w2,"[2, 2, 2, 2, 1]",1.0008179187421755,9,19,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_004_d5_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_004_d5_w2/checkpoint_last.pt,False,width,1,0,1,False,0,0.9825385013374883,,False
generation,ae_width_only,5,cand_005_d5_w3,"[3, 2, 2, 2, 2]",0.9705170161182303,123,133,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_005_d5_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_005_d5_w3/checkpoint_last.pt,True,width,1,0,1,True,0,0.9825385013374883,,False
generation,ae_width_only,6,cand_006_d5_w3,"[3, 2, 2, 2, 2]",0.9752787737708414,58,68,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_006_d5_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_006_d5_w3/checkpoint_last.pt,False,width,1,0,1,True,0,0.9825385013374883,,False
generation,ae_width_only,7,cand_007_d5_w3,"[3, 3, 2, 2, 2]",0.9715839422173214,198,208,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_007_d5_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_007_d5_w3/checkpoint_last.pt,False,width,1,0,1,True,0,0.9825385013374883,,False
generation,ae_width_only,8,cand_008_d5_w3,"[3, 3, 3, 2, 2]",0.9636143591366578,126,136,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_008_d5_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_008_d5_w3/checkpoint_last.pt,True,width,1,0,1,True,0,0.9825385013374883,,False
generation,ae_width_only,9,cand_009_d5_w3,"[3, 3, 3, 3, 2]",0.963640575584279,50,60,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_009_d5_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d5/generation/ae_width_only/cand_009_d5_w3/checkpoint_last.pt,False,width,1,0,1,True,0,0.9825385013374883,,False
