[2026-05-18 02:27:03] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:27:03] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_121_d1_w122/training_log.txt
[2026-05-18 02:27:03] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_121_d1_w122/training_stats.csv
[2026-05-18 02:27:03] [CANDIDATE] task=representation phase=ae_alt_width index=121 search_phase=width architecture=[122]
[2026-05-18 02:27:09] [representation][ae_alt_width][cand_121_d1_w122] epoch=1 architecture=[122] train_loss=0.350168 val_loss=0.346479 best=0.339810 es=0/5
[2026-05-18 02:27:11] [representation][ae_alt_width][cand_121_d1_w122] epoch=2 architecture=[122] train_loss=0.337666 val_loss=0.342655 best=0.339810 es=0/5
[2026-05-18 02:27:14] [representation][ae_alt_width][cand_121_d1_w122] epoch=3 architecture=[122] train_loss=0.338677 val_loss=0.344085 best=0.339810 es=1/5
[2026-05-18 02:27:16] [representation][ae_alt_width][cand_121_d1_w122] epoch=4 architecture=[122] train_loss=0.338002 val_loss=0.340609 best=0.339810 es=0/5
[2026-05-18 02:27:22] [representation][ae_alt_width][cand_121_d1_w122] epoch=5 architecture=[122] train_loss=0.337107 val_loss=0.341602 best=0.339810 es=1/5
[2026-05-18 02:27:24] [representation][ae_alt_width][cand_121_d1_w122] epoch=6 architecture=[122] train_loss=0.336401 val_loss=0.340383 best=0.339810 es=0/5
[2026-05-18 02:27:26] [representation][ae_alt_width][cand_121_d1_w122] epoch=7 architecture=[122] train_loss=0.335780 val_loss=0.342779 best=0.339810 es=1/5
[2026-05-18 02:27:29] [representation][ae_alt_width][cand_121_d1_w122] epoch=8 architecture=[122] train_loss=0.335724 val_loss=0.340817 best=0.339810 es=2/5
[2026-05-18 02:27:31] [representation][ae_alt_width][cand_121_d1_w122] epoch=9 architecture=[122] train_loss=0.334952 val_loss=0.338948 best=0.338948 es=0/5
[2026-05-18 02:27:37] [representation][ae_alt_width][cand_121_d1_w122] epoch=10 architecture=[122] train_loss=0.335086 val_loss=0.338918 best=0.338948 es=1/5
[2026-05-18 02:27:39] [representation][ae_alt_width][cand_121_d1_w122] epoch=11 architecture=[122] train_loss=0.335015 val_loss=0.340348 best=0.338948 es=2/5
[2026-05-18 02:27:41] [representation][ae_alt_width][cand_121_d1_w122] epoch=12 architecture=[122] train_loss=0.334764 val_loss=0.339152 best=0.338948 es=3/5
[2026-05-18 02:27:44] [representation][ae_alt_width][cand_121_d1_w122] epoch=13 architecture=[122] train_loss=0.335447 val_loss=0.340473 best=0.338948 es=4/5
[2026-05-18 02:27:46] [representation][ae_alt_width][cand_121_d1_w122] epoch=14 architecture=[122] train_loss=0.335583 val_loss=0.339555 best=0.338948 es=5/5
