[2026-05-18 02:25:49] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:25:49] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_119_d1_w120/training_log.txt
[2026-05-18 02:25:49] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_119_d1_w120/training_stats.csv
[2026-05-18 02:25:49] [CANDIDATE] task=representation phase=ae_alt_width index=119 search_phase=width architecture=[120]
[2026-05-18 02:25:55] [representation][ae_alt_width][cand_119_d1_w120] epoch=1 architecture=[120] train_loss=0.356450 val_loss=0.349209 best=0.341321 es=0/5
[2026-05-18 02:25:57] [representation][ae_alt_width][cand_119_d1_w120] epoch=2 architecture=[120] train_loss=0.340367 val_loss=0.343210 best=0.341321 es=0/5
[2026-05-18 02:25:59] [representation][ae_alt_width][cand_119_d1_w120] epoch=3 architecture=[120] train_loss=0.337274 val_loss=0.341738 best=0.341321 es=0/5
[2026-05-18 02:26:01] [representation][ae_alt_width][cand_119_d1_w120] epoch=4 architecture=[120] train_loss=0.337546 val_loss=0.340925 best=0.340925 es=0/5
[2026-05-18 02:26:07] [representation][ae_alt_width][cand_119_d1_w120] epoch=5 architecture=[120] train_loss=0.337959 val_loss=0.342945 best=0.340925 es=1/5
[2026-05-18 02:26:10] [representation][ae_alt_width][cand_119_d1_w120] epoch=6 architecture=[120] train_loss=0.337865 val_loss=0.340628 best=0.340628 es=0/5
[2026-05-18 02:26:12] [representation][ae_alt_width][cand_119_d1_w120] epoch=7 architecture=[120] train_loss=0.336415 val_loss=0.341830 best=0.340628 es=1/5
[2026-05-18 02:26:14] [representation][ae_alt_width][cand_119_d1_w120] epoch=8 architecture=[120] train_loss=0.336227 val_loss=0.340985 best=0.340628 es=2/5
[2026-05-18 02:26:17] [representation][ae_alt_width][cand_119_d1_w120] epoch=9 architecture=[120] train_loss=0.336329 val_loss=0.340654 best=0.340628 es=3/5
[2026-05-18 02:26:23] [representation][ae_alt_width][cand_119_d1_w120] epoch=10 architecture=[120] train_loss=0.335734 val_loss=0.341651 best=0.340628 es=4/5
[2026-05-18 02:26:25] [representation][ae_alt_width][cand_119_d1_w120] epoch=11 architecture=[120] train_loss=0.337265 val_loss=0.342147 best=0.340628 es=5/5
