[2026-06-15 07:02:04] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:02:04] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_037_d1_w38/training_log.txt
[2026-06-15 07:02:04] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_037_d1_w38/training_stats.csv
[2026-06-15 07:02:05] Epoch 1 | architecture=[38] train_loss=0.015881 val_loss=0.017898 best=0.017898 es=0/10
[2026-06-15 07:02:05] Epoch 1 | architecture=[38] train_loss=0.014956 val_loss=0.020948 best=0.020948 es=0/10
[2026-06-15 07:02:05] Epoch 1 | architecture=[38] train_loss=0.014532 val_loss=0.019934 best=0.019934 es=0/10
[2026-06-15 07:02:06] Epoch 1 | architecture=[38] train_loss=0.014419 val_loss=0.018273 best=0.018273 es=0/10
[2026-06-15 07:02:06] Epoch 1 | architecture=[38] train_loss=0.014134 val_loss=0.015791 best=0.015791 es=0/10
[2026-06-15 07:02:06] Epoch 1 | architecture=[38] train_loss=0.014046 val_loss=0.014980 best=0.014980 es=0/10
[2026-06-15 07:02:07] Epoch 1 | architecture=[38] train_loss=0.014274 val_loss=0.014921 best=0.014921 es=0/10
[2026-06-15 07:02:07] Epoch 1 | architecture=[38] train_loss=0.014060 val_loss=0.014842 best=0.014842 es=0/10
[2026-06-15 07:02:07] Epoch 1 | architecture=[38] train_loss=0.013889 val_loss=0.015198 best=0.015198 es=0/10
[2026-06-15 07:02:07] Epoch 1 | architecture=[38] train_loss=0.013476 val_loss=0.016107 best=0.016107 es=0/10
[2026-06-15 07:02:08] Epoch 1 | architecture=[38] train_loss=0.013819 val_loss=0.016434 best=0.016434 es=0/10
[2026-06-15 07:02:08] Epoch 1 | architecture=[38] train_loss=0.013412 val_loss=0.015572 best=0.015572 es=0/10
[2026-06-15 07:02:09] Epoch 1 | architecture=[38] train_loss=0.013656 val_loss=0.014929 best=0.014929 es=0/10
[2026-06-15 07:02:09] Epoch 1 | architecture=[38] train_loss=0.014235 val_loss=0.014311 best=0.014311 es=0/10
[2026-06-15 07:02:09] Epoch 1 | architecture=[38] train_loss=0.013973 val_loss=0.014351 best=0.014351 es=0/10
[2026-06-15 07:02:09] Epoch 1 | architecture=[38] train_loss=0.014048 val_loss=0.014452 best=0.014452 es=0/10
[2026-06-15 07:02:09] Epoch 1 | architecture=[38] train_loss=0.013864 val_loss=0.014380 best=0.014380 es=0/10
[2026-06-15 07:02:10] Epoch 1 | architecture=[38] train_loss=0.013533 val_loss=0.014646 best=0.014646 es=0/10
[2026-06-15 07:02:10] Epoch 1 | architecture=[38] train_loss=0.014596 val_loss=0.015108 best=0.015108 es=0/10
[2026-06-15 07:02:10] Epoch 1 | architecture=[38] train_loss=0.013340 val_loss=0.014873 best=0.014873 es=0/10
[2026-06-15 07:02:10] Epoch 1 | architecture=[38] train_loss=0.013486 val_loss=0.014592 best=0.014592 es=0/10
[2026-06-15 07:02:11] Epoch 1 | architecture=[38] train_loss=0.014057 val_loss=0.014531 best=0.014531 es=0/10
[2026-06-15 07:02:11] Epoch 1 | architecture=[38] train_loss=0.013408 val_loss=0.014093 best=0.014093 es=0/10
[2026-06-15 07:02:11] Epoch 1 | architecture=[38] train_loss=0.013601 val_loss=0.014015 best=0.014015 es=0/10
[2026-06-15 07:02:12] Epoch 1 | architecture=[38] train_loss=0.013682 val_loss=0.014168 best=0.014168 es=0/10
[2026-06-15 07:02:12] Epoch 1 | architecture=[38] train_loss=0.013200 val_loss=0.014576 best=0.014576 es=0/10
[2026-06-15 07:02:12] Epoch 1 | architecture=[38] train_loss=0.013605 val_loss=0.014762 best=0.014762 es=0/10
[2026-06-15 07:02:12] Epoch 1 | architecture=[38] train_loss=0.013049 val_loss=0.014778 best=0.014778 es=0/10
[2026-06-15 07:02:13] Epoch 1 | architecture=[38] train_loss=0.014007 val_loss=0.014487 best=0.014487 es=0/10
[2026-06-15 07:02:13] Epoch 1 | architecture=[38] train_loss=0.014061 val_loss=0.013773 best=0.013773 es=0/10
[2026-06-15 07:02:13] Epoch 1 | architecture=[38] train_loss=0.013824 val_loss=0.013789 best=0.013789 es=0/10
[2026-06-15 07:02:13] Epoch 1 | architecture=[38] train_loss=0.013078 val_loss=0.014212 best=0.014212 es=0/10
[2026-06-15 07:02:13] Epoch 1 | architecture=[38] train_loss=0.012955 val_loss=0.014735 best=0.014735 es=0/10
[2026-06-15 07:02:14] Epoch 1 | architecture=[38] train_loss=0.012956 val_loss=0.014874 best=0.014874 es=0/10
[2026-06-15 07:02:14] Epoch 1 | architecture=[38] train_loss=0.012936 val_loss=0.014359 best=0.014359 es=0/10
[2026-06-15 07:02:14] Epoch 1 | architecture=[38] train_loss=0.013133 val_loss=0.013873 best=0.013873 es=0/10
[2026-06-15 07:02:15] Epoch 1 | architecture=[38] train_loss=0.013628 val_loss=0.013797 best=0.013797 es=0/10
[2026-06-15 07:02:15] Epoch 1 | architecture=[38] train_loss=0.013324 val_loss=0.013884 best=0.013884 es=0/10
[2026-06-15 07:02:15] Epoch 1 | architecture=[38] train_loss=0.013338 val_loss=0.014104 best=0.014104 es=0/10
[2026-06-15 07:02:15] Epoch 1 | architecture=[38] train_loss=0.012886 val_loss=0.014253 best=0.014253 es=0/10
