[2026-05-18 02:50:10] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:50:10] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_154_d1_w155/training_log.txt
[2026-05-18 02:50:10] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_154_d1_w155/training_stats.csv
[2026-05-18 02:50:10] [CANDIDATE] task=representation phase=ae_alt_width index=154 search_phase=width architecture=[155]
[2026-05-18 02:50:17] [representation][ae_alt_width][cand_154_d1_w155] epoch=1 architecture=[155] train_loss=0.336609 val_loss=0.323432 best=0.318421 es=0/5
[2026-05-18 02:50:19] [representation][ae_alt_width][cand_154_d1_w155] epoch=2 architecture=[155] train_loss=0.317366 val_loss=0.321943 best=0.318421 es=0/5
[2026-05-18 02:50:21] [representation][ae_alt_width][cand_154_d1_w155] epoch=3 architecture=[155] train_loss=0.316202 val_loss=0.319694 best=0.318421 es=0/5
[2026-05-18 02:50:24] [representation][ae_alt_width][cand_154_d1_w155] epoch=4 architecture=[155] train_loss=0.315341 val_loss=0.323403 best=0.318421 es=1/5
[2026-05-18 02:50:31] [representation][ae_alt_width][cand_154_d1_w155] epoch=5 architecture=[155] train_loss=0.315757 val_loss=0.318259 best=0.318259 es=0/5
[2026-05-18 02:50:33] [representation][ae_alt_width][cand_154_d1_w155] epoch=6 architecture=[155] train_loss=0.313741 val_loss=0.322447 best=0.318259 es=1/5
[2026-05-18 02:50:35] [representation][ae_alt_width][cand_154_d1_w155] epoch=7 architecture=[155] train_loss=0.314553 val_loss=0.322856 best=0.318259 es=2/5
[2026-05-18 02:50:37] [representation][ae_alt_width][cand_154_d1_w155] epoch=8 architecture=[155] train_loss=0.314903 val_loss=0.321223 best=0.318259 es=3/5
[2026-05-18 02:50:40] [representation][ae_alt_width][cand_154_d1_w155] epoch=9 architecture=[155] train_loss=0.315100 val_loss=0.321253 best=0.318259 es=4/5
[2026-05-18 02:50:46] [representation][ae_alt_width][cand_154_d1_w155] epoch=10 architecture=[155] train_loss=0.315501 val_loss=0.321344 best=0.318259 es=5/5
