task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
generation,1,ablation_stl,stl_ablation_r01_d10_w0026_26_26_26_26_26_26_26_26_26_26,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",9726,1.0081834572978041,2,12,1.0673957275957748,
generation,2,ablation_stl,stl_ablation_r02_d10_w0026_26_26_26_26_26_26_26_26_26_26,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",9726,1.008185089043817,2,12,1.067377253036565,
generation,3,ablation_stl,stl_ablation_r03_d10_w0026_26_26_26_26_26_26_26_26_26_26,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",9726,1.008156313828225,4,14,1.0673597250084703,
generation,4,ablation_stl,stl_ablation_r04_d10_w0026_26_26_26_26_26_26_26_26_26_26,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",9726,1.0081541971970265,3,13,1.067361064914237,
generation,5,ablation_stl,stl_ablation_r05_d10_w0026_26_26_26_26_26_26_26_26_26_26,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",9726,1.0081761831459708,3,13,1.0673720675247986,
