[2026-05-30 04:38:40] Initialized ContinuousLogger for denoising_ae_width_only (Mode: ae_width_only)
[2026-05-30 04:38:40] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/ae_width_only/cand_028_d1_w29/training_log.txt
[2026-05-30 04:38:40] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/ae_width_only/cand_028_d1_w29/training_stats.csv
[2026-05-30 04:38:40] [CANDIDATE] task=denoising phase=ae_width_only index=28 search_phase=width architecture=[29]
[2026-05-30 04:38:46] [denoising][ae_width_only][cand_028_d1_w29] epoch=1 architecture=[29] train_loss=0.347036 val_loss=0.345902 candidate_best=0.345902 global_best=0.345902 es=0/10
[2026-05-30 04:38:51] [denoising][ae_width_only][cand_028_d1_w29] epoch=2 architecture=[29] train_loss=0.343707 val_loss=0.343532 candidate_best=0.343532 global_best=0.343532 es=0/10
[2026-05-30 04:38:56] [denoising][ae_width_only][cand_028_d1_w29] epoch=3 architecture=[29] train_loss=0.341352 val_loss=0.341164 candidate_best=0.341164 global_best=0.341164 es=0/10
[2026-05-30 04:39:02] [denoising][ae_width_only][cand_028_d1_w29] epoch=4 architecture=[29] train_loss=0.339109 val_loss=0.338812 candidate_best=0.338812 global_best=0.338812 es=0/10
[2026-05-30 04:39:07] [denoising][ae_width_only][cand_028_d1_w29] epoch=5 architecture=[29] train_loss=0.336841 val_loss=0.336601 candidate_best=0.336601 global_best=0.336601 es=0/10
[2026-05-30 04:39:13] [denoising][ae_width_only][cand_028_d1_w29] epoch=6 architecture=[29] train_loss=0.334805 val_loss=0.334536 candidate_best=0.334536 global_best=0.334536 es=0/10
[2026-05-30 04:39:18] [denoising][ae_width_only][cand_028_d1_w29] epoch=7 architecture=[29] train_loss=0.332954 val_loss=0.332757 candidate_best=0.332757 global_best=0.332757 es=0/10
[2026-05-30 04:39:24] [denoising][ae_width_only][cand_028_d1_w29] epoch=8 architecture=[29] train_loss=0.331384 val_loss=0.331273 candidate_best=0.331273 global_best=0.331273 es=0/10
[2026-05-30 04:39:29] [denoising][ae_width_only][cand_028_d1_w29] epoch=9 architecture=[29] train_loss=0.330152 val_loss=0.330133 candidate_best=0.330133 global_best=0.330133 es=0/10
[2026-05-30 04:39:34] [denoising][ae_width_only][cand_028_d1_w29] epoch=10 architecture=[29] train_loss=0.329217 val_loss=0.329289 candidate_best=0.329289 global_best=0.329289 es=0/10
[2026-05-30 04:39:40] [denoising][ae_width_only][cand_028_d1_w29] epoch=11 architecture=[29] train_loss=0.328468 val_loss=0.328633 candidate_best=0.328633 global_best=0.328633 es=0/10
[2026-05-30 04:39:45] [denoising][ae_width_only][cand_028_d1_w29] epoch=12 architecture=[29] train_loss=0.327932 val_loss=0.328178 candidate_best=0.328178 global_best=0.328178 es=0/10
[2026-05-30 04:39:51] [denoising][ae_width_only][cand_028_d1_w29] epoch=13 architecture=[29] train_loss=0.327521 val_loss=0.327834 candidate_best=0.327834 global_best=0.327834 es=0/10
[2026-05-30 04:39:56] [denoising][ae_width_only][cand_028_d1_w29] epoch=14 architecture=[29] train_loss=0.327179 val_loss=0.327556 candidate_best=0.327556 global_best=0.327556 es=0/10
[2026-05-30 04:40:01] [denoising][ae_width_only][cand_028_d1_w29] epoch=15 architecture=[29] train_loss=0.326988 val_loss=0.327323 candidate_best=0.327323 global_best=0.327323 es=0/10
[2026-05-30 04:40:07] [denoising][ae_width_only][cand_028_d1_w29] epoch=16 architecture=[29] train_loss=0.326751 val_loss=0.327147 candidate_best=0.327147 global_best=0.327147 es=0/10
[2026-05-30 04:40:12] [denoising][ae_width_only][cand_028_d1_w29] epoch=17 architecture=[29] train_loss=0.326546 val_loss=0.326880 candidate_best=0.326880 global_best=0.326880 es=0/10
[2026-05-30 04:40:18] [denoising][ae_width_only][cand_028_d1_w29] epoch=18 architecture=[29] train_loss=0.326427 val_loss=0.326705 candidate_best=0.326705 global_best=0.326705 es=0/10
[2026-05-30 04:40:23] [denoising][ae_width_only][cand_028_d1_w29] epoch=19 architecture=[29] train_loss=0.326270 val_loss=0.326666 candidate_best=0.326705 global_best=0.326705 es=1/10
[2026-05-30 04:40:28] [denoising][ae_width_only][cand_028_d1_w29] epoch=20 architecture=[29] train_loss=0.326226 val_loss=0.326670 candidate_best=0.326705 global_best=0.326705 es=2/10
[2026-05-30 04:40:34] [denoising][ae_width_only][cand_028_d1_w29] epoch=21 architecture=[29] train_loss=0.326149 val_loss=0.326445 candidate_best=0.326445 global_best=0.326445 es=0/10
[2026-05-30 04:40:39] [denoising][ae_width_only][cand_028_d1_w29] epoch=22 architecture=[29] train_loss=0.326064 val_loss=0.326469 candidate_best=0.326445 global_best=0.326445 es=1/10
