[2026-05-16 22:27:33] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 22:31:33] [representation][random][cand_053_d4_w14] epoch=76 train_loss=0.618754 val_loss=0.621419 best=0.621419 es=0/5
[2026-05-16 22:31:37] [representation][random][cand_053_d4_w14] epoch=77 train_loss=0.618298 val_loss=0.621329 best=0.621419 es=1/5
[2026-05-16 22:31:40] [representation][random][cand_053_d4_w14] epoch=78 train_loss=0.618382 val_loss=0.621242 best=0.621242 es=0/5
[2026-05-16 22:31:43] [representation][random][cand_053_d4_w14] epoch=79 train_loss=0.618156 val_loss=0.621641 best=0.621242 es=1/5
[2026-05-16 22:31:46] [representation][random][cand_053_d4_w14] epoch=80 train_loss=0.618053 val_loss=0.620782 best=0.620782 es=0/5
[2026-05-16 22:31:49] [representation][random][cand_053_d4_w14] epoch=81 train_loss=0.617698 val_loss=0.621001 best=0.620782 es=1/5
[2026-05-16 22:31:52] [representation][random][cand_053_d4_w14] epoch=82 train_loss=0.617579 val_loss=0.620727 best=0.620782 es=2/5
[2026-05-16 22:31:56] [representation][random][cand_053_d4_w14] epoch=83 train_loss=0.617330 val_loss=0.620123 best=0.620123 es=0/5
[2026-05-16 22:31:59] [representation][random][cand_053_d4_w14] epoch=84 train_loss=0.617037 val_loss=0.620069 best=0.620123 es=1/5
[2026-05-16 22:32:02] [representation][random][cand_053_d4_w14] epoch=85 train_loss=0.616599 val_loss=0.619613 best=0.619613 es=0/5
[2026-05-16 22:32:05] [representation][random][cand_053_d4_w14] epoch=86 train_loss=0.616401 val_loss=0.619343 best=0.619343 es=0/5
[2026-05-16 22:32:09] [representation][random][cand_053_d4_w14] epoch=87 train_loss=0.616132 val_loss=0.619025 best=0.619025 es=0/5
[2026-05-16 22:32:12] [representation][random][cand_053_d4_w14] epoch=88 train_loss=0.615961 val_loss=0.618828 best=0.618828 es=0/5
[2026-05-16 22:32:15] [representation][random][cand_053_d4_w14] epoch=89 train_loss=0.615625 val_loss=0.618755 best=0.618828 es=1/5
[2026-05-16 22:32:18] [representation][random][cand_053_d4_w14] epoch=90 train_loss=0.615829 val_loss=0.618962 best=0.618828 es=2/5
[2026-05-16 22:32:21] [representation][random][cand_053_d4_w14] epoch=91 train_loss=0.615390 val_loss=0.618303 best=0.618303 es=0/5
[2026-05-16 22:32:24] [representation][random][cand_053_d4_w14] epoch=92 train_loss=0.615066 val_loss=0.618393 best=0.618303 es=1/5
[2026-05-16 22:32:28] [representation][random][cand_053_d4_w14] epoch=93 train_loss=0.615124 val_loss=0.618175 best=0.618175 es=0/5
[2026-05-16 22:32:31] [representation][random][cand_053_d4_w14] epoch=94 train_loss=0.614740 val_loss=0.617875 best=0.617875 es=0/5
[2026-05-16 22:32:34] [representation][random][cand_053_d4_w14] epoch=95 train_loss=0.614460 val_loss=0.617850 best=0.617875 es=1/5
[2026-05-16 22:32:37] [representation][random][cand_053_d4_w14] epoch=96 train_loss=0.614603 val_loss=0.617768 best=0.617768 es=0/5
[2026-05-16 22:32:40] [representation][random][cand_053_d4_w14] epoch=97 train_loss=0.614394 val_loss=0.617238 best=0.617238 es=0/5
[2026-05-16 22:32:43] [representation][random][cand_053_d4_w14] epoch=98 train_loss=0.614229 val_loss=0.617210 best=0.617238 es=1/5
[2026-05-16 22:32:46] [representation][random][cand_053_d4_w14] epoch=99 train_loss=0.613979 val_loss=0.617427 best=0.617238 es=2/5
[2026-05-16 22:32:50] [representation][random][cand_053_d4_w14] epoch=100 train_loss=0.614006 val_loss=0.617111 best=0.617111 es=0/5
[2026-05-16 22:32:53] [representation][random][cand_053_d4_w14] epoch=101 train_loss=0.613637 val_loss=0.616831 best=0.616831 es=0/5
[2026-05-16 22:32:56] [representation][random][cand_053_d4_w14] epoch=102 train_loss=0.613705 val_loss=0.617122 best=0.616831 es=1/5
[2026-05-16 22:32:59] [representation][random][cand_053_d4_w14] epoch=103 train_loss=0.613545 val_loss=0.616615 best=0.616615 es=0/5
[2026-05-16 22:33:02] [representation][random][cand_053_d4_w14] epoch=104 train_loss=0.613600 val_loss=0.616761 best=0.616615 es=1/5
[2026-05-16 22:33:05] [representation][random][cand_053_d4_w14] epoch=105 train_loss=0.613221 val_loss=0.616254 best=0.616254 es=0/5
[2026-05-16 22:33:08] [representation][random][cand_053_d4_w14] epoch=106 train_loss=0.612838 val_loss=0.616157 best=0.616254 es=1/5
[2026-05-16 22:33:11] [representation][random][cand_053_d4_w14] epoch=107 train_loss=0.612878 val_loss=0.615972 best=0.615972 es=0/5
[2026-05-16 22:33:14] [representation][random][cand_053_d4_w14] epoch=108 train_loss=0.612773 val_loss=0.616319 best=0.615972 es=1/5
[2026-05-16 22:33:18] [representation][random][cand_053_d4_w14] epoch=109 train_loss=0.612608 val_loss=0.615773 best=0.615773 es=0/5
[2026-05-16 22:33:21] [representation][random][cand_053_d4_w14] epoch=110 train_loss=0.612596 val_loss=0.615641 best=0.615641 es=0/5
[2026-05-16 22:33:24] [representation][random][cand_053_d4_w14] epoch=111 train_loss=0.612238 val_loss=0.615892 best=0.615641 es=1/5
[2026-05-16 22:33:27] [representation][random][cand_053_d4_w14] epoch=112 train_loss=0.612159 val_loss=0.615614 best=0.615641 es=2/5
[2026-05-16 22:33:31] [representation][random][cand_053_d4_w14] epoch=113 train_loss=0.612161 val_loss=0.615206 best=0.615206 es=0/5
[2026-05-16 22:33:34] [representation][random][cand_053_d4_w14] epoch=114 train_loss=0.612032 val_loss=0.615322 best=0.615206 es=1/5
[2026-05-16 22:33:37] [representation][random][cand_053_d4_w14] epoch=115 train_loss=0.611861 val_loss=0.615387 best=0.615206 es=2/5
[2026-05-16 22:33:40] [representation][random][cand_053_d4_w14] epoch=116 train_loss=0.611751 val_loss=0.615221 best=0.615206 es=3/5
[2026-05-16 22:33:43] [representation][random][cand_053_d4_w14] epoch=117 train_loss=0.611690 val_loss=0.614980 best=0.614980 es=0/5
[2026-05-16 22:33:46] [representation][random][cand_053_d4_w14] epoch=118 train_loss=0.611612 val_loss=0.614790 best=0.614790 es=0/5
[2026-05-16 22:33:49] [representation][random][cand_053_d4_w14] epoch=119 train_loss=0.611807 val_loss=0.615184 best=0.614790 es=1/5
[2026-05-16 22:33:52] [representation][random][cand_053_d4_w14] epoch=120 train_loss=0.611389 val_loss=0.615174 best=0.614790 es=2/5
[2026-05-16 22:33:55] [representation][random][cand_053_d4_w14] epoch=121 train_loss=0.611554 val_loss=0.615889 best=0.614790 es=3/5
[2026-05-16 22:33:58] [representation][random][cand_053_d4_w14] epoch=122 train_loss=0.611914 val_loss=0.614805 best=0.614790 es=4/5
[2026-05-16 22:34:01] [representation][random][cand_053_d4_w14] epoch=123 train_loss=0.611241 val_loss=0.614941 best=0.614790 es=5/5
