timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,auroc
2026-06-15 03:45:29,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0015474889131475943,0.0009833408765398681,622,0.0009833408765398681,0,True,0.6421632327213931
2026-06-15 03:45:32,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0010399273961483836,0.0006351296874663887,622,0.0006351296874663887,0,True,0.6640047730791073
2026-06-15 03:45:35,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0008516300821864296,0.0006768254534686349,622,0.0006768254534686349,0,True,0.6611266328524934
2026-06-15 03:45:38,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0008977072658438882,0.0007768822893985271,622,0.0007768822893985271,0,True,0.6939607944012431
2026-06-15 03:45:40,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.000865250903769833,0.0006311452697029615,622,0.0006311452697029615,0,True,0.6581300058810944
2026-06-15 03:45:43,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0009221116470138098,0.0007686529318990647,622,0.0007686529318990647,0,True,0.6540867620510722
2026-06-15 03:45:46,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0009496832396559958,0.0007936621130503802,622,0.0007936621130503802,0,True,0.6528094747254053
2026-06-15 03:45:49,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.000921542762358349,0.0006065678543921495,622,0.0006065678543921495,0,True,0.6619523332687114
2026-06-15 03:45:52,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0009385174460363894,0.0007210853885660097,622,0.0007210853885660097,0,True,0.6743467866017436
2026-06-15 03:45:55,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.000794275628552205,0.0005968441264965358,622,0.0005968441264965358,0,True,0.668273397328019
2026-06-15 03:45:57,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0008972092598969232,0.0006559055997983204,622,0.0006559055997983204,0,True,0.6802651946238761
2026-06-15 03:46:00,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,114,5,0.0009571990948735531,0.0008521746345903984,622,0.0008521746345903984,0,True,0.7084160209811947
