[2026-06-15 07:02:26] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:02:26] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_040_d1_w41/training_log.txt
[2026-06-15 07:02:26] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_040_d1_w41/training_stats.csv
[2026-06-15 07:02:26] Epoch 1 | architecture=[41] train_loss=0.023226 val_loss=0.014257 best=0.014257 es=0/10
[2026-06-15 07:02:26] Epoch 1 | architecture=[41] train_loss=0.016323 val_loss=0.016839 best=0.016839 es=0/10
[2026-06-15 07:02:27] Epoch 1 | architecture=[41] train_loss=0.015339 val_loss=0.016913 best=0.016913 es=0/10
[2026-06-15 07:02:27] Epoch 1 | architecture=[41] train_loss=0.015189 val_loss=0.017492 best=0.017492 es=0/10
[2026-06-15 07:02:27] Epoch 1 | architecture=[41] train_loss=0.014436 val_loss=0.018320 best=0.018320 es=0/10
[2026-06-15 07:02:27] Epoch 1 | architecture=[41] train_loss=0.015096 val_loss=0.017491 best=0.017491 es=0/10
[2026-06-15 07:02:28] Epoch 1 | architecture=[41] train_loss=0.014710 val_loss=0.015764 best=0.015764 es=0/10
[2026-06-15 07:02:28] Epoch 1 | architecture=[41] train_loss=0.013645 val_loss=0.014280 best=0.014280 es=0/10
[2026-06-15 07:02:28] Epoch 1 | architecture=[41] train_loss=0.013697 val_loss=0.013616 best=0.013616 es=0/10
[2026-06-15 07:02:28] Epoch 1 | architecture=[41] train_loss=0.013073 val_loss=0.013679 best=0.013679 es=0/10
[2026-06-15 07:02:29] Epoch 1 | architecture=[41] train_loss=0.013624 val_loss=0.014067 best=0.014067 es=0/10
[2026-06-15 07:02:29] Epoch 1 | architecture=[41] train_loss=0.013076 val_loss=0.014421 best=0.014421 es=0/10
[2026-06-15 07:02:29] Epoch 1 | architecture=[41] train_loss=0.013499 val_loss=0.014642 best=0.014642 es=0/10
[2026-06-15 07:02:30] Epoch 1 | architecture=[41] train_loss=0.012964 val_loss=0.014889 best=0.014889 es=0/10
[2026-06-15 07:02:30] Epoch 1 | architecture=[41] train_loss=0.012920 val_loss=0.014958 best=0.014958 es=0/10
[2026-06-15 07:02:30] Epoch 1 | architecture=[41] train_loss=0.012840 val_loss=0.014776 best=0.014776 es=0/10
[2026-06-15 07:02:30] Epoch 1 | architecture=[41] train_loss=0.012826 val_loss=0.014455 best=0.014455 es=0/10
[2026-06-15 07:02:31] Epoch 1 | architecture=[41] train_loss=0.013605 val_loss=0.014078 best=0.014078 es=0/10
[2026-06-15 07:02:31] Epoch 1 | architecture=[41] train_loss=0.012917 val_loss=0.013900 best=0.013900 es=0/10
