[2026-05-18 01:49:56] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:49:56] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_072_d1_w73/training_log.txt
[2026-05-18 01:49:56] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_072_d1_w73/training_stats.csv
[2026-05-18 01:49:56] [CANDIDATE] task=representation phase=ae_alt_width index=72 search_phase=width architecture=[73]
[2026-05-18 01:50:01] [representation][ae_alt_width][cand_072_d1_w73] epoch=1 architecture=[73] train_loss=0.394660 val_loss=0.393795 best=0.391261 es=0/5
[2026-05-18 01:50:03] [representation][ae_alt_width][cand_072_d1_w73] epoch=2 architecture=[73] train_loss=0.389920 val_loss=0.391587 best=0.391261 es=0/5
[2026-05-18 01:50:05] [representation][ae_alt_width][cand_072_d1_w73] epoch=3 architecture=[73] train_loss=0.388937 val_loss=0.391886 best=0.391261 es=1/5
[2026-05-18 01:50:08] [representation][ae_alt_width][cand_072_d1_w73] epoch=4 architecture=[73] train_loss=0.388686 val_loss=0.392425 best=0.391261 es=2/5
[2026-05-18 01:50:12] [representation][ae_alt_width][cand_072_d1_w73] epoch=5 architecture=[73] train_loss=0.389041 val_loss=0.395568 best=0.391261 es=3/5
[2026-05-18 01:50:15] [representation][ae_alt_width][cand_072_d1_w73] epoch=6 architecture=[73] train_loss=0.389432 val_loss=0.391109 best=0.391109 es=0/5
[2026-05-18 01:50:17] [representation][ae_alt_width][cand_072_d1_w73] epoch=7 architecture=[73] train_loss=0.388222 val_loss=0.392482 best=0.391109 es=1/5
[2026-05-18 01:50:20] [representation][ae_alt_width][cand_072_d1_w73] epoch=8 architecture=[73] train_loss=0.388619 val_loss=0.390640 best=0.390640 es=0/5
[2026-05-18 01:50:22] [representation][ae_alt_width][cand_072_d1_w73] epoch=9 architecture=[73] train_loss=0.387967 val_loss=0.392187 best=0.390640 es=1/5
[2026-05-18 01:50:27] [representation][ae_alt_width][cand_072_d1_w73] epoch=10 architecture=[73] train_loss=0.388248 val_loss=0.390783 best=0.390640 es=2/5
[2026-05-18 01:50:29] [representation][ae_alt_width][cand_072_d1_w73] epoch=11 architecture=[73] train_loss=0.387702 val_loss=0.390137 best=0.390137 es=0/5
[2026-05-18 01:50:32] [representation][ae_alt_width][cand_072_d1_w73] epoch=12 architecture=[73] train_loss=0.387134 val_loss=0.389898 best=0.389898 es=0/5
[2026-05-18 01:50:34] [representation][ae_alt_width][cand_072_d1_w73] epoch=13 architecture=[73] train_loss=0.387442 val_loss=0.392087 best=0.389898 es=1/5
[2026-05-18 01:50:36] [representation][ae_alt_width][cand_072_d1_w73] epoch=14 architecture=[73] train_loss=0.387673 val_loss=0.390339 best=0.389898 es=2/5
[2026-05-18 01:50:41] [representation][ae_alt_width][cand_072_d1_w73] epoch=15 architecture=[73] train_loss=0.387662 val_loss=0.389596 best=0.389596 es=0/5
[2026-05-18 01:50:43] [representation][ae_alt_width][cand_072_d1_w73] epoch=16 architecture=[73] train_loss=0.386502 val_loss=0.390267 best=0.389596 es=1/5
[2026-05-18 01:50:45] [representation][ae_alt_width][cand_072_d1_w73] epoch=17 architecture=[73] train_loss=0.386991 val_loss=0.390698 best=0.389596 es=2/5
[2026-05-18 01:50:48] [representation][ae_alt_width][cand_072_d1_w73] epoch=18 architecture=[73] train_loss=0.387542 val_loss=0.390616 best=0.389596 es=3/5
[2026-05-18 01:50:50] [representation][ae_alt_width][cand_072_d1_w73] epoch=19 architecture=[73] train_loss=0.386888 val_loss=0.390363 best=0.389596 es=4/5
[2026-05-18 01:50:55] [representation][ae_alt_width][cand_072_d1_w73] epoch=20 architecture=[73] train_loss=0.387652 val_loss=0.391691 best=0.389596 es=5/5
