[2026-06-13 20:30:57] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:30:57] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_107_d2_w54/training_log.txt
[2026-06-13 20:30:57] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_107_d2_w54/training_stats.csv
[2026-06-13 20:30:58] Epoch 1 | architecture=[54, 54] train_loss=0.007328 val_loss=0.005742 best=0.005742 es=0/10
[2026-06-13 20:30:58] Epoch 1 | architecture=[54, 54] train_loss=0.005305 val_loss=0.008504 best=0.008504 es=0/10
[2026-06-13 20:30:58] Epoch 1 | architecture=[54, 54] train_loss=0.005465 val_loss=0.005874 best=0.005874 es=0/10
[2026-06-13 20:30:58] Epoch 1 | architecture=[54, 54] train_loss=0.004630 val_loss=0.003787 best=0.003787 es=0/10
[2026-06-13 20:30:58] Epoch 1 | architecture=[54, 54] train_loss=0.003771 val_loss=0.004566 best=0.004566 es=0/10
[2026-06-13 20:30:59] Epoch 1 | architecture=[54, 54] train_loss=0.005078 val_loss=0.003550 best=0.003550 es=0/10
[2026-06-13 20:30:59] Epoch 1 | architecture=[54, 54] train_loss=0.003498 val_loss=0.003463 best=0.003463 es=0/10
[2026-06-13 20:30:59] Epoch 1 | architecture=[54, 54] train_loss=0.002939 val_loss=0.004283 best=0.004283 es=0/10
[2026-06-13 20:30:59] Epoch 1 | architecture=[54, 54] train_loss=0.003983 val_loss=0.004202 best=0.004202 es=0/10
[2026-06-13 20:30:59] Epoch 1 | architecture=[54, 54] train_loss=0.002734 val_loss=0.003452 best=0.003452 es=0/10
[2026-06-13 20:31:00] Epoch 1 | architecture=[54, 54] train_loss=0.002531 val_loss=0.003737 best=0.003737 es=0/10
[2026-06-13 20:31:00] Epoch 1 | architecture=[54, 54] train_loss=0.003108 val_loss=0.003383 best=0.003383 es=0/10
[2026-06-13 20:31:00] Epoch 1 | architecture=[54, 54] train_loss=0.002481 val_loss=0.002935 best=0.002935 es=0/10
[2026-06-13 20:31:00] Epoch 1 | architecture=[54, 54] train_loss=0.002501 val_loss=0.002919 best=0.002919 es=0/10
[2026-06-13 20:31:00] Epoch 1 | architecture=[54, 54] train_loss=0.004417 val_loss=0.002987 best=0.002987 es=0/10
[2026-06-13 20:31:01] Epoch 1 | architecture=[54, 54] train_loss=0.002164 val_loss=0.002805 best=0.002805 es=0/10
[2026-06-13 20:31:01] Epoch 1 | architecture=[54, 54] train_loss=0.002270 val_loss=0.002861 best=0.002861 es=0/10
[2026-06-13 20:31:01] Epoch 1 | architecture=[54, 54] train_loss=0.002628 val_loss=0.002993 best=0.002993 es=0/10
[2026-06-13 20:31:01] Epoch 1 | architecture=[54, 54] train_loss=0.002181 val_loss=0.003188 best=0.003188 es=0/10
[2026-06-13 20:31:02] Epoch 1 | architecture=[54, 54] train_loss=0.002150 val_loss=0.003168 best=0.003168 es=0/10
[2026-06-13 20:31:02] Epoch 1 | architecture=[54, 54] train_loss=0.002186 val_loss=0.003046 best=0.003046 es=0/10
[2026-06-13 20:31:02] Epoch 1 | architecture=[54, 54] train_loss=0.002434 val_loss=0.002768 best=0.002768 es=0/10
[2026-06-13 20:31:02] Epoch 1 | architecture=[54, 54] train_loss=0.002412 val_loss=0.002640 best=0.002640 es=0/10
[2026-06-13 20:31:02] Epoch 1 | architecture=[54, 54] train_loss=0.002016 val_loss=0.002609 best=0.002609 es=0/10
[2026-06-13 20:31:03] Epoch 1 | architecture=[54, 54] train_loss=0.002278 val_loss=0.002606 best=0.002606 es=0/10
[2026-06-13 20:31:03] Epoch 1 | architecture=[54, 54] train_loss=0.003067 val_loss=0.002913 best=0.002913 es=0/10
[2026-06-13 20:31:03] Epoch 1 | architecture=[54, 54] train_loss=0.003057 val_loss=0.003022 best=0.003022 es=0/10
[2026-06-13 20:31:03] Epoch 1 | architecture=[54, 54] train_loss=0.002598 val_loss=0.002821 best=0.002821 es=0/10
[2026-06-13 20:31:03] Epoch 1 | architecture=[54, 54] train_loss=0.001947 val_loss=0.002658 best=0.002658 es=0/10
[2026-06-13 20:31:03] Epoch 1 | architecture=[54, 54] train_loss=0.002237 val_loss=0.002717 best=0.002717 es=0/10
[2026-06-13 20:31:04] Epoch 1 | architecture=[54, 54] train_loss=0.002576 val_loss=0.002591 best=0.002591 es=0/10
[2026-06-13 20:31:04] Epoch 1 | architecture=[54, 54] train_loss=0.001911 val_loss=0.002680 best=0.002680 es=0/10
[2026-06-13 20:31:04] Epoch 1 | architecture=[54, 54] train_loss=0.002429 val_loss=0.002571 best=0.002571 es=0/10
