[2026-05-18 02:32:47] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:32:47] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_129_d1_w130/training_log.txt
[2026-05-18 02:32:47] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_129_d1_w130/training_stats.csv
[2026-05-18 02:32:47] [CANDIDATE] task=representation phase=ae_alt_width index=129 search_phase=width architecture=[130]
[2026-05-18 02:32:53] [representation][ae_alt_width][cand_129_d1_w130] epoch=1 architecture=[130] train_loss=0.348753 val_loss=0.337095 best=0.333921 es=0/5
[2026-05-18 02:32:55] [representation][ae_alt_width][cand_129_d1_w130] epoch=2 architecture=[130] train_loss=0.330847 val_loss=0.337060 best=0.333921 es=1/5
[2026-05-18 02:32:58] [representation][ae_alt_width][cand_129_d1_w130] epoch=3 architecture=[130] train_loss=0.330744 val_loss=0.335926 best=0.333921 es=0/5
[2026-05-18 02:33:00] [representation][ae_alt_width][cand_129_d1_w130] epoch=4 architecture=[130] train_loss=0.329946 val_loss=0.334304 best=0.333921 es=0/5
[2026-05-18 02:33:06] [representation][ae_alt_width][cand_129_d1_w130] epoch=5 architecture=[130] train_loss=0.329389 val_loss=0.333912 best=0.333912 es=0/5
[2026-05-18 02:33:08] [representation][ae_alt_width][cand_129_d1_w130] epoch=6 architecture=[130] train_loss=0.329979 val_loss=0.334710 best=0.333912 es=1/5
[2026-05-18 02:33:11] [representation][ae_alt_width][cand_129_d1_w130] epoch=7 architecture=[130] train_loss=0.330102 val_loss=0.335530 best=0.333912 es=2/5
[2026-05-18 02:33:13] [representation][ae_alt_width][cand_129_d1_w130] epoch=8 architecture=[130] train_loss=0.330445 val_loss=0.336135 best=0.333912 es=3/5
[2026-05-18 02:33:15] [representation][ae_alt_width][cand_129_d1_w130] epoch=9 architecture=[130] train_loss=0.330025 val_loss=0.335821 best=0.333912 es=4/5
[2026-05-18 02:33:21] [representation][ae_alt_width][cand_129_d1_w130] epoch=10 architecture=[130] train_loss=0.329730 val_loss=0.338200 best=0.333912 es=5/5
