[2026-06-11 02:11:22] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 02:11:22] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_811_d7_w126/training_log.txt
[2026-06-11 02:11:22] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_811_d7_w126/training_stats.csv
[2026-06-11 02:11:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.009942 val_loss=0.002244 best=0.002244 es=0/10
[2026-06-11 02:11:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.002366 val_loss=0.000811 best=0.000811 es=0/10
[2026-06-11 02:11:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.005567 val_loss=0.001886 best=0.001886 es=0/10
[2026-06-11 02:11:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.003072 val_loss=0.000794 best=0.000794 es=0/10
[2026-06-11 02:11:23] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.005116 val_loss=0.001322 best=0.001322 es=0/10
[2026-06-11 02:11:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.002789 val_loss=0.000735 best=0.000735 es=0/10
[2026-06-11 02:11:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.002450 val_loss=0.000835 best=0.000835 es=0/10
[2026-06-11 02:11:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001802 val_loss=0.001370 best=0.001370 es=0/10
[2026-06-11 02:11:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.002394 val_loss=0.000799 best=0.000799 es=0/10
[2026-06-11 02:11:24] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001814 val_loss=0.000476 best=0.000476 es=0/10
[2026-06-11 02:11:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001669 val_loss=0.000613 best=0.000613 es=0/10
[2026-06-11 02:11:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.002441 val_loss=0.000794 best=0.000794 es=0/10
[2026-06-11 02:11:25] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.000709 val_loss=0.000298 best=0.000298 es=0/10
[2026-06-11 02:11:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001674 val_loss=0.000368 best=0.000368 es=0/10
[2026-06-11 02:11:26] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001367 val_loss=0.000564 best=0.000564 es=0/10
[2026-06-11 02:11:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001156 val_loss=0.000274 best=0.000274 es=0/10
[2026-06-11 02:11:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001214 val_loss=0.000554 best=0.000554 es=0/10
[2026-06-11 02:11:27] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.000745 val_loss=0.000741 best=0.000741 es=0/10
[2026-06-11 02:11:28] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.000484 val_loss=0.000317 best=0.000317 es=0/10
[2026-06-11 02:11:28] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.000684 val_loss=0.000219 best=0.000219 es=0/10
[2026-06-11 02:11:29] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001935 val_loss=0.000215 best=0.000215 es=0/10
[2026-06-11 02:11:29] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.002346 val_loss=0.000223 best=0.000223 es=0/10
[2026-06-11 02:11:29] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 56] train_loss=0.001127 val_loss=0.000219 best=0.000219 es=0/10
