[2026-06-12 22:00:03] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 22:00:03] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_705_d6_w118/training_log.txt
[2026-06-12 22:00:03] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_705_d6_w118/training_stats.csv
[2026-06-12 22:00:03] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.005527 val_loss=0.001221 best=0.001221 es=0/10
[2026-06-12 22:00:03] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001483 val_loss=0.006867 best=0.006867 es=0/10
[2026-06-12 22:00:04] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.006317 val_loss=0.004489 best=0.004489 es=0/10
[2026-06-12 22:00:04] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.002233 val_loss=0.000918 best=0.000918 es=0/10
[2026-06-12 22:00:04] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.003589 val_loss=0.005924 best=0.005924 es=0/10
[2026-06-12 22:00:04] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.003314 val_loss=0.003012 best=0.003012 es=0/10
[2026-06-12 22:00:04] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.002831 val_loss=0.000425 best=0.000425 es=0/10
[2026-06-12 22:00:05] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001513 val_loss=0.000892 best=0.000892 es=0/10
[2026-06-12 22:00:05] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001383 val_loss=0.000887 best=0.000887 es=0/10
[2026-06-12 22:00:05] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001815 val_loss=0.000482 best=0.000482 es=0/10
[2026-06-12 22:00:05] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001226 val_loss=0.000405 best=0.000405 es=0/10
[2026-06-12 22:00:06] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000943 val_loss=0.000545 best=0.000545 es=0/10
[2026-06-12 22:00:06] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000729 val_loss=0.000591 best=0.000591 es=0/10
[2026-06-12 22:00:06] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000911 val_loss=0.000468 best=0.000468 es=0/10
[2026-06-12 22:00:06] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001369 val_loss=0.000265 best=0.000265 es=0/10
[2026-06-12 22:00:07] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001348 val_loss=0.000291 best=0.000291 es=0/10
[2026-06-12 22:00:07] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001190 val_loss=0.000268 best=0.000268 es=0/10
[2026-06-12 22:00:07] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000670 val_loss=0.000386 best=0.000386 es=0/10
[2026-06-12 22:00:07] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.003028 val_loss=0.000431 best=0.000431 es=0/10
[2026-06-12 22:00:08] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000781 val_loss=0.000534 best=0.000534 es=0/10
[2026-06-12 22:00:08] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000396 val_loss=0.000469 best=0.000469 es=0/10
[2026-06-12 22:00:08] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000934 val_loss=0.000257 best=0.000257 es=0/10
[2026-06-12 22:00:08] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001003 val_loss=0.000370 best=0.000370 es=0/10
[2026-06-12 22:00:08] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.001185 val_loss=0.000408 best=0.000408 es=0/10
[2026-06-12 22:00:09] Epoch 1 | architecture=[118, 118, 118, 118, 117, 117] train_loss=0.000734 val_loss=0.000385 best=0.000385 es=0/10
