[2026-05-18 01:25:19] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:25:19] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_040_d1_w41/training_log.txt
[2026-05-18 01:25:19] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_040_d1_w41/training_stats.csv
[2026-05-18 01:25:19] [CANDIDATE] task=representation phase=ae_alt_width index=40 search_phase=width architecture=[41]
[2026-05-18 01:25:23] [representation][ae_alt_width][cand_040_d1_w41] epoch=1 architecture=[41] train_loss=0.437631 val_loss=0.438009 best=0.435515 es=0/5
[2026-05-18 01:25:26] [representation][ae_alt_width][cand_040_d1_w41] epoch=2 architecture=[41] train_loss=0.434273 val_loss=0.435972 best=0.435515 es=0/5
[2026-05-18 01:25:28] [representation][ae_alt_width][cand_040_d1_w41] epoch=3 architecture=[41] train_loss=0.433566 val_loss=0.435956 best=0.435515 es=1/5
[2026-05-18 01:25:30] [representation][ae_alt_width][cand_040_d1_w41] epoch=4 architecture=[41] train_loss=0.433512 val_loss=0.436100 best=0.435515 es=2/5
[2026-05-18 01:25:34] [representation][ae_alt_width][cand_040_d1_w41] epoch=5 architecture=[41] train_loss=0.432995 val_loss=0.435618 best=0.435515 es=0/5
[2026-05-18 01:25:37] [representation][ae_alt_width][cand_040_d1_w41] epoch=6 architecture=[41] train_loss=0.432923 val_loss=0.435558 best=0.435515 es=1/5
[2026-05-18 01:25:39] [representation][ae_alt_width][cand_040_d1_w41] epoch=7 architecture=[41] train_loss=0.433064 val_loss=0.435520 best=0.435515 es=2/5
[2026-05-18 01:25:42] [representation][ae_alt_width][cand_040_d1_w41] epoch=8 architecture=[41] train_loss=0.433203 val_loss=0.434981 best=0.434981 es=0/5
[2026-05-18 01:25:44] [representation][ae_alt_width][cand_040_d1_w41] epoch=9 architecture=[41] train_loss=0.432748 val_loss=0.434968 best=0.434981 es=1/5
[2026-05-18 01:25:49] [representation][ae_alt_width][cand_040_d1_w41] epoch=10 architecture=[41] train_loss=0.432946 val_loss=0.434928 best=0.434981 es=2/5
[2026-05-18 01:25:51] [representation][ae_alt_width][cand_040_d1_w41] epoch=11 architecture=[41] train_loss=0.433167 val_loss=0.435378 best=0.434981 es=3/5
[2026-05-18 01:25:53] [representation][ae_alt_width][cand_040_d1_w41] epoch=12 architecture=[41] train_loss=0.432785 val_loss=0.434835 best=0.434835 es=0/5
[2026-05-18 01:25:55] [representation][ae_alt_width][cand_040_d1_w41] epoch=13 architecture=[41] train_loss=0.432444 val_loss=0.435381 best=0.434835 es=1/5
[2026-05-18 01:25:58] [representation][ae_alt_width][cand_040_d1_w41] epoch=14 architecture=[41] train_loss=0.432300 val_loss=0.434513 best=0.434513 es=0/5
[2026-05-18 01:26:02] [representation][ae_alt_width][cand_040_d1_w41] epoch=15 architecture=[41] train_loss=0.432742 val_loss=0.436102 best=0.434513 es=1/5
[2026-05-18 01:26:04] [representation][ae_alt_width][cand_040_d1_w41] epoch=16 architecture=[41] train_loss=0.432404 val_loss=0.435420 best=0.434513 es=2/5
[2026-05-18 01:26:07] [representation][ae_alt_width][cand_040_d1_w41] epoch=17 architecture=[41] train_loss=0.432307 val_loss=0.434276 best=0.434276 es=0/5
[2026-05-18 01:26:09] [representation][ae_alt_width][cand_040_d1_w41] epoch=18 architecture=[41] train_loss=0.431524 val_loss=0.434274 best=0.434276 es=1/5
[2026-05-18 01:26:11] [representation][ae_alt_width][cand_040_d1_w41] epoch=19 architecture=[41] train_loss=0.431533 val_loss=0.433946 best=0.433946 es=0/5
[2026-05-18 01:26:16] [representation][ae_alt_width][cand_040_d1_w41] epoch=20 architecture=[41] train_loss=0.431754 val_loss=0.433896 best=0.433946 es=1/5
[2026-05-18 01:26:18] [representation][ae_alt_width][cand_040_d1_w41] epoch=21 architecture=[41] train_loss=0.431463 val_loss=0.435047 best=0.433946 es=2/5
[2026-05-18 01:26:20] [representation][ae_alt_width][cand_040_d1_w41] epoch=22 architecture=[41] train_loss=0.431991 val_loss=0.435033 best=0.433946 es=3/5
[2026-05-18 01:26:23] [representation][ae_alt_width][cand_040_d1_w41] epoch=23 architecture=[41] train_loss=0.431507 val_loss=0.435113 best=0.433946 es=4/5
[2026-05-18 01:26:25] [representation][ae_alt_width][cand_040_d1_w41] epoch=24 architecture=[41] train_loss=0.431779 val_loss=0.433905 best=0.433946 es=5/5
