[2026-05-16 10:55:16] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 10:56:10] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=22 train_loss=0.615146 val_loss=0.621559 best=0.621559 es=0/5
[2026-05-16 10:56:13] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=23 train_loss=0.615152 val_loss=0.621572 best=0.621559 es=1/5
[2026-05-16 10:56:15] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=24 train_loss=0.614995 val_loss=0.621413 best=0.621413 es=0/5
[2026-05-16 10:56:18] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=25 train_loss=0.614951 val_loss=0.621400 best=0.621413 es=1/5
[2026-05-16 10:56:21] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=26 train_loss=0.614847 val_loss=0.621277 best=0.621277 es=0/5
[2026-05-16 10:56:23] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=27 train_loss=0.614711 val_loss=0.621181 best=0.621277 es=1/5
[2026-05-16 10:56:26] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=28 train_loss=0.614615 val_loss=0.621169 best=0.621169 es=0/5
[2026-05-16 10:56:28] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=29 train_loss=0.614596 val_loss=0.621118 best=0.621169 es=1/5
[2026-05-16 10:56:31] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=30 train_loss=0.614621 val_loss=0.621117 best=0.621169 es=2/5
[2026-05-16 10:56:33] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=31 train_loss=0.614561 val_loss=0.621050 best=0.621050 es=0/5
[2026-05-16 10:56:36] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=32 train_loss=0.614397 val_loss=0.621107 best=0.621050 es=1/5
[2026-05-16 10:56:38] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=33 train_loss=0.614392 val_loss=0.620995 best=0.621050 es=2/5
[2026-05-16 10:56:41] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=34 train_loss=0.614454 val_loss=0.620945 best=0.620945 es=0/5
[2026-05-16 10:56:44] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=35 train_loss=0.614369 val_loss=0.620957 best=0.620945 es=1/5
[2026-05-16 10:56:46] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=36 train_loss=0.614399 val_loss=0.620924 best=0.620945 es=2/5
[2026-05-16 10:56:48] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=37 train_loss=0.614364 val_loss=0.620904 best=0.620945 es=3/5
[2026-05-16 10:56:51] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=38 train_loss=0.614279 val_loss=0.621054 best=0.620945 es=4/5
[2026-05-16 10:56:53] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=39 train_loss=0.614260 val_loss=0.620819 best=0.620819 es=0/5
[2026-05-16 10:56:56] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=40 train_loss=0.614149 val_loss=0.620801 best=0.620819 es=1/5
[2026-05-16 10:56:58] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=41 train_loss=0.614059 val_loss=0.620735 best=0.620819 es=2/5
[2026-05-16 10:57:01] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=42 train_loss=0.614088 val_loss=0.620737 best=0.620819 es=3/5
[2026-05-16 10:57:03] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=43 train_loss=0.614017 val_loss=0.620706 best=0.620706 es=0/5
[2026-05-16 10:57:06] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=44 train_loss=0.613967 val_loss=0.620645 best=0.620706 es=1/5
[2026-05-16 10:57:08] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=45 train_loss=0.613934 val_loss=0.620747 best=0.620706 es=2/5
[2026-05-16 10:57:11] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=46 train_loss=0.613937 val_loss=0.620601 best=0.620601 es=0/5
[2026-05-16 10:57:13] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=47 train_loss=0.613972 val_loss=0.620650 best=0.620601 es=1/5
[2026-05-16 10:57:16] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=48 train_loss=0.614023 val_loss=0.620640 best=0.620601 es=2/5
[2026-05-16 10:57:18] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=49 train_loss=0.614041 val_loss=0.620559 best=0.620601 es=3/5
[2026-05-16 10:57:21] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=50 train_loss=0.613942 val_loss=0.620594 best=0.620601 es=4/5
[2026-05-16 10:57:23] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=51 train_loss=0.613795 val_loss=0.620472 best=0.620472 es=0/5
[2026-05-16 10:57:26] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=52 train_loss=0.613728 val_loss=0.620586 best=0.620472 es=1/5
[2026-05-16 10:57:29] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=53 train_loss=0.613746 val_loss=0.620435 best=0.620472 es=2/5
[2026-05-16 10:57:31] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=54 train_loss=0.613663 val_loss=0.620462 best=0.620472 es=3/5
[2026-05-16 10:57:34] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=55 train_loss=0.613648 val_loss=0.620354 best=0.620354 es=0/5
[2026-05-16 10:57:36] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=56 train_loss=0.613561 val_loss=0.620362 best=0.620354 es=1/5
[2026-05-16 10:57:39] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=57 train_loss=0.613571 val_loss=0.620400 best=0.620354 es=2/5
[2026-05-16 10:57:41] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=58 train_loss=0.613521 val_loss=0.620323 best=0.620354 es=3/5
[2026-05-16 10:57:44] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=59 train_loss=0.613685 val_loss=0.620388 best=0.620354 es=4/5
[2026-05-16 10:57:46] [representation][ae_width_to_depth][cand_011_d2_w13] epoch=60 train_loss=0.613581 val_loss=0.620357 best=0.620354 es=5/5
