[2026-06-12 21:11:33] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:11:33] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_271_d3_w91/training_log.txt
[2026-06-12 21:11:33] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_271_d3_w91/training_stats.csv
[2026-06-12 21:11:33] Epoch 1 | architecture=[91, 91, 90] train_loss=0.006536 val_loss=0.002565 best=0.002565 es=0/10
[2026-06-12 21:11:33] Epoch 1 | architecture=[91, 91, 90] train_loss=0.004502 val_loss=0.004756 best=0.004756 es=0/10
[2026-06-12 21:11:33] Epoch 1 | architecture=[91, 91, 90] train_loss=0.004401 val_loss=0.001962 best=0.001962 es=0/10
[2026-06-12 21:11:34] Epoch 1 | architecture=[91, 91, 90] train_loss=0.002741 val_loss=0.001180 best=0.001180 es=0/10
[2026-06-12 21:11:34] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001581 val_loss=0.001886 best=0.001886 es=0/10
[2026-06-12 21:11:34] Epoch 1 | architecture=[91, 91, 90] train_loss=0.002345 val_loss=0.002148 best=0.002148 es=0/10
[2026-06-12 21:11:34] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001728 val_loss=0.000965 best=0.000965 es=0/10
[2026-06-12 21:11:34] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001506 val_loss=0.001347 best=0.001347 es=0/10
[2026-06-12 21:11:35] Epoch 1 | architecture=[91, 91, 90] train_loss=0.002161 val_loss=0.001710 best=0.001710 es=0/10
[2026-06-12 21:11:35] Epoch 1 | architecture=[91, 91, 90] train_loss=0.002608 val_loss=0.000977 best=0.000977 es=0/10
[2026-06-12 21:11:35] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001921 val_loss=0.000661 best=0.000661 es=0/10
[2026-06-12 21:11:35] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001396 val_loss=0.000669 best=0.000669 es=0/10
[2026-06-12 21:11:35] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001571 val_loss=0.000809 best=0.000809 es=0/10
[2026-06-12 21:11:36] Epoch 1 | architecture=[91, 91, 90] train_loss=0.002655 val_loss=0.000721 best=0.000721 es=0/10
[2026-06-12 21:11:36] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000891 val_loss=0.000637 best=0.000637 es=0/10
[2026-06-12 21:11:36] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001255 val_loss=0.001018 best=0.001018 es=0/10
[2026-06-12 21:11:36] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000885 val_loss=0.000640 best=0.000640 es=0/10
[2026-06-12 21:11:36] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000608 val_loss=0.000477 best=0.000477 es=0/10
[2026-06-12 21:11:37] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000775 val_loss=0.000497 best=0.000497 es=0/10
[2026-06-12 21:11:37] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000578 val_loss=0.000558 best=0.000558 es=0/10
[2026-06-12 21:11:37] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001980 val_loss=0.000550 best=0.000550 es=0/10
[2026-06-12 21:11:37] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000659 val_loss=0.000529 best=0.000529 es=0/10
[2026-06-12 21:11:37] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001245 val_loss=0.000579 best=0.000579 es=0/10
[2026-06-12 21:11:37] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000792 val_loss=0.000505 best=0.000505 es=0/10
[2026-06-12 21:11:38] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001148 val_loss=0.000622 best=0.000622 es=0/10
[2026-06-12 21:11:38] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000959 val_loss=0.000631 best=0.000631 es=0/10
[2026-06-12 21:11:38] Epoch 1 | architecture=[91, 91, 90] train_loss=0.000674 val_loss=0.000595 best=0.000595 es=0/10
[2026-06-12 21:11:38] Epoch 1 | architecture=[91, 91, 90] train_loss=0.001045 val_loss=0.000589 best=0.000589 es=0/10
