task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.08348248635280588,5,5,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d10/representation/ae_width_only/cand_779_d10_w79/checkpoint_best.pt,cand_779_d10_w79
representation,stl_from_ae_width_only,stl_refit,0.16788437178708548,80,90,0.16750186799903147,0.9353711640075042,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d10/representation/stl_from_ae_width_only/cand_000_d10_w79/checkpoint_best.pt,cand_000_d10_w79
