[2026-05-24 08:53:14] Initialized ContinuousLogger for denoising_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-24 08:53:14] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/denoising/ae_width_to_depth/cand_046_d1_w47/training_log.txt
[2026-05-24 08:53:14] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/denoising/ae_width_to_depth/cand_046_d1_w47/training_stats.csv
[2026-05-24 08:53:14] [CANDIDATE] task=denoising phase=ae_width_to_depth index=46 search_phase=width architecture=[47]
[2026-05-24 08:53:17] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=1 architecture=[47] train_loss=0.043679 val_loss=0.020012 candidate_best=0.020012 global_best=0.020012 es=0/5
[2026-05-24 08:53:20] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=2 architecture=[47] train_loss=0.040577 val_loss=0.019743 candidate_best=0.019743 global_best=0.019743 es=0/5
[2026-05-24 08:53:23] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=3 architecture=[47] train_loss=0.040097 val_loss=0.019574 candidate_best=0.019574 global_best=0.019574 es=0/5
[2026-05-24 08:53:26] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=4 architecture=[47] train_loss=0.039930 val_loss=0.019790 candidate_best=0.019574 global_best=0.019574 es=1/5
[2026-05-24 08:53:28] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=5 architecture=[47] train_loss=0.039867 val_loss=0.019312 candidate_best=0.019312 global_best=0.019312 es=0/5
[2026-05-24 08:53:31] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=6 architecture=[47] train_loss=0.039739 val_loss=0.019386 candidate_best=0.019312 global_best=0.019312 es=1/5
[2026-05-24 08:53:34] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=7 architecture=[47] train_loss=0.039780 val_loss=0.019274 candidate_best=0.019312 global_best=0.019312 es=2/5
[2026-05-24 08:53:36] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=8 architecture=[47] train_loss=0.039796 val_loss=0.019332 candidate_best=0.019312 global_best=0.019312 es=3/5
[2026-05-24 08:53:39] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=9 architecture=[47] train_loss=0.039731 val_loss=0.019288 candidate_best=0.019312 global_best=0.019312 es=4/5
[2026-05-24 08:53:41] [denoising][ae_width_to_depth][cand_046_d1_w47] epoch=10 architecture=[47] train_loss=0.039738 val_loss=0.019232 candidate_best=0.019312 global_best=0.019312 es=5/5
