task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct
autoencoding,ae_alt_depth,0,cand_000_d1_w1,[1],0.9511142083786907,187,192,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_000_d1_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_000_d1_w1/checkpoint_last.pt,True,depth,0,0,0,False,0,,
autoencoding,ae_alt_depth,1,cand_001_d2_w1,"[1, 1]",0.9513407930962853,11,16,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_001_d2_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_001_d2_w1/checkpoint_last.pt,False,depth,0,1,1,False,0,,
autoencoding,ae_alt_depth,2,cand_002_d3_w1,"[1, 1, 1]",0.9513229122865783,8,13,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_002_d3_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_002_d3_w1/checkpoint_last.pt,False,depth,0,2,2,False,0,,
autoencoding,ae_alt_depth,3,cand_003_d4_w1,"[1, 1, 1, 1]",0.9689747075811233,68,73,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_003_d4_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_003_d4_w1/checkpoint_last.pt,False,depth,0,3,3,False,0,,
autoencoding,ae_alt_depth,4,cand_004_d5_w1,"[1, 1, 1, 1, 1]",0.9673935176429542,13,18,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_004_d5_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_004_d5_w1/checkpoint_last.pt,False,depth,0,4,4,False,0,,
autoencoding,ae_alt_depth,5,cand_005_d6_w1,"[1, 1, 1, 1, 1, 1]",0.9710001202440576,12,17,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_005_d6_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_005_d6_w1/checkpoint_last.pt,False,depth,0,5,5,False,0,,
autoencoding,ae_alt_depth,6,cand_006_d6_w2,"[2, 1, 1, 1, 1, 1]",0.9709196515197063,1,6,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_006_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_006_d6_w2/checkpoint_last.pt,False,width,0,0,5,False,0,,
autoencoding,ae_alt_depth,7,cand_007_d6_w2,"[2, 2, 1, 1, 1, 1]",0.9908515027645679,5,10,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_007_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_007_d6_w2/checkpoint_last.pt,False,width,0,0,5,False,0,,
autoencoding,ae_alt_depth,8,cand_008_d6_w2,"[2, 2, 2, 1, 1, 1]",0.975426456867357,3,8,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_008_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_008_d6_w2/checkpoint_last.pt,False,width,0,0,5,False,0,,
autoencoding,ae_alt_depth,9,cand_009_d6_w2,"[2, 2, 2, 2, 1, 1]",0.950500630231218,36,41,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_009_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_009_d6_w2/checkpoint_last.pt,True,width,0,0,5,True,0,,
autoencoding,ae_alt_depth,10,cand_010_d6_w2,"[2, 2, 2, 2, 2, 1]",0.9522441666414851,29,34,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_010_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_010_d6_w2/checkpoint_last.pt,False,width,0,0,5,True,0,,
autoencoding,ae_alt_depth,11,cand_011_d6_w2,"[2, 2, 2, 2, 2, 2]",0.9328634339557355,127,132,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_011_d6_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_011_d6_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.9328634339557355,inf
autoencoding,ae_alt_depth,12,cand_012_d6_w3,"[3, 2, 2, 2, 2, 2]",0.9306819538495965,206,211,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_012_d6_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_012_d6_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.9328634339557355,
autoencoding,ae_alt_depth,13,cand_013_d6_w3,"[3, 3, 2, 2, 2, 2]",0.9104577368435167,110,115,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_013_d6_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_depth/cand_013_d6_w3/checkpoint_last.pt,True,width,0,0,0,True,0,0.9328634339557355,
