[2026-06-13 21:35:45] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:35:45] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_711_d6_w119/training_log.txt
[2026-06-13 21:35:45] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_711_d6_w119/training_stats.csv
[2026-06-13 21:35:46] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.008765 val_loss=0.003728 best=0.003728 es=0/10
[2026-06-13 21:35:46] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001915 val_loss=0.003879 best=0.003879 es=0/10
[2026-06-13 21:35:46] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.005134 val_loss=0.004032 best=0.004032 es=0/10
[2026-06-13 21:35:46] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001961 val_loss=0.000628 best=0.000628 es=0/10
[2026-06-13 21:35:47] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.002407 val_loss=0.003132 best=0.003132 es=0/10
[2026-06-13 21:35:47] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.003018 val_loss=0.002170 best=0.002170 es=0/10
[2026-06-13 21:35:47] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.002697 val_loss=0.000276 best=0.000276 es=0/10
[2026-06-13 21:35:47] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001861 val_loss=0.003286 best=0.003286 es=0/10
[2026-06-13 21:35:47] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001745 val_loss=0.003059 best=0.003059 es=0/10
[2026-06-13 21:35:48] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001166 val_loss=0.000877 best=0.000877 es=0/10
[2026-06-13 21:35:48] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001649 val_loss=0.000503 best=0.000503 es=0/10
[2026-06-13 21:35:48] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.000764 val_loss=0.001584 best=0.001584 es=0/10
[2026-06-13 21:35:48] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001847 val_loss=0.000604 best=0.000604 es=0/10
[2026-06-13 21:35:49] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.001164 val_loss=0.000392 best=0.000392 es=0/10
[2026-06-13 21:35:49] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.000995 val_loss=0.001276 best=0.001276 es=0/10
[2026-06-13 21:35:49] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.000889 val_loss=0.001051 best=0.001051 es=0/10
[2026-06-13 21:35:49] Epoch 1 | architecture=[119, 119, 119, 119, 118, 118] train_loss=0.000882 val_loss=0.000376 best=0.000376 es=0/10
