[2026-05-18 00:52:42] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 00:52:42] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_017_d1_w18/training_log.txt
[2026-05-18 00:52:42] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_017_d1_w18/training_stats.csv
[2026-05-18 00:52:42] [CANDIDATE] task=representation phase=ae_alt_width index=17 search_phase=width architecture=[18]
[2026-05-18 00:52:46] [representation][ae_alt_width][cand_017_d1_w18] epoch=1 architecture=[18] train_loss=0.516536 val_loss=0.516213 best=0.514926 es=0/5
[2026-05-18 00:52:48] [representation][ae_alt_width][cand_017_d1_w18] epoch=2 architecture=[18] train_loss=0.515696 val_loss=0.515953 best=0.514926 es=0/5
[2026-05-18 00:52:50] [representation][ae_alt_width][cand_017_d1_w18] epoch=3 architecture=[18] train_loss=0.515882 val_loss=0.515487 best=0.514926 es=0/5
[2026-05-18 00:52:53] [representation][ae_alt_width][cand_017_d1_w18] epoch=4 architecture=[18] train_loss=0.515250 val_loss=0.514911 best=0.514911 es=0/5
[2026-05-18 00:52:56] [representation][ae_alt_width][cand_017_d1_w18] epoch=5 architecture=[18] train_loss=0.514963 val_loss=0.515130 best=0.514911 es=1/5
[2026-05-18 00:52:59] [representation][ae_alt_width][cand_017_d1_w18] epoch=6 architecture=[18] train_loss=0.514843 val_loss=0.514405 best=0.514405 es=0/5
[2026-05-18 00:53:01] [representation][ae_alt_width][cand_017_d1_w18] epoch=7 architecture=[18] train_loss=0.514607 val_loss=0.514084 best=0.514084 es=0/5
[2026-05-18 00:53:03] [representation][ae_alt_width][cand_017_d1_w18] epoch=8 architecture=[18] train_loss=0.514509 val_loss=0.514151 best=0.514084 es=1/5
[2026-05-18 00:53:06] [representation][ae_alt_width][cand_017_d1_w18] epoch=9 architecture=[18] train_loss=0.514340 val_loss=0.513976 best=0.513976 es=0/5
[2026-05-18 00:53:09] [representation][ae_alt_width][cand_017_d1_w18] epoch=10 architecture=[18] train_loss=0.514281 val_loss=0.514053 best=0.513976 es=1/5
[2026-05-18 00:53:12] [representation][ae_alt_width][cand_017_d1_w18] epoch=11 architecture=[18] train_loss=0.514202 val_loss=0.514124 best=0.513976 es=2/5
[2026-05-18 00:53:14] [representation][ae_alt_width][cand_017_d1_w18] epoch=12 architecture=[18] train_loss=0.513973 val_loss=0.513819 best=0.513819 es=0/5
[2026-05-18 00:53:16] [representation][ae_alt_width][cand_017_d1_w18] epoch=13 architecture=[18] train_loss=0.513722 val_loss=0.513373 best=0.513373 es=0/5
[2026-05-18 00:53:18] [representation][ae_alt_width][cand_017_d1_w18] epoch=14 architecture=[18] train_loss=0.513568 val_loss=0.513147 best=0.513147 es=0/5
[2026-05-18 00:53:22] [representation][ae_alt_width][cand_017_d1_w18] epoch=15 architecture=[18] train_loss=0.513141 val_loss=0.512994 best=0.512994 es=0/5
[2026-05-18 00:53:24] [representation][ae_alt_width][cand_017_d1_w18] epoch=16 architecture=[18] train_loss=0.513248 val_loss=0.512944 best=0.512994 es=1/5
[2026-05-18 00:53:27] [representation][ae_alt_width][cand_017_d1_w18] epoch=17 architecture=[18] train_loss=0.512867 val_loss=0.512883 best=0.512883 es=0/5
[2026-05-18 00:53:29] [representation][ae_alt_width][cand_017_d1_w18] epoch=18 architecture=[18] train_loss=0.512700 val_loss=0.512893 best=0.512883 es=1/5
[2026-05-18 00:53:31] [representation][ae_alt_width][cand_017_d1_w18] epoch=19 architecture=[18] train_loss=0.512833 val_loss=0.512937 best=0.512883 es=2/5
[2026-05-18 00:53:35] [representation][ae_alt_width][cand_017_d1_w18] epoch=20 architecture=[18] train_loss=0.512634 val_loss=0.512905 best=0.512883 es=3/5
[2026-05-18 00:53:38] [representation][ae_alt_width][cand_017_d1_w18] epoch=21 architecture=[18] train_loss=0.512542 val_loss=0.512545 best=0.512545 es=0/5
[2026-05-18 00:53:40] [representation][ae_alt_width][cand_017_d1_w18] epoch=22 architecture=[18] train_loss=0.512398 val_loss=0.512605 best=0.512545 es=1/5
[2026-05-18 00:53:42] [representation][ae_alt_width][cand_017_d1_w18] epoch=23 architecture=[18] train_loss=0.512268 val_loss=0.512353 best=0.512353 es=0/5
[2026-05-18 00:53:45] [representation][ae_alt_width][cand_017_d1_w18] epoch=24 architecture=[18] train_loss=0.511846 val_loss=0.512078 best=0.512078 es=0/5
[2026-05-18 00:53:48] [representation][ae_alt_width][cand_017_d1_w18] epoch=25 architecture=[18] train_loss=0.511996 val_loss=0.512424 best=0.512078 es=1/5
[2026-05-18 00:53:51] [representation][ae_alt_width][cand_017_d1_w18] epoch=26 architecture=[18] train_loss=0.511861 val_loss=0.512128 best=0.512078 es=2/5
[2026-05-18 00:53:53] [representation][ae_alt_width][cand_017_d1_w18] epoch=27 architecture=[18] train_loss=0.511902 val_loss=0.512370 best=0.512078 es=3/5
[2026-05-18 00:53:55] [representation][ae_alt_width][cand_017_d1_w18] epoch=28 architecture=[18] train_loss=0.511766 val_loss=0.511886 best=0.511886 es=0/5
[2026-05-18 00:53:57] [representation][ae_alt_width][cand_017_d1_w18] epoch=29 architecture=[18] train_loss=0.511701 val_loss=0.511741 best=0.511741 es=0/5
[2026-05-18 00:54:01] [representation][ae_alt_width][cand_017_d1_w18] epoch=30 architecture=[18] train_loss=0.511426 val_loss=0.511677 best=0.511741 es=1/5
[2026-05-18 00:54:04] [representation][ae_alt_width][cand_017_d1_w18] epoch=31 architecture=[18] train_loss=0.511302 val_loss=0.511787 best=0.511741 es=2/5
[2026-05-18 00:54:06] [representation][ae_alt_width][cand_017_d1_w18] epoch=32 architecture=[18] train_loss=0.511289 val_loss=0.511494 best=0.511494 es=0/5
[2026-05-18 00:54:08] [representation][ae_alt_width][cand_017_d1_w18] epoch=33 architecture=[18] train_loss=0.511211 val_loss=0.511742 best=0.511494 es=1/5
[2026-05-18 00:54:11] [representation][ae_alt_width][cand_017_d1_w18] epoch=34 architecture=[18] train_loss=0.511090 val_loss=0.511411 best=0.511494 es=2/5
[2026-05-18 00:54:14] [representation][ae_alt_width][cand_017_d1_w18] epoch=35 architecture=[18] train_loss=0.510870 val_loss=0.511461 best=0.511494 es=3/5
[2026-05-18 00:54:17] [representation][ae_alt_width][cand_017_d1_w18] epoch=36 architecture=[18] train_loss=0.510946 val_loss=0.511308 best=0.511308 es=0/5
