timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput
2026-06-20 14:15:06,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,7,192,8,0.5488489866256714,0.7722630500793457,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7722630500793457,7,0,True,,,
2026-06-20 14:15:17,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,8,192,8,0.7464051246643066,0.7713351249694824,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7713351249694824,8,0,True,,,
2026-06-20 14:15:28,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,9,192,8,0.7454777359962463,0.7703543305397034,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7703543305397034,9,0,True,,,
2026-06-20 14:15:47,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,10,192,8,0.7444982528686523,0.7693446278572083,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7693446278572083,10,0,True,,,
2026-06-20 14:16:03,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,11,192,8,0.7434896230697632,0.7683106064796448,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7683106064796448,11,0,True,,,
2026-06-20 14:16:19,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,12,192,8,0.7424571514129639,0.7672666311264038,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7672666311264038,12,0,True,,,
2026-06-20 14:16:33,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,13,192,8,0.7414157390594482,0.7662156224250793,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7662156224250793,13,0,True,,,
2026-06-20 14:16:48,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,14,192,8,0.7403672933578491,0.7651634812355042,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7651634812355042,14,0,True,,,
2026-06-20 14:17:07,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,15,192,8,0.7393175363540649,0.7641015648841858,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7641015648841858,15,0,True,,,
2026-06-20 15:27:21,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,16,192,8,0.4339301884174347,0.7622676491737366,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7622676491737366,16,0,True,,,
2026-06-20 15:27:44,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,17,192,8,0.7363836765289307,0.7612443566322327,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7612443566322327,17,0,True,,,
2026-06-20 15:28:04,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,18,192,8,0.7353633642196655,0.760161280632019,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.760161280632019,18,0,True,,,
2026-06-20 15:28:25,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,19,192,8,0.7342840433120728,0.7590336799621582,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.7590336799621582,19,0,True,,,
2026-06-20 16:50:42,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,33,192,8,0.6706250309944153,0.6822411417961121,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.6822411417961121,33,0,True,,,,
2026-06-20 16:51:01,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,34,192,8,0.6567942500114441,0.6654742360115051,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.6654742360115051,34,0,True,,,,
2026-06-20 16:51:25,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,35,192,8,0.6401191353797913,0.6456134915351868,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.6456134915351868,35,0,True,,,,0.6122805295657532
2026-06-20 16:51:41,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,36,192,8,0.6203658580780029,0.6225220561027527,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.6225220561027527,36,0,True,,,,
2026-06-20 16:51:51,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,37,192,8,0.5974268317222595,0.5958734750747681,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.5958734750747681,37,0,True,,,,
2026-06-20 16:52:01,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,38,192,8,0.570987343788147,0.5657201409339905,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.5657201409339905,38,0,True,,,,
2026-06-20 16:52:13,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,39,192,8,0.5411321520805359,0.5322519540786743,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.5322519540786743,39,0,True,,,,
2026-06-20 16:52:25,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,40,192,8,0.5080183148384094,0.49681833386421204,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.49681833386421204,40,0,True,,,,0.664453765039094
2026-06-20 16:52:37,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,41,192,8,0.47290971875190735,0.46102726459503174,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.46102726459503174,41,0,True,,,,
2026-06-20 16:52:45,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,42,192,8,0.437387079000473,0.42727646231651306,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.42727646231651306,42,0,True,,,,
2026-06-20 16:52:53,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,43,192,8,0.40398108959198,0.39935705065727234,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.39935705065727234,43,0,True,,,,
2026-06-20 16:53:06,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,44,192,8,0.3760300278663635,0.3923066258430481,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.3923066258430481,44,0,True,,,,
2026-06-20 16:53:17,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,45,192,8,0.36857712268829346,0.3960373103618622,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.3923066258430481,44,1,False,,,,0.6692614862114528
2026-06-20 16:53:25,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,46,192,8,0.37213361263275146,0.3437895178794861,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.3437895178794861,46,0,True,,,,
2026-06-20 16:53:36,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,47,192,8,0.3206140398979187,0.3442816436290741,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.3437895178794861,46,1,False,,,,
2026-06-20 16:53:44,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,48,192,8,0.3210327923297882,0.3142882287502289,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.3142882287502289,48,0,True,,,,
2026-06-20 16:53:56,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,49,192,8,0.2918963134288788,0.3006555140018463,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.3006555140018463,49,0,True,,,,
2026-06-20 16:54:08,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,50,192,8,0.27913981676101685,0.2910565733909607,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.2910565733909607,50,0,True,,,,0.6911470239755749
2026-06-20 16:54:17,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,51,192,8,0.2699402868747711,0.27211079001426697,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.27211079001426697,51,0,True,,,,
2026-06-20 16:54:25,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,52,192,8,0.2511727809906006,0.264057993888855,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.264057993888855,52,0,True,,,,
2026-06-20 16:54:34,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,53,192,8,0.24316313862800598,0.2534855306148529,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.2534855306148529,53,0,True,,,,
2026-06-20 16:54:43,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,54,192,8,0.2327612340450287,0.24021078646183014,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.24021078646183014,54,0,True,,,,
2026-06-20 16:54:59,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,55,192,8,0.2197665423154831,0.23339033126831055,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.23339033126831055,55,0,True,,,,0.6948663730774356
2026-06-20 16:55:07,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,56,192,8,0.2133105993270874,0.22398316860198975,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.22398316860198975,56,0,True,,,,
2026-06-20 16:55:15,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,57,192,8,0.2044592648744583,0.21550698578357697,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.21550698578357697,57,0,True,,,,
2026-06-20 16:55:25,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,58,192,8,0.19644631445407867,0.2089909017086029,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.2089909017086029,58,0,True,,,,
2026-06-20 16:55:32,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,59,192,8,0.19030795991420746,0.2018110454082489,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.2018110454082489,59,0,True,,,,
2026-06-20 16:55:42,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,60,192,8,0.1835600733757019,0.1966893970966339,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.1966893970966339,60,0,True,,,,0.70761712611225
2026-06-20 16:55:52,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,61,192,8,0.17881615459918976,0.1913871467113495,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.1913871467113495,61,0,True,,,,
2026-06-20 16:56:03,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,62,192,8,0.173851877450943,0.18523408472537994,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.18523408472537994,62,0,True,,,,
2026-06-20 16:56:12,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,63,192,8,0.16808980703353882,0.18236109614372253,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.18236109614372253,63,0,True,,,,
2026-06-20 16:56:24,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,64,192,8,0.16559942066669464,0.1760452389717102,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.1760452389717102,64,0,True,,,,
2026-06-20 16:56:36,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,65,192,8,0.15974222123622894,0.17267267405986786,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.17267267405986786,65,0,True,,,,0.7133770068345943
2026-06-20 16:56:45,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,66,192,8,0.15672332048416138,0.16841429471969604,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.16841429471969604,66,0,True,,,,
2026-06-20 16:56:54,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,67,192,8,0.15281915664672852,0.16320690512657166,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.16320690512657166,67,0,True,,,,
2026-06-20 16:57:02,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,68,192,8,0.14806236326694489,0.16045503318309784,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.16045503318309784,68,0,True,,,,
2026-06-20 16:57:12,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,69,192,8,0.14577823877334595,0.15480348467826843,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.15480348467826843,69,0,True,,,,
2026-06-20 16:57:25,anomaly_stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,70,192,8,0.14063124358654022,0.15233756601810455,anomaly,stl_ablation_r01_d08_w0192_192_192_192_192_192_192_192_192,cand_000_d8_w192,1590,0.15233756601810455,70,0,True,,,,0.7180295081833109
