[2026-05-18 00:32:44] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 00:32:44] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_009_d1_w10/training_log.txt
[2026-05-18 00:32:44] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_009_d1_w10/training_stats.csv
[2026-05-18 00:32:44] [CANDIDATE] task=representation phase=ae_alt_width index=9 search_phase=width architecture=[10]
[2026-05-18 00:32:47] [representation][ae_alt_width][cand_009_d1_w10] epoch=1 architecture=[10] train_loss=0.574176 val_loss=0.572461 best=0.571928 es=0/5
[2026-05-18 00:32:49] [representation][ae_alt_width][cand_009_d1_w10] epoch=2 architecture=[10] train_loss=0.572830 val_loss=0.571723 best=0.571723 es=0/5
[2026-05-18 00:32:52] [representation][ae_alt_width][cand_009_d1_w10] epoch=3 architecture=[10] train_loss=0.572274 val_loss=0.571576 best=0.571576 es=0/5
[2026-05-18 00:32:54] [representation][ae_alt_width][cand_009_d1_w10] epoch=4 architecture=[10] train_loss=0.572001 val_loss=0.571072 best=0.571072 es=0/5
[2026-05-18 00:32:57] [representation][ae_alt_width][cand_009_d1_w10] epoch=5 architecture=[10] train_loss=0.571817 val_loss=0.571125 best=0.571072 es=1/5
[2026-05-18 00:32:59] [representation][ae_alt_width][cand_009_d1_w10] epoch=6 architecture=[10] train_loss=0.571579 val_loss=0.570717 best=0.570717 es=0/5
[2026-05-18 00:33:01] [representation][ae_alt_width][cand_009_d1_w10] epoch=7 architecture=[10] train_loss=0.571396 val_loss=0.570834 best=0.570717 es=1/5
[2026-05-18 00:33:03] [representation][ae_alt_width][cand_009_d1_w10] epoch=8 architecture=[10] train_loss=0.571289 val_loss=0.570297 best=0.570297 es=0/5
[2026-05-18 00:33:05] [representation][ae_alt_width][cand_009_d1_w10] epoch=9 architecture=[10] train_loss=0.570991 val_loss=0.570243 best=0.570297 es=1/5
[2026-05-18 00:33:08] [representation][ae_alt_width][cand_009_d1_w10] epoch=10 architecture=[10] train_loss=0.570887 val_loss=0.569902 best=0.569902 es=0/5
[2026-05-18 00:33:10] [representation][ae_alt_width][cand_009_d1_w10] epoch=11 architecture=[10] train_loss=0.570508 val_loss=0.569565 best=0.569565 es=0/5
[2026-05-18 00:33:12] [representation][ae_alt_width][cand_009_d1_w10] epoch=12 architecture=[10] train_loss=0.570451 val_loss=0.569259 best=0.569259 es=0/5
[2026-05-18 00:33:14] [representation][ae_alt_width][cand_009_d1_w10] epoch=13 architecture=[10] train_loss=0.570016 val_loss=0.569297 best=0.569259 es=1/5
[2026-05-18 00:33:16] [representation][ae_alt_width][cand_009_d1_w10] epoch=14 architecture=[10] train_loss=0.569825 val_loss=0.569040 best=0.569040 es=0/5
