task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
anomaly,ae_width_only,width_only,0.0008876986103132367,22,22,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/ae_width_only/cand_505_d6_w86/checkpoint_best.pt,cand_505_d6_w86
anomaly,stl_from_ae_width_only,stl_refit,0.007396989967674017,116,126,0.4747042222797837,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d6/anomaly/stl_from_ae_width_only/cand_000_d6_w86/checkpoint_best.pt,cand_000_d6_w86
