[2026-06-15 08:26:54] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:26:54] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_661_d6_w116/training_log.txt
[2026-06-15 08:26:54] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_661_d6_w116/training_stats.csv
[2026-06-15 08:26:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.004353 val_loss=0.001850 best=0.001850 es=0/10
[2026-06-15 08:26:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001562 val_loss=0.001731 best=0.001731 es=0/10
[2026-06-15 08:26:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.005019 val_loss=0.003476 best=0.003476 es=0/10
[2026-06-15 08:26:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.007421 val_loss=0.001181 best=0.001181 es=0/10
[2026-06-15 08:26:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.002547 val_loss=0.001813 best=0.001813 es=0/10
[2026-06-15 08:26:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.002632 val_loss=0.004584 best=0.004584 es=0/10
[2026-06-15 08:26:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.002887 val_loss=0.002057 best=0.002057 es=0/10
[2026-06-15 08:26:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.002634 val_loss=0.000698 best=0.000698 es=0/10
[2026-06-15 08:26:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001183 val_loss=0.001120 best=0.001120 es=0/10
[2026-06-15 08:26:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001783 val_loss=0.002042 best=0.002042 es=0/10
[2026-06-15 08:26:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001293 val_loss=0.002195 best=0.002195 es=0/10
[2026-06-15 08:26:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001765 val_loss=0.000707 best=0.000707 es=0/10
[2026-06-15 08:26:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.004743 val_loss=0.000412 best=0.000412 es=0/10
[2026-06-15 08:26:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001213 val_loss=0.000374 best=0.000374 es=0/10
[2026-06-15 08:26:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.003609 val_loss=0.000333 best=0.000333 es=0/10
[2026-06-15 08:26:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001856 val_loss=0.000354 best=0.000354 es=0/10
[2026-06-15 08:26:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001326 val_loss=0.000274 best=0.000274 es=0/10
[2026-06-15 08:26:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001072 val_loss=0.000250 best=0.000250 es=0/10
[2026-06-15 08:26:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.000890 val_loss=0.000294 best=0.000294 es=0/10
[2026-06-15 08:26:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001375 val_loss=0.000400 best=0.000400 es=0/10
[2026-06-15 08:26:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001777 val_loss=0.000512 best=0.000512 es=0/10
[2026-06-15 08:26:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001589 val_loss=0.000310 best=0.000310 es=0/10
[2026-06-15 08:26:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001404 val_loss=0.000291 best=0.000291 es=0/10
[2026-06-15 08:26:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001821 val_loss=0.000658 best=0.000658 es=0/10
[2026-06-15 08:26:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.001948 val_loss=0.000543 best=0.000543 es=0/10
[2026-06-15 08:27:00] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.000795 val_loss=0.000271 best=0.000271 es=0/10
[2026-06-15 08:27:00] Epoch 1 | architecture=[116, 116, 116, 116, 116, 82] train_loss=0.000906 val_loss=0.000213 best=0.000213 es=0/10
