[2026-06-15 07:40:21] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:40:21] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_276_d3_w93/training_log.txt
[2026-06-15 07:40:21] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_276_d3_w93/training_stats.csv
[2026-06-15 07:40:21] Epoch 1 | architecture=[93, 92, 92] train_loss=0.006701 val_loss=0.002849 best=0.002849 es=0/10
[2026-06-15 07:40:21] Epoch 1 | architecture=[93, 92, 92] train_loss=0.002956 val_loss=0.003405 best=0.003405 es=0/10
[2026-06-15 07:40:21] Epoch 1 | architecture=[93, 92, 92] train_loss=0.003955 val_loss=0.002308 best=0.002308 es=0/10
[2026-06-15 07:40:22] Epoch 1 | architecture=[93, 92, 92] train_loss=0.002947 val_loss=0.001734 best=0.001734 es=0/10
[2026-06-15 07:40:22] Epoch 1 | architecture=[93, 92, 92] train_loss=0.003061 val_loss=0.001542 best=0.001542 es=0/10
[2026-06-15 07:40:22] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001914 val_loss=0.001364 best=0.001364 es=0/10
[2026-06-15 07:40:22] Epoch 1 | architecture=[93, 92, 92] train_loss=0.002829 val_loss=0.001313 best=0.001313 es=0/10
[2026-06-15 07:40:23] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001701 val_loss=0.001006 best=0.001006 es=0/10
[2026-06-15 07:40:23] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001084 val_loss=0.000934 best=0.000934 es=0/10
[2026-06-15 07:40:23] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001273 val_loss=0.000735 best=0.000735 es=0/10
[2026-06-15 07:40:23] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001061 val_loss=0.000689 best=0.000689 es=0/10
[2026-06-15 07:40:23] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001069 val_loss=0.000757 best=0.000757 es=0/10
[2026-06-15 07:40:24] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000993 val_loss=0.000654 best=0.000654 es=0/10
[2026-06-15 07:40:24] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000838 val_loss=0.000670 best=0.000670 es=0/10
[2026-06-15 07:40:24] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000693 val_loss=0.000627 best=0.000627 es=0/10
[2026-06-15 07:40:24] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000767 val_loss=0.000632 best=0.000632 es=0/10
[2026-06-15 07:40:24] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000905 val_loss=0.000583 best=0.000583 es=0/10
[2026-06-15 07:40:25] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001022 val_loss=0.000455 best=0.000455 es=0/10
[2026-06-15 07:40:25] Epoch 1 | architecture=[93, 92, 92] train_loss=0.002261 val_loss=0.000635 best=0.000635 es=0/10
[2026-06-15 07:40:25] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000975 val_loss=0.000612 best=0.000612 es=0/10
[2026-06-15 07:40:26] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000722 val_loss=0.000513 best=0.000513 es=0/10
[2026-06-15 07:40:26] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001898 val_loss=0.000455 best=0.000455 es=0/10
[2026-06-15 07:40:26] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000882 val_loss=0.000643 best=0.000643 es=0/10
[2026-06-15 07:40:26] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000589 val_loss=0.000326 best=0.000326 es=0/10
[2026-06-15 07:40:27] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000643 val_loss=0.000444 best=0.000444 es=0/10
[2026-06-15 07:40:27] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001232 val_loss=0.000461 best=0.000461 es=0/10
[2026-06-15 07:40:27] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000471 val_loss=0.000468 best=0.000468 es=0/10
[2026-06-15 07:40:27] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001640 val_loss=0.000439 best=0.000439 es=0/10
[2026-06-15 07:40:27] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000571 val_loss=0.000508 best=0.000508 es=0/10
[2026-06-15 07:40:28] Epoch 1 | architecture=[93, 92, 92] train_loss=0.001063 val_loss=0.000553 best=0.000553 es=0/10
[2026-06-15 07:40:28] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000904 val_loss=0.000349 best=0.000349 es=0/10
[2026-06-15 07:40:28] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000833 val_loss=0.000461 best=0.000461 es=0/10
[2026-06-15 07:40:28] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000933 val_loss=0.000419 best=0.000419 es=0/10
[2026-06-15 07:40:28] Epoch 1 | architecture=[93, 92, 92] train_loss=0.000960 val_loss=0.000385 best=0.000385 es=0/10
