task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
autoencoding,ae_width_only,width_only,0.0005876268842257559,10,10,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d5/autoencoding/ae_width_only/cand_625_d5_w127/checkpoint_best.pt,cand_625_d5_w127
autoencoding,stl_from_ae_width_only,stl_refit,0.0036664027720689774,140,150,0.003698427928611636,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d5/autoencoding/stl_from_ae_width_only/cand_000_d5_w127/checkpoint_best.pt,cand_000_d5_w127
