task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
autoencoding,ae_width_only,width_only,0.0008130057158612197,9,9,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_094_d1_w95/checkpoint_best.pt,cand_094_d1_w95
autoencoding,stl_from_ae_width_only,stl_refit,0.0019331456966501586,128,138,0.0021291643951916717,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/stl_from_ae_width_only/cand_000_d1_w95/checkpoint_best.pt,cand_000_d1_w95
