task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
generation,1,ablation_stl,stl_ablation_r01_d03_w0047_47_47_47,"[47, 47, 47]",9971,1.008328616859166,4,14,1.0675023284116996,
generation,2,ablation_stl,stl_ablation_r02_d03_w0047_47_47_47,"[47, 47, 47]",9971,1.008323675117994,4,14,1.0674620811778095,
generation,3,ablation_stl,stl_ablation_r03_d03_w0047_47_47_47,"[47, 47, 47]",9971,1.0083495190665923,4,14,1.0674771393140075,
generation,4,ablation_stl,stl_ablation_r04_d03_w0047_47_47_47,"[47, 47, 47]",9971,1.0083810781794869,4,14,1.067507989437239,
generation,5,ablation_stl,stl_ablation_r05_d03_w0047_47_47_47,"[47, 47, 47]",9971,1.0083155701358262,5,15,1.0674925177247632,
