task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
anomaly,1,ablation_stl,stl_ablation_r01_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.001900273490417872,89,99,0.30139395161662746,
anomaly,2,ablation_stl,stl_ablation_r02_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.001967836517090847,154,164,0.28386241627468184,
anomaly,3,ablation_stl,stl_ablation_r03_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.0019407532328683766,83,93,0.2909922989384457,
anomaly,4,ablation_stl,stl_ablation_r04_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.001780661144257747,110,120,0.2959219387173935,
anomaly,5,ablation_stl,stl_ablation_r05_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.0018716870475540002,103,113,0.28101628198951695,
