[2026-05-20 10:40:33] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 10:40:33] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_001_d1_w2/training_log.txt
[2026-05-20 10:40:33] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_001_d1_w2/training_stats.csv
[2026-05-20 10:40:33] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=1 search_phase=width architecture=[2]
[2026-05-20 10:45:07] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=46 architecture=[2] train_loss=0.906885 val_loss=0.915577 best=0.915577 es=0/5
[2026-05-20 10:45:18] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=47 architecture=[2] train_loss=0.906527 val_loss=0.915221 best=0.915221 es=0/5
[2026-05-20 10:45:30] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=48 architecture=[2] train_loss=0.906179 val_loss=0.914885 best=0.914885 es=0/5
[2026-05-20 10:45:43] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=49 architecture=[2] train_loss=0.905840 val_loss=0.914545 best=0.914545 es=0/5
[2026-05-20 10:45:54] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=50 architecture=[2] train_loss=0.905513 val_loss=0.914224 best=0.914224 es=0/5
[2026-05-20 10:46:07] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=51 architecture=[2] train_loss=0.905188 val_loss=0.913912 best=0.913912 es=0/5
[2026-05-20 10:46:20] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=52 architecture=[2] train_loss=0.904879 val_loss=0.913617 best=0.913617 es=0/5
[2026-05-20 10:46:33] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=53 architecture=[2] train_loss=0.904581 val_loss=0.913320 best=0.913320 es=0/5
[2026-05-20 10:46:45] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=54 architecture=[2] train_loss=0.904295 val_loss=0.913040 best=0.913040 es=0/5
[2026-05-20 10:46:58] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=55 architecture=[2] train_loss=0.904015 val_loss=0.912765 best=0.912765 es=0/5
[2026-05-20 10:47:11] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=56 architecture=[2] train_loss=0.903740 val_loss=0.912498 best=0.912498 es=0/5
[2026-05-20 10:47:22] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=57 architecture=[2] train_loss=0.903482 val_loss=0.912246 best=0.912246 es=0/5
[2026-05-20 10:47:32] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=58 architecture=[2] train_loss=0.903232 val_loss=0.911999 best=0.911999 es=0/5
[2026-05-20 10:47:45] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=59 architecture=[2] train_loss=0.902981 val_loss=0.911762 best=0.911762 es=0/5
[2026-05-20 10:47:58] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=60 architecture=[2] train_loss=0.902750 val_loss=0.911536 best=0.911536 es=0/5
[2026-05-20 10:48:09] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=61 architecture=[2] train_loss=0.902522 val_loss=0.911316 best=0.911316 es=0/5
[2026-05-20 10:48:22] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=62 architecture=[2] train_loss=0.902304 val_loss=0.911104 best=0.911104 es=0/5
[2026-05-20 10:48:31] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=63 architecture=[2] train_loss=0.902093 val_loss=0.910904 best=0.910904 es=0/5
[2026-05-20 10:48:41] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=64 architecture=[2] train_loss=0.901891 val_loss=0.910724 best=0.910724 es=0/5
[2026-05-20 10:48:53] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=65 architecture=[2] train_loss=0.901701 val_loss=0.910532 best=0.910532 es=0/5
[2026-05-20 10:49:04] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=66 architecture=[2] train_loss=0.901508 val_loss=0.910348 best=0.910348 es=0/5
[2026-05-20 10:49:16] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=67 architecture=[2] train_loss=0.901321 val_loss=0.910169 best=0.910169 es=0/5
[2026-05-20 10:49:29] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=68 architecture=[2] train_loss=0.901146 val_loss=0.909997 best=0.909997 es=0/5
[2026-05-20 10:49:41] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=69 architecture=[2] train_loss=0.900971 val_loss=0.909831 best=0.909831 es=0/5
[2026-05-20 10:49:53] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=70 architecture=[2] train_loss=0.900805 val_loss=0.909673 best=0.909673 es=0/5
[2026-05-20 10:50:06] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=71 architecture=[2] train_loss=0.900645 val_loss=0.909516 best=0.909516 es=0/5
[2026-05-20 10:50:19] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=72 architecture=[2] train_loss=0.900490 val_loss=0.909366 best=0.909366 es=0/5
[2026-05-20 10:50:31] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=73 architecture=[2] train_loss=0.900338 val_loss=0.909230 best=0.909230 es=0/5
[2026-05-20 10:50:42] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=74 architecture=[2] train_loss=0.900195 val_loss=0.909095 best=0.909095 es=0/5
[2026-05-20 10:50:56] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=75 architecture=[2] train_loss=0.900055 val_loss=0.908954 best=0.908954 es=0/5
[2026-05-20 10:51:09] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=76 architecture=[2] train_loss=0.899911 val_loss=0.908822 best=0.908822 es=0/5
[2026-05-20 10:51:21] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=77 architecture=[2] train_loss=0.899773 val_loss=0.908692 best=0.908692 es=0/5
[2026-05-20 10:51:34] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=78 architecture=[2] train_loss=0.899641 val_loss=0.908565 best=0.908565 es=0/5
[2026-05-20 10:51:47] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=79 architecture=[2] train_loss=0.899514 val_loss=0.908444 best=0.908444 es=0/5
[2026-05-20 10:52:01] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=80 architecture=[2] train_loss=0.899386 val_loss=0.908325 best=0.908325 es=0/5
[2026-05-20 10:52:14] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=81 architecture=[2] train_loss=0.899262 val_loss=0.908208 best=0.908208 es=0/5
[2026-05-20 10:52:27] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=82 architecture=[2] train_loss=0.899145 val_loss=0.908093 best=0.908093 es=0/5
[2026-05-20 10:52:40] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=83 architecture=[2] train_loss=0.899025 val_loss=0.907981 best=0.907981 es=0/5
[2026-05-20 10:52:50] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=84 architecture=[2] train_loss=0.898907 val_loss=0.907874 best=0.907874 es=0/5
[2026-05-20 10:53:02] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=85 architecture=[2] train_loss=0.898799 val_loss=0.907770 best=0.907770 es=0/5
[2026-05-20 10:53:15] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=86 architecture=[2] train_loss=0.898687 val_loss=0.907665 best=0.907665 es=0/5
[2026-05-20 10:53:27] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=87 architecture=[2] train_loss=0.898579 val_loss=0.907564 best=0.907564 es=0/5
[2026-05-20 10:53:38] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=88 architecture=[2] train_loss=0.898478 val_loss=0.907465 best=0.907564 es=1/5
[2026-05-20 10:53:51] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=89 architecture=[2] train_loss=0.898379 val_loss=0.907371 best=0.907371 es=0/5
[2026-05-20 10:54:02] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=90 architecture=[2] train_loss=0.898281 val_loss=0.907277 best=0.907371 es=1/5
[2026-05-20 10:54:15] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=91 architecture=[2] train_loss=0.898181 val_loss=0.907185 best=0.907185 es=0/5
[2026-05-20 10:54:29] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=92 architecture=[2] train_loss=0.898087 val_loss=0.907099 best=0.907185 es=1/5
[2026-05-20 10:54:40] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=93 architecture=[2] train_loss=0.897996 val_loss=0.907015 best=0.907015 es=0/5
[2026-05-20 10:54:53] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=94 architecture=[2] train_loss=0.897908 val_loss=0.906935 best=0.907015 es=1/5
[2026-05-20 10:55:05] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=95 architecture=[2] train_loss=0.897823 val_loss=0.906851 best=0.906851 es=0/5
[2026-05-20 10:55:18] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=96 architecture=[2] train_loss=0.897736 val_loss=0.906770 best=0.906851 es=1/5
[2026-05-20 10:55:31] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=97 architecture=[2] train_loss=0.897654 val_loss=0.906696 best=0.906696 es=0/5
[2026-05-20 10:55:43] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=98 architecture=[2] train_loss=0.897576 val_loss=0.906628 best=0.906696 es=1/5
[2026-05-20 10:55:55] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=99 architecture=[2] train_loss=0.897500 val_loss=0.906555 best=0.906555 es=0/5
[2026-05-20 10:56:07] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=100 architecture=[2] train_loss=0.897428 val_loss=0.906486 best=0.906555 es=1/5
[2026-05-20 10:56:19] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=101 architecture=[2] train_loss=0.897357 val_loss=0.906420 best=0.906420 es=0/5
[2026-05-20 10:56:30] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=102 architecture=[2] train_loss=0.897290 val_loss=0.906359 best=0.906420 es=1/5
[2026-05-20 10:56:43] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=103 architecture=[2] train_loss=0.897222 val_loss=0.906295 best=0.906295 es=0/5
[2026-05-20 10:56:54] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=104 architecture=[2] train_loss=0.897151 val_loss=0.906235 best=0.906295 es=1/5
[2026-05-20 10:57:06] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=105 architecture=[2] train_loss=0.897089 val_loss=0.906179 best=0.906179 es=0/5
[2026-05-20 10:57:20] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=106 architecture=[2] train_loss=0.897032 val_loss=0.906122 best=0.906179 es=1/5
[2026-05-20 10:57:32] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=107 architecture=[2] train_loss=0.896971 val_loss=0.906068 best=0.906068 es=0/5
[2026-05-20 10:57:45] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=108 architecture=[2] train_loss=0.896916 val_loss=0.906015 best=0.906068 es=1/5
[2026-05-20 10:57:58] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=109 architecture=[2] train_loss=0.896864 val_loss=0.905966 best=0.905966 es=0/5
[2026-05-20 10:58:11] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=110 architecture=[2] train_loss=0.896808 val_loss=0.905920 best=0.905966 es=1/5
[2026-05-20 10:58:24] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=111 architecture=[2] train_loss=0.896767 val_loss=0.905875 best=0.905966 es=2/5
[2026-05-20 10:58:37] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=112 architecture=[2] train_loss=0.896718 val_loss=0.905830 best=0.905830 es=0/5
[2026-05-20 10:58:51] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=113 architecture=[2] train_loss=0.896669 val_loss=0.905790 best=0.905830 es=1/5
[2026-05-20 10:59:04] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=114 architecture=[2] train_loss=0.896623 val_loss=0.905746 best=0.905830 es=2/5
[2026-05-20 10:59:17] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=115 architecture=[2] train_loss=0.896578 val_loss=0.905705 best=0.905705 es=0/5
[2026-05-20 10:59:30] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=116 architecture=[2] train_loss=0.896534 val_loss=0.905666 best=0.905705 es=1/5
[2026-05-20 10:59:40] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=117 architecture=[2] train_loss=0.896486 val_loss=0.905621 best=0.905705 es=2/5
[2026-05-20 10:59:54] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=118 architecture=[2] train_loss=0.896438 val_loss=0.905569 best=0.905569 es=0/5
[2026-05-20 11:00:07] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=119 architecture=[2] train_loss=0.896373 val_loss=0.905487 best=0.905569 es=1/5
[2026-05-20 11:00:22] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=120 architecture=[2] train_loss=0.896222 val_loss=0.905266 best=0.905266 es=0/5
[2026-05-20 11:00:33] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=121 architecture=[2] train_loss=0.895871 val_loss=0.904934 best=0.904934 es=0/5
[2026-05-20 11:00:46] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=122 architecture=[2] train_loss=0.895575 val_loss=0.904737 best=0.904737 es=0/5
[2026-05-20 11:00:59] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=123 architecture=[2] train_loss=0.895401 val_loss=0.904607 best=0.904607 es=0/5
[2026-05-20 11:01:11] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=124 architecture=[2] train_loss=0.895267 val_loss=0.904480 best=0.904480 es=0/5
[2026-05-20 11:01:22] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=125 architecture=[2] train_loss=0.895123 val_loss=0.904358 best=0.904358 es=0/5
[2026-05-20 11:01:34] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=126 architecture=[2] train_loss=0.894998 val_loss=0.904255 best=0.904255 es=0/5
[2026-05-20 11:01:46] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=127 architecture=[2] train_loss=0.894900 val_loss=0.904151 best=0.904151 es=0/5
[2026-05-20 11:01:59] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=128 architecture=[2] train_loss=0.894733 val_loss=0.903851 best=0.903851 es=0/5
[2026-05-20 11:02:11] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=129 architecture=[2] train_loss=0.894153 val_loss=0.903053 best=0.903053 es=0/5
[2026-05-20 11:02:25] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=130 architecture=[2] train_loss=0.893472 val_loss=0.902566 best=0.902566 es=0/5
[2026-05-20 11:02:37] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=131 architecture=[2] train_loss=0.893090 val_loss=0.902240 best=0.902240 es=0/5
[2026-05-20 11:02:48] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=132 architecture=[2] train_loss=0.892809 val_loss=0.902030 best=0.902030 es=0/5
[2026-05-20 11:03:00] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=133 architecture=[2] train_loss=0.892626 val_loss=0.901877 best=0.901877 es=0/5
[2026-05-20 11:03:12] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=134 architecture=[2] train_loss=0.892474 val_loss=0.901741 best=0.901741 es=0/5
[2026-05-20 11:03:23] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=135 architecture=[2] train_loss=0.892345 val_loss=0.901626 best=0.901626 es=0/5
[2026-05-20 11:03:36] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=136 architecture=[2] train_loss=0.892234 val_loss=0.901520 best=0.901520 es=0/5
[2026-05-20 11:03:48] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=137 architecture=[2] train_loss=0.892119 val_loss=0.901421 best=0.901520 es=1/5
[2026-05-20 11:03:58] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=138 architecture=[2] train_loss=0.892026 val_loss=0.901340 best=0.901340 es=0/5
[2026-05-20 11:04:07] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=139 architecture=[2] train_loss=0.891947 val_loss=0.901262 best=0.901340 es=1/5
[2026-05-20 11:04:18] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=140 architecture=[2] train_loss=0.891852 val_loss=0.901092 best=0.901092 es=0/5
[2026-05-20 11:04:28] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=141 architecture=[2] train_loss=0.891376 val_loss=0.899705 best=0.899705 es=0/5
[2026-05-20 11:04:40] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=142 architecture=[2] train_loss=0.890424 val_loss=0.899169 best=0.899169 es=0/5
[2026-05-20 11:04:52] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=143 architecture=[2] train_loss=0.890171 val_loss=0.898899 best=0.898899 es=0/5
[2026-05-20 11:05:02] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=144 architecture=[2] train_loss=0.889974 val_loss=0.898684 best=0.898684 es=0/5
[2026-05-20 11:05:11] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=145 architecture=[2] train_loss=0.889829 val_loss=0.898527 best=0.898527 es=0/5
[2026-05-20 11:05:21] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=146 architecture=[2] train_loss=0.889706 val_loss=0.898386 best=0.898386 es=0/5
[2026-05-20 11:05:33] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=147 architecture=[2] train_loss=0.889611 val_loss=0.898273 best=0.898273 es=0/5
[2026-05-20 11:05:42] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=148 architecture=[2] train_loss=0.889528 val_loss=0.898175 best=0.898273 es=1/5
[2026-05-20 11:05:54] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=149 architecture=[2] train_loss=0.889457 val_loss=0.898086 best=0.898086 es=0/5
[2026-05-20 11:06:03] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=150 architecture=[2] train_loss=0.889405 val_loss=0.898008 best=0.898086 es=1/5
[2026-05-20 11:06:16] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=151 architecture=[2] train_loss=0.889351 val_loss=0.897947 best=0.897947 es=0/5
[2026-05-20 11:06:29] [autoencoding][ae_width_to_depth][cand_001_d1_w2] epoch=152 architecture=[2] train_loss=0.889319 val_loss=0.897890 best=0.897947 es=1/5
