task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,4,ablation_stl,stl_ablation_r04_d09_w1116_1116_1116_1116_1116_1116_1116_1116_1116_1116,"[1116, 1116, 1116, 1116, 1116, 1116, 1116, 1116, 1116]",10003825,0.0018220065394416451,30,40,0.013493317179381847,
simulation,5,ablation_stl,stl_ablation_r05_d09_w1116_1116_1116_1116_1116_1116_1116_1116_1116_1116,"[1116, 1116, 1116, 1116, 1116, 1116, 1116, 1116, 1116]",10003825,0.0032955205533653498,19,29,0.015157944522798061,
