task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
autoencoding,3,ablation_stl,stl_ablation_r03_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.020098971511214384,91,101,0.019946480083429877,
autoencoding,4,ablation_stl,stl_ablation_r04_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.019934476193238924,91,101,0.01966702143308278,
autoencoding,5,ablation_stl,stl_ablation_r05_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.019399374069820754,133,143,0.019223036169590316,
