task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
autoencoding,ae_width_only,width_only,0.0008231215555506502,4,4,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d3/autoencoding/ae_width_only/cand_329_d3_w111/checkpoint_best.pt,cand_329_d3_w111
autoencoding,stl_from_ae_width_only,stl_refit,0.003418707269846937,81,91,0.003721424538716352,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d3/autoencoding/stl_from_ae_width_only/cand_000_d3_w111/checkpoint_best.pt,cand_000_d3_w111
