task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
denoising,1,ablation_stl,stl_ablation_r01_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,0.06904401337902849,76,86,0.1372125997451529,
denoising,2,ablation_stl,stl_ablation_r02_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,0.06683803291335143,111,121,0.1405364167411289,
denoising,3,ablation_stl,stl_ablation_r03_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,0.06837129473252271,84,94,0.14093514370082388,
denoising,4,ablation_stl,stl_ablation_r04_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,0.06885838093009208,74,84,0.13986708090057826,
denoising,5,ablation_stl,stl_ablation_r05_d04_w0041_41_41_41_41,"[41, 41, 41, 41]",10017,0.06735374458011453,123,133,0.13921749455988078,
