[2026-05-17 23:30:44] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-17 23:30:44] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_000_d1_w1/training_log.txt
[2026-05-17 23:30:44] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_000_d1_w1/training_stats.csv
[2026-05-17 23:30:44] [CANDIDATE] task=representation phase=ae_alt_width index=0 search_phase=width architecture=[1]
[2026-05-17 23:30:49] [representation][ae_alt_width][cand_000_d1_w1] epoch=1 architecture=[1] train_loss=2.182038 val_loss=2.155369 best=2.155369 es=0/5
[2026-05-17 23:30:52] [representation][ae_alt_width][cand_000_d1_w1] epoch=2 architecture=[1] train_loss=2.144374 val_loss=2.125420 best=2.125420 es=0/5
[2026-05-17 23:30:54] [representation][ae_alt_width][cand_000_d1_w1] epoch=3 architecture=[1] train_loss=2.111040 val_loss=2.094715 best=2.094715 es=0/5
[2026-05-17 23:30:56] [representation][ae_alt_width][cand_000_d1_w1] epoch=4 architecture=[1] train_loss=2.081373 val_loss=2.066281 best=2.066281 es=0/5
[2026-05-17 23:31:01] [representation][ae_alt_width][cand_000_d1_w1] epoch=5 architecture=[1] train_loss=2.053961 val_loss=2.039465 best=2.039465 es=0/5
[2026-05-17 23:31:04] [representation][ae_alt_width][cand_000_d1_w1] epoch=6 architecture=[1] train_loss=2.027405 val_loss=2.012895 best=2.012895 es=0/5
[2026-05-17 23:31:06] [representation][ae_alt_width][cand_000_d1_w1] epoch=7 architecture=[1] train_loss=2.000432 val_loss=1.985450 best=1.985450 es=0/5
[2026-05-17 23:31:09] [representation][ae_alt_width][cand_000_d1_w1] epoch=8 architecture=[1] train_loss=1.972837 val_loss=1.957809 best=1.957809 es=0/5
[2026-05-17 23:31:12] [representation][ae_alt_width][cand_000_d1_w1] epoch=9 architecture=[1] train_loss=1.945077 val_loss=1.930168 best=1.930168 es=0/5
[2026-05-17 23:31:16] [representation][ae_alt_width][cand_000_d1_w1] epoch=10 architecture=[1] train_loss=1.917027 val_loss=1.902178 best=1.902178 es=0/5
