task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,3,ablation_stl,stl_ablation_r03_d05_w1578_1578_1578_1578_1578_1578,"[1578, 1578, 1578, 1578, 1578]",9998209,0.0021501858718693256,27,38,0.012513894587755203,
simulation,4,ablation_stl,stl_ablation_r04_d05_w1578_1578_1578_1578_1578_1578,"[1578, 1578, 1578, 1578, 1578]",9998209,0.001409631222486496,26,36,0.01165800541639328,
simulation,5,ablation_stl,stl_ablation_r05_d05_w1578_1578_1578_1578_1578_1578,"[1578, 1578, 1578, 1578, 1578]",9998209,0.0011738167377188802,36,46,0.01092239748686552,
