[2026-05-16 20:58:24] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 21:00:10] [representation][random][cand_037_d3_w64] epoch=34 train_loss=0.030521 val_loss=0.027534 best=0.027534 es=0/5
[2026-05-16 21:00:13] [representation][random][cand_037_d3_w64] epoch=35 train_loss=0.029485 val_loss=0.026751 best=0.026751 es=0/5
[2026-05-16 21:00:17] [representation][random][cand_037_d3_w64] epoch=36 train_loss=0.028737 val_loss=0.026430 best=0.026430 es=0/5
[2026-05-16 21:00:20] [representation][random][cand_037_d3_w64] epoch=37 train_loss=0.028059 val_loss=0.025554 best=0.025554 es=0/5
[2026-05-16 21:00:23] [representation][random][cand_037_d3_w64] epoch=38 train_loss=0.026993 val_loss=0.024648 best=0.024648 es=0/5
[2026-05-16 21:00:26] [representation][random][cand_037_d3_w64] epoch=39 train_loss=0.026455 val_loss=0.024268 best=0.024268 es=0/5
[2026-05-16 21:00:29] [representation][random][cand_037_d3_w64] epoch=40 train_loss=0.025962 val_loss=0.023585 best=0.023585 es=0/5
[2026-05-16 21:00:33] [representation][random][cand_037_d3_w64] epoch=41 train_loss=0.025335 val_loss=0.023700 best=0.023585 es=1/5
[2026-05-16 21:00:36] [representation][random][cand_037_d3_w64] epoch=42 train_loss=0.024601 val_loss=0.022707 best=0.022707 es=0/5
[2026-05-16 21:00:39] [representation][random][cand_037_d3_w64] epoch=43 train_loss=0.023861 val_loss=0.022494 best=0.022494 es=0/5
[2026-05-16 21:00:42] [representation][random][cand_037_d3_w64] epoch=44 train_loss=0.023439 val_loss=0.021188 best=0.021188 es=0/5
[2026-05-16 21:00:45] [representation][random][cand_037_d3_w64] epoch=45 train_loss=0.022982 val_loss=0.021227 best=0.021188 es=1/5
[2026-05-16 21:00:48] [representation][random][cand_037_d3_w64] epoch=46 train_loss=0.022539 val_loss=0.020989 best=0.020989 es=0/5
[2026-05-16 21:00:51] [representation][random][cand_037_d3_w64] epoch=47 train_loss=0.022259 val_loss=0.021345 best=0.020989 es=1/5
[2026-05-16 21:00:54] [representation][random][cand_037_d3_w64] epoch=48 train_loss=0.021860 val_loss=0.021278 best=0.020989 es=2/5
[2026-05-16 21:00:57] [representation][random][cand_037_d3_w64] epoch=49 train_loss=0.021732 val_loss=0.020381 best=0.020381 es=0/5
[2026-05-16 21:01:01] [representation][random][cand_037_d3_w64] epoch=50 train_loss=0.021210 val_loss=0.019000 best=0.019000 es=0/5
[2026-05-16 21:01:04] [representation][random][cand_037_d3_w64] epoch=51 train_loss=0.020323 val_loss=0.019608 best=0.019000 es=1/5
[2026-05-16 21:01:07] [representation][random][cand_037_d3_w64] epoch=52 train_loss=0.021356 val_loss=0.018443 best=0.018443 es=0/5
[2026-05-16 21:01:10] [representation][random][cand_037_d3_w64] epoch=53 train_loss=0.019638 val_loss=0.017698 best=0.017698 es=0/5
[2026-05-16 21:01:13] [representation][random][cand_037_d3_w64] epoch=54 train_loss=0.018855 val_loss=0.017506 best=0.017506 es=0/5
[2026-05-16 21:01:16] [representation][random][cand_037_d3_w64] epoch=55 train_loss=0.018701 val_loss=0.018162 best=0.017506 es=1/5
[2026-05-16 21:01:19] [representation][random][cand_037_d3_w64] epoch=56 train_loss=0.018034 val_loss=0.017115 best=0.017115 es=0/5
[2026-05-16 21:01:23] [representation][random][cand_037_d3_w64] epoch=57 train_loss=0.017977 val_loss=0.016663 best=0.016663 es=0/5
[2026-05-16 21:01:26] [representation][random][cand_037_d3_w64] epoch=58 train_loss=0.017686 val_loss=0.016135 best=0.016135 es=0/5
[2026-05-16 21:01:29] [representation][random][cand_037_d3_w64] epoch=59 train_loss=0.017045 val_loss=0.016152 best=0.016135 es=1/5
[2026-05-16 21:01:32] [representation][random][cand_037_d3_w64] epoch=60 train_loss=0.016780 val_loss=0.015078 best=0.015078 es=0/5
[2026-05-16 21:01:36] [representation][random][cand_037_d3_w64] epoch=61 train_loss=0.016312 val_loss=0.014898 best=0.014898 es=0/5
[2026-05-16 21:01:39] [representation][random][cand_037_d3_w64] epoch=62 train_loss=0.016233 val_loss=0.014806 best=0.014898 es=1/5
[2026-05-16 21:01:42] [representation][random][cand_037_d3_w64] epoch=63 train_loss=0.016269 val_loss=0.014477 best=0.014477 es=0/5
[2026-05-16 21:01:45] [representation][random][cand_037_d3_w64] epoch=64 train_loss=0.015721 val_loss=0.014290 best=0.014290 es=0/5
[2026-05-16 21:01:48] [representation][random][cand_037_d3_w64] epoch=65 train_loss=0.015660 val_loss=0.014005 best=0.014005 es=0/5
[2026-05-16 21:01:51] [representation][random][cand_037_d3_w64] epoch=66 train_loss=0.015284 val_loss=0.014151 best=0.014005 es=1/5
[2026-05-16 21:01:55] [representation][random][cand_037_d3_w64] epoch=67 train_loss=0.014989 val_loss=0.014482 best=0.014005 es=2/5
[2026-05-16 21:01:58] [representation][random][cand_037_d3_w64] epoch=68 train_loss=0.014909 val_loss=0.013755 best=0.013755 es=0/5
[2026-05-16 21:02:01] [representation][random][cand_037_d3_w64] epoch=69 train_loss=0.016033 val_loss=0.016217 best=0.013755 es=1/5
[2026-05-16 21:02:04] [representation][random][cand_037_d3_w64] epoch=70 train_loss=0.017880 val_loss=0.016254 best=0.013755 es=2/5
[2026-05-16 21:02:07] [representation][random][cand_037_d3_w64] epoch=71 train_loss=0.015289 val_loss=0.013901 best=0.013755 es=3/5
[2026-05-16 21:02:11] [representation][random][cand_037_d3_w64] epoch=72 train_loss=0.015175 val_loss=0.013753 best=0.013755 es=4/5
[2026-05-16 21:02:14] [representation][random][cand_037_d3_w64] epoch=73 train_loss=0.014794 val_loss=0.014085 best=0.013755 es=5/5
