[2026-05-16 19:14:20] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 19:17:50] [representation][random][cand_018_d5_w14] epoch=82 train_loss=0.623103 val_loss=0.629213 best=0.629213 es=0/5
[2026-05-16 19:17:53] [representation][random][cand_018_d5_w14] epoch=83 train_loss=0.622691 val_loss=0.629162 best=0.629213 es=1/5
[2026-05-16 19:17:55] [representation][random][cand_018_d5_w14] epoch=84 train_loss=0.622254 val_loss=0.628592 best=0.628592 es=0/5
[2026-05-16 19:17:57] [representation][random][cand_018_d5_w14] epoch=85 train_loss=0.622059 val_loss=0.629176 best=0.628592 es=1/5
[2026-05-16 19:18:00] [representation][random][cand_018_d5_w14] epoch=86 train_loss=0.622224 val_loss=0.628687 best=0.628592 es=2/5
[2026-05-16 19:18:02] [representation][random][cand_018_d5_w14] epoch=87 train_loss=0.621826 val_loss=0.628238 best=0.628238 es=0/5
[2026-05-16 19:18:04] [representation][random][cand_018_d5_w14] epoch=88 train_loss=0.621155 val_loss=0.627709 best=0.627709 es=0/5
[2026-05-16 19:18:07] [representation][random][cand_018_d5_w14] epoch=89 train_loss=0.620848 val_loss=0.627441 best=0.627441 es=0/5
[2026-05-16 19:18:09] [representation][random][cand_018_d5_w14] epoch=90 train_loss=0.620786 val_loss=0.627865 best=0.627441 es=1/5
[2026-05-16 19:18:12] [representation][random][cand_018_d5_w14] epoch=91 train_loss=0.620859 val_loss=0.626879 best=0.626879 es=0/5
[2026-05-16 19:18:14] [representation][random][cand_018_d5_w14] epoch=92 train_loss=0.620220 val_loss=0.626880 best=0.626879 es=1/5
[2026-05-16 19:18:17] [representation][random][cand_018_d5_w14] epoch=93 train_loss=0.620597 val_loss=0.626846 best=0.626879 es=2/5
[2026-05-16 19:18:19] [representation][random][cand_018_d5_w14] epoch=94 train_loss=0.620449 val_loss=0.626880 best=0.626879 es=3/5
[2026-05-16 19:18:22] [representation][random][cand_018_d5_w14] epoch=95 train_loss=0.619769 val_loss=0.626371 best=0.626371 es=0/5
[2026-05-16 19:18:24] [representation][random][cand_018_d5_w14] epoch=96 train_loss=0.619413 val_loss=0.625783 best=0.625783 es=0/5
[2026-05-16 19:18:27] [representation][random][cand_018_d5_w14] epoch=97 train_loss=0.619178 val_loss=0.626110 best=0.625783 es=1/5
[2026-05-16 19:18:29] [representation][random][cand_018_d5_w14] epoch=98 train_loss=0.619063 val_loss=0.625425 best=0.625425 es=0/5
[2026-05-16 19:18:31] [representation][random][cand_018_d5_w14] epoch=99 train_loss=0.618605 val_loss=0.625075 best=0.625075 es=0/5
[2026-05-16 19:18:34] [representation][random][cand_018_d5_w14] epoch=100 train_loss=0.618695 val_loss=0.625172 best=0.625075 es=1/5
[2026-05-16 19:18:36] [representation][random][cand_018_d5_w14] epoch=101 train_loss=0.618591 val_loss=0.625083 best=0.625075 es=2/5
[2026-05-16 19:18:39] [representation][random][cand_018_d5_w14] epoch=102 train_loss=0.618584 val_loss=0.625018 best=0.625075 es=3/5
[2026-05-16 19:18:41] [representation][random][cand_018_d5_w14] epoch=103 train_loss=0.618114 val_loss=0.624542 best=0.624542 es=0/5
[2026-05-16 19:18:43] [representation][random][cand_018_d5_w14] epoch=104 train_loss=0.618153 val_loss=0.624538 best=0.624542 es=1/5
[2026-05-16 19:18:46] [representation][random][cand_018_d5_w14] epoch=105 train_loss=0.618123 val_loss=0.623872 best=0.623872 es=0/5
[2026-05-16 19:18:48] [representation][random][cand_018_d5_w14] epoch=106 train_loss=0.617466 val_loss=0.623725 best=0.623725 es=0/5
[2026-05-16 19:18:51] [representation][random][cand_018_d5_w14] epoch=107 train_loss=0.617145 val_loss=0.623491 best=0.623491 es=0/5
[2026-05-16 19:18:53] [representation][random][cand_018_d5_w14] epoch=108 train_loss=0.617102 val_loss=0.623461 best=0.623491 es=1/5
[2026-05-16 19:18:55] [representation][random][cand_018_d5_w14] epoch=109 train_loss=0.617057 val_loss=0.623854 best=0.623491 es=2/5
[2026-05-16 19:18:58] [representation][random][cand_018_d5_w14] epoch=110 train_loss=0.616865 val_loss=0.623188 best=0.623188 es=0/5
[2026-05-16 19:19:00] [representation][random][cand_018_d5_w14] epoch=111 train_loss=0.616606 val_loss=0.623427 best=0.623188 es=1/5
[2026-05-16 19:19:03] [representation][random][cand_018_d5_w14] epoch=112 train_loss=0.616444 val_loss=0.622959 best=0.622959 es=0/5
[2026-05-16 19:19:05] [representation][random][cand_018_d5_w14] epoch=113 train_loss=0.616553 val_loss=0.623236 best=0.622959 es=1/5
[2026-05-16 19:19:07] [representation][random][cand_018_d5_w14] epoch=114 train_loss=0.616596 val_loss=0.622770 best=0.622770 es=0/5
[2026-05-16 19:19:09] [representation][random][cand_018_d5_w14] epoch=115 train_loss=0.616270 val_loss=0.623149 best=0.622770 es=1/5
[2026-05-16 19:19:12] [representation][random][cand_018_d5_w14] epoch=116 train_loss=0.616319 val_loss=0.622870 best=0.622770 es=2/5
[2026-05-16 19:19:14] [representation][random][cand_018_d5_w14] epoch=117 train_loss=0.616145 val_loss=0.622956 best=0.622770 es=3/5
[2026-05-16 19:19:16] [representation][random][cand_018_d5_w14] epoch=118 train_loss=0.616238 val_loss=0.622285 best=0.622285 es=0/5
[2026-05-16 19:19:19] [representation][random][cand_018_d5_w14] epoch=119 train_loss=0.615898 val_loss=0.622124 best=0.622124 es=0/5
[2026-05-16 19:19:21] [representation][random][cand_018_d5_w14] epoch=120 train_loss=0.615840 val_loss=0.621832 best=0.621832 es=0/5
[2026-05-16 19:19:23] [representation][random][cand_018_d5_w14] epoch=121 train_loss=0.615706 val_loss=0.621672 best=0.621672 es=0/5
[2026-05-16 19:19:26] [representation][random][cand_018_d5_w14] epoch=122 train_loss=0.614958 val_loss=0.621389 best=0.621389 es=0/5
[2026-05-16 19:19:28] [representation][random][cand_018_d5_w14] epoch=123 train_loss=0.614961 val_loss=0.621269 best=0.621269 es=0/5
[2026-05-16 19:19:31] [representation][random][cand_018_d5_w14] epoch=124 train_loss=0.614791 val_loss=0.621572 best=0.621269 es=1/5
[2026-05-16 19:19:33] [representation][random][cand_018_d5_w14] epoch=125 train_loss=0.614607 val_loss=0.621031 best=0.621031 es=0/5
[2026-05-16 19:19:35] [representation][random][cand_018_d5_w14] epoch=126 train_loss=0.614702 val_loss=0.621332 best=0.621031 es=1/5
[2026-05-16 19:19:38] [representation][random][cand_018_d5_w14] epoch=127 train_loss=0.614865 val_loss=0.620753 best=0.620753 es=0/5
[2026-05-16 19:19:40] [representation][random][cand_018_d5_w14] epoch=128 train_loss=0.614253 val_loss=0.621009 best=0.620753 es=1/5
[2026-05-16 19:19:42] [representation][random][cand_018_d5_w14] epoch=129 train_loss=0.614135 val_loss=0.620674 best=0.620753 es=2/5
[2026-05-16 19:19:45] [representation][random][cand_018_d5_w14] epoch=130 train_loss=0.613914 val_loss=0.620341 best=0.620341 es=0/5
[2026-05-16 19:19:47] [representation][random][cand_018_d5_w14] epoch=131 train_loss=0.614054 val_loss=0.620337 best=0.620341 es=1/5
[2026-05-16 19:19:49] [representation][random][cand_018_d5_w14] epoch=132 train_loss=0.613927 val_loss=0.620185 best=0.620185 es=0/5
[2026-05-16 19:19:52] [representation][random][cand_018_d5_w14] epoch=133 train_loss=0.613609 val_loss=0.620136 best=0.620185 es=1/5
[2026-05-16 19:19:54] [representation][random][cand_018_d5_w14] epoch=134 train_loss=0.613359 val_loss=0.619905 best=0.619905 es=0/5
[2026-05-16 19:19:57] [representation][random][cand_018_d5_w14] epoch=135 train_loss=0.613210 val_loss=0.619991 best=0.619905 es=1/5
[2026-05-16 19:19:59] [representation][random][cand_018_d5_w14] epoch=136 train_loss=0.613237 val_loss=0.619644 best=0.619644 es=0/5
[2026-05-16 19:20:02] [representation][random][cand_018_d5_w14] epoch=137 train_loss=0.613309 val_loss=0.619936 best=0.619644 es=1/5
[2026-05-16 19:20:05] [representation][random][cand_018_d5_w14] epoch=138 train_loss=0.613357 val_loss=0.620098 best=0.619644 es=2/5
[2026-05-16 19:20:07] [representation][random][cand_018_d5_w14] epoch=139 train_loss=0.613192 val_loss=0.619325 best=0.619325 es=0/5
[2026-05-16 19:20:09] [representation][random][cand_018_d5_w14] epoch=140 train_loss=0.612746 val_loss=0.619349 best=0.619325 es=1/5
[2026-05-16 19:20:12] [representation][random][cand_018_d5_w14] epoch=141 train_loss=0.612675 val_loss=0.619345 best=0.619325 es=2/5
[2026-05-16 19:20:14] [representation][random][cand_018_d5_w14] epoch=142 train_loss=0.612569 val_loss=0.619544 best=0.619325 es=3/5
[2026-05-16 19:20:17] [representation][random][cand_018_d5_w14] epoch=143 train_loss=0.612545 val_loss=0.619213 best=0.619213 es=0/5
[2026-05-16 19:20:19] [representation][random][cand_018_d5_w14] epoch=144 train_loss=0.612479 val_loss=0.619001 best=0.619001 es=0/5
[2026-05-16 19:20:21] [representation][random][cand_018_d5_w14] epoch=145 train_loss=0.612119 val_loss=0.618567 best=0.618567 es=0/5
[2026-05-16 19:20:24] [representation][random][cand_018_d5_w14] epoch=146 train_loss=0.612183 val_loss=0.619044 best=0.618567 es=1/5
[2026-05-16 19:20:26] [representation][random][cand_018_d5_w14] epoch=147 train_loss=0.612211 val_loss=0.618407 best=0.618407 es=0/5
[2026-05-16 19:20:29] [representation][random][cand_018_d5_w14] epoch=148 train_loss=0.611974 val_loss=0.618664 best=0.618407 es=1/5
[2026-05-16 19:20:31] [representation][random][cand_018_d5_w14] epoch=149 train_loss=0.612086 val_loss=0.618769 best=0.618407 es=2/5
[2026-05-16 19:20:33] [representation][random][cand_018_d5_w14] epoch=150 train_loss=0.612236 val_loss=0.618350 best=0.618407 es=3/5
[2026-05-16 19:20:35] [representation][random][cand_018_d5_w14] epoch=151 train_loss=0.611787 val_loss=0.618150 best=0.618150 es=0/5
[2026-05-16 19:20:38] [representation][random][cand_018_d5_w14] epoch=152 train_loss=0.611487 val_loss=0.618170 best=0.618150 es=1/5
[2026-05-16 19:20:40] [representation][random][cand_018_d5_w14] epoch=153 train_loss=0.611576 val_loss=0.618006 best=0.618006 es=0/5
[2026-05-16 19:20:42] [representation][random][cand_018_d5_w14] epoch=154 train_loss=0.611748 val_loss=0.618105 best=0.618006 es=1/5
[2026-05-16 19:20:45] [representation][random][cand_018_d5_w14] epoch=155 train_loss=0.611743 val_loss=0.618012 best=0.618006 es=2/5
[2026-05-16 19:20:47] [representation][random][cand_018_d5_w14] epoch=156 train_loss=0.611620 val_loss=0.618221 best=0.618006 es=3/5
[2026-05-16 19:20:50] [representation][random][cand_018_d5_w14] epoch=157 train_loss=0.611370 val_loss=0.617703 best=0.617703 es=0/5
[2026-05-16 19:20:52] [representation][random][cand_018_d5_w14] epoch=158 train_loss=0.611228 val_loss=0.617614 best=0.617703 es=1/5
[2026-05-16 19:20:55] [representation][random][cand_018_d5_w14] epoch=159 train_loss=0.611112 val_loss=0.618143 best=0.617703 es=2/5
[2026-05-16 19:20:58] [representation][random][cand_018_d5_w14] epoch=160 train_loss=0.611346 val_loss=0.617541 best=0.617541 es=0/5
[2026-05-16 19:21:00] [representation][random][cand_018_d5_w14] epoch=161 train_loss=0.610822 val_loss=0.617234 best=0.617234 es=0/5
[2026-05-16 19:21:03] [representation][random][cand_018_d5_w14] epoch=162 train_loss=0.610689 val_loss=0.617217 best=0.617234 es=1/5
[2026-05-16 19:21:05] [representation][random][cand_018_d5_w14] epoch=163 train_loss=0.610587 val_loss=0.617191 best=0.617234 es=2/5
[2026-05-16 19:21:08] [representation][random][cand_018_d5_w14] epoch=164 train_loss=0.610859 val_loss=0.617162 best=0.617234 es=3/5
[2026-05-16 19:21:10] [representation][random][cand_018_d5_w14] epoch=165 train_loss=0.610693 val_loss=0.617064 best=0.617064 es=0/5
[2026-05-16 19:21:13] [representation][random][cand_018_d5_w14] epoch=166 train_loss=0.610432 val_loss=0.617064 best=0.617064 es=1/5
[2026-05-16 19:21:15] [representation][random][cand_018_d5_w14] epoch=167 train_loss=0.610618 val_loss=0.617093 best=0.617064 es=2/5
[2026-05-16 19:21:18] [representation][random][cand_018_d5_w14] epoch=168 train_loss=0.610610 val_loss=0.617061 best=0.617064 es=3/5
[2026-05-16 19:21:20] [representation][random][cand_018_d5_w14] epoch=169 train_loss=0.610705 val_loss=0.617226 best=0.617064 es=4/5
[2026-05-16 19:21:23] [representation][random][cand_018_d5_w14] epoch=170 train_loss=0.610377 val_loss=0.616769 best=0.616769 es=0/5
[2026-05-16 19:21:25] [representation][random][cand_018_d5_w14] epoch=171 train_loss=0.609918 val_loss=0.616349 best=0.616349 es=0/5
[2026-05-16 19:21:27] [representation][random][cand_018_d5_w14] epoch=172 train_loss=0.609955 val_loss=0.617019 best=0.616349 es=1/5
[2026-05-16 19:21:29] [representation][random][cand_018_d5_w14] epoch=173 train_loss=0.610248 val_loss=0.616598 best=0.616349 es=2/5
[2026-05-16 19:21:32] [representation][random][cand_018_d5_w14] epoch=174 train_loss=0.610116 val_loss=0.616600 best=0.616349 es=3/5
[2026-05-16 19:21:34] [representation][random][cand_018_d5_w14] epoch=175 train_loss=0.610198 val_loss=0.616678 best=0.616349 es=4/5
[2026-05-16 19:21:36] [representation][random][cand_018_d5_w14] epoch=176 train_loss=0.609936 val_loss=0.616332 best=0.616349 es=5/5
