[2026-05-16 10:48:40] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 10:50:11] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=36 train_loss=0.656529 val_loss=0.663087 best=0.663157 es=1/5
[2026-05-16 10:50:13] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=37 train_loss=0.656367 val_loss=0.663014 best=0.663014 es=0/5
[2026-05-16 10:50:16] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=38 train_loss=0.656243 val_loss=0.662948 best=0.663014 es=1/5
[2026-05-16 10:50:19] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=39 train_loss=0.656192 val_loss=0.662784 best=0.662784 es=0/5
[2026-05-16 10:50:21] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=40 train_loss=0.656009 val_loss=0.662738 best=0.662784 es=1/5
[2026-05-16 10:50:24] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=41 train_loss=0.656051 val_loss=0.662788 best=0.662784 es=2/5
[2026-05-16 10:50:26] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=42 train_loss=0.656049 val_loss=0.662664 best=0.662664 es=0/5
[2026-05-16 10:50:29] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=43 train_loss=0.655934 val_loss=0.662573 best=0.662664 es=1/5
[2026-05-16 10:50:31] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=44 train_loss=0.655809 val_loss=0.662510 best=0.662510 es=0/5
[2026-05-16 10:50:34] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=45 train_loss=0.655706 val_loss=0.662435 best=0.662510 es=1/5
[2026-05-16 10:50:36] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=46 train_loss=0.655724 val_loss=0.662495 best=0.662510 es=2/5
[2026-05-16 10:50:39] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=47 train_loss=0.655821 val_loss=0.662312 best=0.662312 es=0/5
[2026-05-16 10:50:41] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=48 train_loss=0.655646 val_loss=0.662340 best=0.662312 es=1/5
[2026-05-16 10:50:44] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=49 train_loss=0.655581 val_loss=0.662238 best=0.662312 es=2/5
[2026-05-16 10:50:46] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=50 train_loss=0.655571 val_loss=0.662203 best=0.662203 es=0/5
[2026-05-16 10:50:49] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=51 train_loss=0.655490 val_loss=0.662223 best=0.662203 es=1/5
[2026-05-16 10:50:51] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=52 train_loss=0.655621 val_loss=0.662167 best=0.662203 es=2/5
[2026-05-16 10:50:54] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=53 train_loss=0.655318 val_loss=0.662169 best=0.662203 es=3/5
[2026-05-16 10:50:57] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=54 train_loss=0.655414 val_loss=0.661985 best=0.661985 es=0/5
[2026-05-16 10:50:59] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=55 train_loss=0.655260 val_loss=0.661941 best=0.661985 es=1/5
[2026-05-16 10:51:02] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=56 train_loss=0.655199 val_loss=0.661922 best=0.661985 es=2/5
[2026-05-16 10:51:04] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=57 train_loss=0.655211 val_loss=0.661862 best=0.661862 es=0/5
[2026-05-16 10:51:06] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=58 train_loss=0.655253 val_loss=0.661976 best=0.661862 es=1/5
[2026-05-16 10:51:09] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=59 train_loss=0.655251 val_loss=0.661839 best=0.661862 es=2/5
[2026-05-16 10:51:12] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=60 train_loss=0.655144 val_loss=0.661793 best=0.661862 es=3/5
[2026-05-16 10:51:14] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=61 train_loss=0.654994 val_loss=0.661715 best=0.661715 es=0/5
[2026-05-16 10:51:17] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=62 train_loss=0.654969 val_loss=0.661675 best=0.661715 es=1/5
[2026-05-16 10:51:19] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=63 train_loss=0.654943 val_loss=0.661606 best=0.661606 es=0/5
[2026-05-16 10:51:22] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=64 train_loss=0.654887 val_loss=0.661613 best=0.661606 es=1/5
[2026-05-16 10:51:24] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=65 train_loss=0.654875 val_loss=0.661633 best=0.661606 es=2/5
[2026-05-16 10:51:27] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=66 train_loss=0.654839 val_loss=0.661536 best=0.661606 es=3/5
[2026-05-16 10:51:29] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=67 train_loss=0.654786 val_loss=0.661560 best=0.661606 es=4/5
[2026-05-16 10:51:32] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=68 train_loss=0.654794 val_loss=0.661468 best=0.661468 es=0/5
[2026-05-16 10:51:34] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=69 train_loss=0.654723 val_loss=0.661440 best=0.661468 es=1/5
[2026-05-16 10:51:36] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=70 train_loss=0.654768 val_loss=0.661493 best=0.661468 es=2/5
[2026-05-16 10:51:39] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=71 train_loss=0.654721 val_loss=0.661412 best=0.661468 es=3/5
[2026-05-16 10:51:41] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=72 train_loss=0.654600 val_loss=0.661344 best=0.661344 es=0/5
[2026-05-16 10:51:44] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=73 train_loss=0.654533 val_loss=0.661419 best=0.661344 es=1/5
[2026-05-16 10:51:46] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=74 train_loss=0.654828 val_loss=0.661364 best=0.661344 es=2/5
[2026-05-16 10:51:49] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=75 train_loss=0.654540 val_loss=0.661245 best=0.661344 es=3/5
[2026-05-16 10:51:51] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=76 train_loss=0.654420 val_loss=0.661173 best=0.661173 es=0/5
[2026-05-16 10:51:54] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=77 train_loss=0.654484 val_loss=0.661215 best=0.661173 es=1/5
[2026-05-16 10:51:57] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=78 train_loss=0.654399 val_loss=0.661169 best=0.661173 es=2/5
[2026-05-16 10:51:59] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=79 train_loss=0.654359 val_loss=0.661223 best=0.661173 es=3/5
[2026-05-16 10:52:02] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=80 train_loss=0.654537 val_loss=0.661123 best=0.661173 es=4/5
[2026-05-16 10:52:04] [representation][ae_width_to_depth][cand_009_d2_w11] epoch=81 train_loss=0.654379 val_loss=0.661140 best=0.661173 es=5/5
